name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Alice,Add a Brief Description,Óscar Arévalo,Lorena Azpiri,Crazy Pawn Games + 1 more,2.0,4.0,35.0,40.0,37.5,10.0,1.75,125,19,Uncategorized,"Adventure, Fantasy, Novel-based","Open Drafting, Set Collection","Books: Alice in Wonderland, Series: Play the classics (Gen-X Games)",2018,6.6
Corporate Times,Add a Brief Description,Yair Bahat,,Secret Card Studio,2.0,5.0,60.0,90.0,75.0,10.0,,4,2,Uncategorized,Economic,"Area Majority / Influence, Worker Placement",,2018,5.5
Volfyirion,Can you ride the dragon? Or will your opponent?,"Federico Tini, Alessandro Veracchi",Travis Anderson,Tabula Games + 2 more,1.0,2.0,15.0,30.0,22.5,14.0,2.24,1100,286,Strategy,"Card Game, Fantasy","Deck, Bag, and Pool Building, Hand Management, Open Drafting, Take That","Creatures: Dragons, Crowdfunding: Kickstarter, Misc: LongPack Games, Players: Two Player Only Games, Series: Mysthea",2019,7.3
Asterix: Zank um den Trank,Add a Brief Description,Niccolo Riedel,,KOSMOS,2.0,4.0,10.0,15.0,12.5,8.0,,11,4,Uncategorized,Card Game,Set Collection,,2017,6.0
Dragon Rush: The Card Game,Add a Brief Description,Jose Mendez,"Africa Mir, Jorge Carrero Roig",Vedra Games,2.0,6.0,30.0,60.0,45.0,8.0,,7,5,Uncategorized,"Card Game, Deduction","Auction/Bidding, Hand Management",,2018,6.4
Chronicles of Crime: Welcome to Redview,"Lay out the case, interrogate suspects, and investigate crime scenes with your phone.","David Cicurel, Ghislain Masson","Matijos Gebreselassie, Mateusz Komada, Katarzyna Kosobucka",Lucky Duck Games + 6 more,1.0,4.0,30.0,90.0,60.0,12.0,1.92,1100,333,Thematic,"Adventure, Deduction, Expansion for Base-game, Murder/Mystery","Cooperative Game, Dice Rolling, Storytelling, Variable Player Powers","Components: Digital Hybrid – App/Website Required, Decades: The 1980's, Game: Chronicles of Crime, Misc: Limited Replayability, States: Maine",2018,7.6
DC Spyfall: Comic Book Convention promo cards,Add a Brief Description,Alexandr Ushan,,Cryptozoic Entertainment,3.0,8.0,10.0,10.0,10.0,13.0,1.0,7,6,Uncategorized,"Bluffing, Deduction, Expansion for Base-game, Humor, Party Game, Spies/Secret Agents","Acting, Memory, Role Playing, Voting","Game: Spyfall, Promotional: Promo Cards",2018,5.3
Spyfall: UFO promo cards,Add a Brief Description,Alexandr Ushan,,Cryptozoic Entertainment,3.0,12.0,10.0,10.0,10.0,13.0,,3,0,Uncategorized,"Bluffing, Deduction, Expansion for Base-game, Humor, Party Game, Spies/Secret Agents","Acting, Memory, Role Playing, Voting","Game: Spyfall, Promotional: Promo Cards",2018,5.0
Whistle Stop: Surveyor Crew Promo Tile,Use your crew to add more choices to your turn.,Scott Caputo,Jason Boles,Bézier Games,2.0,5.0,75.0,75.0,75.0,13.0,,5,4,Uncategorized,"American West, Expansion for Base-game, Trains","Action Points, Pick-up and Deliver, Set Collection, Tile Placement",,2018,6.6
Fallen Land: Descendants,The third expansion for Fallen Land: A Post Apocalyptic Board Game.,Jon Lonngren + 1 more,Aaron J. Riley,"Fallen Dominion Studios, LLC",1.0,6.0,,,,,,26,16,Uncategorized,"Adventure, Card Game, Economic, Expansion for Base-game, Political, Science Fiction","Area Movement, Dice Rolling, Trading, Variable Player Powers",Crowdfunding: Kickstarter,2020,9.2
The Steps of the Prophet,Add a Brief Description,Charlie Dart,Anna Landin,(Web published),2.0,2.0,30.0,60.0,45.0,5.0,,1,0,Uncategorized,"Card Game, Civilization, Fantasy, Political, Print & Play, Word Game","Cooperative Game, Storytelling","Components: Traditional Playing Cards, Players: Two Player Only Games",2018,6.0
Fallen Land: Outriders Trading Post,Add a Brief Description,Jon Lonngren + 1 more,Aaron J. Riley,"Fallen Dominion Studios, LLC",1.0,5.0,,,,,,28,11,Uncategorized,"Adventure, Card Game, Economic, Expansion for Base-game, Political","Area Movement, Dice Rolling, Trading, Variable Player Powers",,2018,8.8
Tribes: Dawn of Humanity,Lead your tribe in fast turns through the early history of humanity!,Rustan Håkansson,Claus Stephan,KOSMOS + 2 more,2.0,4.0,45.0,45.0,45.0,10.0,2.05,901,194,Family,"Ancient, Civilization, Exploration, Prehistoric, Territory Building","Closed Economy Auction, Grid Movement, Increase Value of Unchosen Resources, Tile Placement",Components: Hexagonal Tiles,2018,6.7
Fallen Land: Gen Con 2018 Promo Cards,Add a Brief Description,Jon Lonngren + 1 more,Dennis Detwiller,"Fallen Dominion Studios, LLC",1.0,5.0,,,,,3.0,10,2,Uncategorized,"Adventure, Card Game, Economic, Expansion for Base-game, Political, Science Fiction","Area Movement, Dice Rolling, Trading, Variable Player Powers",,2018,8.6
Dungeon Degenerates: Hand of Doom – City Scum Booster Pack,Add a Brief Description,Sean Äaberg,"Sean Äaberg, Eric Radey",Goblinko,1.0,4.0,30.0,360.0,195.0,,3.0,67,21,Uncategorized,"Adventure, Expansion for Base-game, Exploration, Fantasy","Cooperative Game, Dice Rolling, Role Playing",,2019,8.1
Divorce Simulator,Add a Brief Description,Adrian Marrs,Danielle Barnett,Spider-Goat Games,2.0,2.0,20.0,45.0,32.5,14.0,1.5,7,2,Uncategorized,"Bluffing, Deduction, Humor","Memory, Open Drafting, Set Collection",Players: Two Player Only Games,2019,6.1
Hail Hydra: Scarlet Witch Promo Card,Add a Brief Description,Nick Metzler,McCown Design Agency,Spin Master Ltd.,5.0,8.0,40.0,75.0,57.5,14.0,,7,9,Uncategorized,"Comic Book / Strip, Deduction, Expansion for Base-game, Spies/Secret Agents","Hand Management, Simultaneous Action Selection, Variable Player Powers","Comic Books: Marvel Universe, Game: Hail Hydra, Theme: Superheroes",2018,6.1
,Add a Brief Description,Chris Amburn,,New Experience Workshop,2.0,4.0,5.0,10.0,7.5,10.0,,17,6,Uncategorized,Card Game,"Hand Management, Open Drafting, Take That","Admin: Upcoming Releases, Crowdfunding: Kickstarter",,6.8
Conviction,Add a Brief Description,"Neil Patel, Dan Peterson","Jen Lum, Rick Menard, Alexander Morozov, Andrew Wood",El Pen LLC,2.0,4.0,30.0,30.0,30.0,14.0,,7,5,Uncategorized,"Card Game, Educational, Humor, Political","Dice Rolling, Hand Management, Take That","Cities: Chicago (Illinois, USA), Cities: San Francisco (California, USA), Country: USA",2017,7.2
The Dragon and The Cross,Add a Brief Description,Richard H. Berg,,Kuro Neko Design Workshop,1.0,2.0,120.0,480.0,300.0,,3.5,27,23,Wargames,"Post-Napoleonic, Wargame","Chit-Pull System, Hexagon Grid","Admin: Better Description Needed!, Country: China, History: Opium Wars and Taiping Rebellion",2018,8.0
Enemy at the Gates: Battle for Moscow 1941,Add a Brief Description,Sun Wei,,Artisan of Games,1.0,2.0,90.0,180.0,135.0,,2.33,6,1,Wargames,"Wargame, World War II","Chit-Pull System, Hexagon Grid, Simulation","Country: Germany, Country: Russia",2018,6.7
Grand Manoeuvre Napoleonic Wargames Rules,Add a Brief Description,Mike Collins (I),,Grand Manoeuvre,2.0,2.0,,,,,,1,0,Uncategorized,"Book, Miniatures, Napoleonic, Wargame","Dice Rolling, Simulation",Players: Two Player Only Games,2011,7.0
Bella Contra Barbaros: Rome's Wars Against the Barbarians – Marius to Trajan,Add a Brief Description,Mike Collins (I),,Grand Manoeuvre,2.0,2.0,,,,,3.0,1,0,Uncategorized,"Ancient, Book, Miniatures, Wargame","Dice Rolling, Measurement Movement","History: Roman Empire, Players: Two Player Only Games",2017,7.0
"Tremble, Humans! Card Game",Battle other alien captains to defeat cities and armies and gain humans as a resource,Ivan Kraev,Denis Arestov,Cosmodrome Games,2.0,5.0,30.0,60.0,45.0,14.0,2.0,11,4,Uncategorized,"Card Game, Science Fiction",,Creatures: Aliens / Extraterrestrials,2018,6.0
Zakaznik,Add a Brief Description,,"Natela Manushakian, Victor Zaburdaev",Cosmodrome Games,2.0,5.0,30.0,60.0,45.0,6.0,,3,1,Uncategorized,"Animals, Children's Game","Tile Placement, Worker Placement",,2018,5.7
Dicey Waters,Add a Brief Description,Peter Gray,,(Web published),2.0,4.0,20.0,60.0,40.0,6.0,,2,2,Uncategorized,"Dice, Pirates, Print & Play","Dice Rolling, Push Your Luck",,2018,3.5
Sewing Circle,Add a Brief Description,Chris Amburn,,New Experience Workshop,1.0,3.0,5.0,15.0,10.0,8.0,,1,3,Uncategorized,"Abstract Strategy, Card Game","Pattern Building, Player Elimination","Admin: Upcoming Releases, Crowdfunding: Kickstarter, Series: Stocking Stuffer Collection (New…, Theme: Sewing / Knitting / Cloth-Making",2018,5.8
1759 Siege of Quebec,Players try to solve how best to defend or capture Quebec before winter.,Mike Wylie,Sean Cooke,"Worthington Publishing, LLC",1.0,2.0,30.0,90.0,60.0,12.0,1.81,162,70,Wargames,"Age of Reason, Card Game, Wargame","Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Open Drafting, + 2 more","Cities: Quebec (Canada), Country: Canada, Country: France, Country: Great Britain, Crowdfunding: Kickstarter, History: French and Indian War, + 6 more",2018,6.8
Wild Assent,Hunt creatures of the Wilds or skirmish with opponents in arenas.,Robert Mc Connell,,Lazy Squire Games,1.0,4.0,60.0,90.0,75.0,,2.6,148,87,Uncategorized,"Adventure, Dice, Fantasy, Miniatures","Cooperative Game, Critical Hits and Failures, Dice Rolling, Scenario / Mission / Campaign Game, Square Grid, Team-Based Game","Components: Miniatures, Crowdfunding: Kickstarter, Digital Implementations: Tabletopia",2021,7.1
A Game of Thrones: The Card Game (Second Edition) – Streets of King's Landing,Add a Brief Description,"Nate French, Eric M. Lang",,Fantasy Flight Games + 2 more,2.0,6.0,60.0,120.0,90.0,14.0,,41,16,Uncategorized,"Expansion for Base-game, + 7 more","Hand Management, Open Drafting, Simultaneous Action Selection, Variable Player Powers","Books: A Song of Ice and Fire, Collectible: Living Card Game (Fantasy Flight…, Game: A Game of Thrones – The Card Game (LCG)",2018,8.2
Robin Hood,Add a Brief Description,Damian Mastrangelo,"Sean Cooke, Chris Rawlins","Worthington Publishing, LLC",2.0,2.0,60.0,120.0,90.0,12.0,2.75,64,35,Wargames,"Adventure, Card Game, Fantasy, Medieval","Area Majority / Influence, Area Movement, Dice Rolling, Hand Management","Components: Block Wargames, Components: Map (Continental / National scale), Crowdfunding: Kickstarter, Folk Tales & Fairy Tales: Robin Hood, Players: Two Player Only Games",2019,6.7
,Add a Brief Description,Torsten Dinkheller,Torsten Dinkheller,Mobile Game Design,2.0,6.0,30.0,30.0,30.0,6.0,,1,0,Uncategorized,Dice,,"Admin: Unreleased Games, Crowdfunding: Kickstarter",,3.0
Tsukuyumi: 2 Player Expansion,Add a Brief Description,Felix Mertikat,Felix Mertikat,King Racoon Games,2.0,2.0,90.0,150.0,120.0,12.0,3.0,65,24,Uncategorized,"Expansion for Base-game, Fantasy, Fighting, Mythology, Science Fiction","Area Majority / Influence, Variable Player Powers","Players: Expansions Changing Player Count, Players: Two Player Only Games",2018,8.4
Les Aventuriers du Rail Express,Race to connect London to Istanbul in this express version of Ticket to Ride.,Alan R. Moon,Julien Delval,Days of Wonder,2.0,4.0,15.0,30.0,22.5,8.0,1.5,97,21,Uncategorized,"Trains, Travel","Hand Management, Network and Route Building, Open Drafting, Set Collection",Game: Ticket to Ride (Official),2018,7.3
Carnival “Fun Ship” Adventure,Add a Brief Description,,,Linco Industries Inc.,2.0,4.0,,,,8.0,,1,0,Uncategorized,"Nautical, Travel","Player Elimination, Point to Point Movement, Roll / Spin and Move",,1983,3.0
Power Rangers: Heroes of the Grid,Team up as teenagers with attitude to take down Rita Repulsa and her vile monsters.,Jonathan Ying,Daniel Mora,Renegade Game Studios,2.0,5.0,45.0,60.0,52.5,14.0,2.75,871,229,Thematic,"Fighting, Miniatures, Movies / TV / Radio theme, Science Fiction","Action Points, Cooperative Game, Dice Rolling, Hand Management, Variable Player Powers","Components: Miniatures, Crowdfunding: Kickstarter, Game: Power Rangers - Heroes of the Grid, TV Shows: Power Rangers",2019,7.9
Fluttering Souls,"Draft beautiful butterflies, and compete to attract the legendary White Butterfly.",Joel Lewis,Dejana Louise Storey,"Good Games Publishing, Lucky Duck Games",2.0,2.0,10.0,20.0,15.0,13.0,1.25,330,98,Uncategorized,"Animals, Card Game","Hand Management, Set Collection","Animals: Butterflies, Digital Implementations: TableTop Simulator Mod…, Digital Implementations: Tabletopia, Misc: LongPack Games, Players: Two Player Only Games",2019,6.6
Profiteers,Make money selling arms to both sides in the US Civil War.,James Dickinson,Andrew Higgins,"La Mame Games, Stronghold Games",3.0,5.0,30.0,45.0,37.5,12.0,2.0,114,41,Uncategorized,"American Civil War, Economic","Secret Unit Deployment, Stock Holding",,2018,6.6
Zombie World,Add a Brief Description,"Brendan G. Conway, Mark Diaz Truman",Miguel Angel Espinoza,"Magpie Games, Pendragon Game Studio",3.0,9.0,120.0,240.0,180.0,17.0,2.67,38,18,Uncategorized,"Horror, Zombies","Campaign / Battle Card Driven, Open Drafting, Paper-and-Pencil, Storytelling","Crowdfunding: Kickstarter, Misc: LongPack Games",2019,7.4
The Firefly (fan expansion for Hive),Add a Brief Description,Ivan Milovanov,Stephen Taylor,"(Self-Published), (Web published)",2.0,2.0,15.0,30.0,22.5,7.0,,3,5,Uncategorized,"Abstract Strategy, Animals, Expansion for Base-game, Fan Expansion","Grid Movement, Tile Placement","Game: Hive, Players: Two Player Only Games",2018,7.0
Munchkin Collectible Card Game: Introductory Set,Add a Brief Description,"Eric M. Lang, Kevin Wilson",Katie Cook,Steve Jackson Games,2.0,2.0,20.0,40.0,30.0,10.0,4.0,14,11,Uncategorized,"Bluffing, Card Game, Collectible Components, Fighting",,"Collectible: Collectible Card Games, Game: Munchkin, Game: Munchkin Collectible Card Game, Players: Two Player Only Games",2018,5.4
De Boer-de-reis,Add a Brief Description,,,Cartamundi,2.0,8.0,10.0,30.0,20.0,4.0,1.0,2,1,Uncategorized,"Children's Game, Collectible Components",Roll / Spin and Move,Promotional: Promo Board Games,2018,2.5
Munchkin Collectible Card Game: Booster – Grave Danger,Add a Brief Description,"Eric M. Lang, Devin Lewis, Samuel Mitschke, Randy Scheunemann, Kevin Wilson","Katie Cook, Lar DeSouza, Mike Luckas, Len Peralta + 2 more",Steve Jackson Games,2.0,2.0,20.0,40.0,30.0,10.0,,4,0,Uncategorized,"Bluffing, Card Game, Collectible Components, Expansion for Base-game, Fighting",,"Collectible: Collectible Card Games, Game: Munchkin, Game: Munchkin Collectible Card Game, Players: Two Player Only Games",2019,6.8
Necromunda: Underhive – Gang War IV,Add a Brief Description,,,Games Workshop Ltd.,2.0,2.0,20.0,60.0,40.0,10.0,,18,3,Uncategorized,"Expansion for Base-game, Miniatures, Science Fiction","Action Points, Campaign / Battle Card Driven",Players: Two Player Only Games,2018,8.1
Necromunda: Underhive – Cawdor Gang Cards,Add a Brief Description,,,Games Workshop Ltd.,2.0,2.0,20.0,60.0,40.0,10.0,,10,2,Uncategorized,"Expansion for Base-game, Fighting, Miniatures, Science Fiction","Campaign / Battle Card Driven, Dice Rolling, Modular Board, Variable Player Powers",Players: Two Player Only Games,2018,8.3
The Battle for Ramadi,Add a Brief Description,Jay Ward,Ilya Kudriashov,Tiny Battle Publishing,1.0,1.0,60.0,120.0,90.0,12.0,2.33,49,30,Wargames,"Modern Warfare, Wargame","Dice Rolling, Hexagon Grid, Solo / Solitaire Game","Country: Iraq, Country: USA, History: Iraq War, Players: Wargames with Solitaire Rules",2018,7.1
Necromunda: Underhive – Badzone Delta-7,Add a Brief Description,Andy Hoare,,Games Workshop Ltd.,2.0,4.0,60.0,60.0,60.0,12.0,,19,3,Uncategorized,"Expansion for Base-game, Fighting, Miniatures, Science Fiction","Action Points, Dice Rolling, Modular Board, Variable Player Powers","Setting: Warhammer 40,000 Wargames",2018,8.3
Bears&Bees,Dedicated bear scientists push their luck to attract bees to their honey.,"Viktor Skachkov, Anastasia Skachkova, Yury Yamshchikov","Marina Kunakasova, Uildrim","Delta Vision Publishing, funbot, Hobby World",2.0,5.0,20.0,30.0,25.0,10.0,1.5,93,15,Uncategorized,"Card Game, Party Game","Betting and Bluffing, Push Your Luck",,2018,6.3
Milito,Add a Brief Description,Martin Wallace,Peter Dennis,PSC Games,2.0,2.0,30.0,45.0,37.5,14.0,2.25,236,91,Wargames,"Ancient, Card Game, Wargame","Deck, Bag, and Pool Building, Hand Management, Open Drafting, Secret Unit Deployment","Crowdfunding: Giochistarter, Crowdfunding: Kickstarter, Players: Two Player Only Games",2019,6.7
Indian Ocean Region: South China Sea – Vol. II,Add a Brief Description,John Gorkowski,Christopher Moeller,Compass Games,1.0,3.0,120.0,240.0,180.0,11.0,3.0,36,30,Wargames,"Modern Warfare, Nautical, Negotiation, Political, Wargame","Dice Rolling, Hexagon Grid, Scenario / Mission / Campaign Game, Simulation","Admin: Upcoming Releases, Country: India, Region: Indian Ocean",2021,7.5
Blitzkrieg!: World War Two in 20 Minutes,Deploy units in different theaters of combat to win WW2.,Paolo Mori,"Alan D'Amico, Paolo Mori, Paul Sizer",PSC Games + 5 more,1.0,2.0,20.0,45.0,32.5,14.0,1.93,5200,978,"Strategy,  Wargames","Wargame, World War II","Area Majority / Influence, Deck, Bag, and Pool Building, Hand Management, Kill Steal, Race, + 4 more","Country: Germany, Country: Soviet Union, Country: United Kingdom, Country: USA, Digital Implementations: Tabletopia, Misc: LongPack Games, + 3 more",2019,7.6
ゴモジン (GomoJin),Add a Brief Description,Yoshihiko Koriyama (郡山喜彦),"Yoshihiko Koriyama (郡山喜彦), TANSAN Inc.","Jelly Jelly Games, 一年中未来 (Ichinen ju MIRAI)",3.0,6.0,15.0,20.0,17.5,12.0,1.0,19,2,Uncategorized,"Party Game, Word Game",Paper-and-Pencil,,2018,6.1
Circus,Add a Brief Description,Sandra Santiago,,,2.0,4.0,45.0,45.0,45.0,10.0,5.0,3,0,Uncategorized,,,Theme: Circus,2021,3.3
Steampunk Rally: Zhuge Liang & Lady Huang,Add a Brief Description,Orin Bishop,"Lina Cossette, David Forest",Roxley,2.0,8.0,45.0,60.0,52.5,14.0,,40,29,Uncategorized,"Dice, Expansion for Base-game, Racing, Science Fiction","Dice Rolling, Modular Board, Open Drafting, Simultaneous Action Selection, Variable Player Powers","Theme: Mad Science / Mad Scientist, Theme: Steampunk",2018,7.7
Steampunk Rally: Red Green,Add a Brief Description,Orin Bishop,"Lina Cossette, David Forest",Roxley,2.0,8.0,45.0,60.0,52.5,14.0,,38,28,Uncategorized,"Dice, Expansion for Base-game, Racing, Science Fiction","Dice Rolling, Modular Board, Open Drafting, Simultaneous Action Selection, Variable Player Powers","Theme: Mad Science / Mad Scientist, Theme: Steampunk",2018,7.8
Amerika: Strategic Markers,Add a Brief Description,Michael C. Kelley,David Prieto,Historical Board Gaming,2.0,3.0,90.0,360.0,225.0,12.0,,1,0,Uncategorized,"Expansion for Base-game, World War II",Dice Rolling,,2017,6.0
Magnate: The First City,Build a city. Make a fortune. And get out before the market crashes.,James Naylor,"Donal Hegarty, Cze Lee, James Naylor",Naylor Games + 1 more,1.0,5.0,60.0,120.0,90.0,10.0,3.3,481,149,Strategy,"City Building, Economic","Action Points, Auction/Bidding, Dice Rolling, Modular Board, Push Your Luck, + 3 more",Crowdfunding: Kickstarter,2021,7.6
Game of Puss in Boots,Add a Brief Description,,,"(Unknown), McLoughlin Brothers, Milton Bradley",2.0,2.0,,,,,1.0,1,0,Uncategorized,"Animals, Children's Game, Novel-based",Roll / Spin and Move,"Animals: Cats, Authors: Charles Perrault, Folk Tales & Fairy Tales: Puss in Boots, Players: Two Player Only Games, Theme: Anthropomorphic Animals",1897,10.0
Discover: Lands Unknown,"Craft, hunt, and collaborate to survive the wilderness. Each copy is unique!",Corey Konieczka,"Juliette Brocal, Chan Chau, Keny Widjaja",Fantasy Flight Games + 3 more,1.0,4.0,60.0,120.0,90.0,12.0,2.46,2500,699,Thematic,"Adventure, Exploration","Modular Board, Player Elimination, Variable Player Powers","Components: Unique Game, Theme: Survival",2018,5.8
The Noodle Game,Add a Brief Description,(Uncredited),,"Bananagrams, Inc., HCM Kinzel",2.0,4.0,15.0,30.0,22.5,6.0,1.0,27,11,Uncategorized,"Action / Dexterity, Children's Game, Party Game",,Theme: Food / Cooking,2018,4.9
Woo Boo,A Game of Preconceptions.,"Kim Blair, Jeff Lai",,Outset Media,2.0,10.0,20.0,20.0,20.0,,1.0,12,4,Uncategorized,"Aviation / Flight, Card Game, Humor, Party Game","Turn Order: Claim Action, Turn Order: Progressive, Voting",,2018,6.3
Apex K-Truck Racer,K-Truckers race with stolen resources fighting enemies and frenemies.,Fernando Kornijezuk,"Douglas Duarte, Cheo Gonzalez","(Self-Published), Orgutal Jogos",2.0,6.0,90.0,180.0,135.0,14.0,3.0,17,9,Uncategorized,Science Fiction,"Action Queue, Modular Board, Pick-up and Deliver, Race, Simultaneous Action Selection","Crowdfunding: Catarse, Theme: Post-Apocalyptic",2020,9.3
Steampunk Rally: Spoiler,Add a Brief Description,Orin Bishop,"Lina Cossette, David Forest",Roxley,2.0,8.0,45.0,60.0,52.5,14.0,,38,29,Uncategorized,"Dice, Expansion for Base-game, Racing, Science Fiction","Dice Rolling, Modular Board, Open Drafting, Variable Player Powers","Theme: Mad Science / Mad Scientist, Theme: Steampunk",2018,7.8
Sin Retorno,Add a Brief Description,David Ivan Salcedo Casareto,David Ivan Salcedo Casareto,Rath's Edge,1.0,1.0,10.0,30.0,20.0,14.0,,1,0,Uncategorized,"Horror, Print & Play","Dice Rolling, Push Your Luck, Simulation, Turn Order: Time Track",,2017,9.5
Dragon Boats of the Four Seas,Add a Brief Description,Michael Schacht,Peter Wocken,Maple Games,2.0,4.0,45.0,45.0,45.0,12.0,2.5,92,48,Uncategorized,"Ancient, Exploration, Territory Building","Action Points, Area Majority / Influence, Area Movement, Auction/Bidding, Set Collection","Country: China, Crowdfunding: Kickstarter",2019,6.5
Welterweights,Add a Brief Description,Joshua Gardner,Abby Cali,Spontaneously Combustible Games,2.0,2.0,25.0,30.0,27.5,12.0,1.6,22,5,Uncategorized,"Card Game, Sports","Action Queue, Hand Management","Admin: Upcoming Releases, Crowdfunding: Kickstarter, Players: Two Player Only Games",2019,7.2
The Red Dragon Inn: Allies – Ohava vs. Murgath,Add a Brief Description,"Jeff Morrow, Sam Waller, Erin Wong","Drew Morrow, Beth Trott, Erin Wong",SlugFest Games,2.0,4.0,30.0,60.0,45.0,13.0,2.0,70,11,Uncategorized,"Expansion for Base-game, + 4 more","Betting and Bluffing, Hand Management, Player Elimination, Variable Player Powers","Crowdfunding: Kickstarter, Game: The Red Dragon Inn",2019,8.1
Master of Orion: The Board Game – Pollution Processor Promo Card,Add a Brief Description,"Ekaterina Gorn, Igor Sklyuev",,Cryptozoic Entertainment,2.0,4.0,40.0,60.0,50.0,12.0,,9,11,Uncategorized,"Card Game, Economic, Expansion for Base-game, Science Fiction, Video Game Theme","Hand Management, Variable Player Powers","Mechanism: Tableau Building, Space: Orion",2018,8.1
Ascendancy,Reclaim your family name through a hero's journey spanning multiple generations.,Matthew Meeple,"Georgi Minkov, Alexander Nanitchkov, Tuan Nguyen, Miroslav Petrov",One More Turn Games,1.0,4.0,90.0,480.0,285.0,12.0,3.62,73,65,Uncategorized,"Economic, Fantasy, Territory Building","Action/Event, Hidden Roles, Rock-Paper-Scissors, Variable Player Powers, Worker Placement","Admin: Upcoming Releases, Components: Game Trayz Inside, Components: Miniatures, Components: Standees, Crowdfunding: Kickstarter",2024,8.9
Universal Fighting System,Add a Brief Description,"David Freeman, Ryan Miller",,"Fantasy Flight Games, Jasco Games, Sabertooth Games",2.0,2.0,10.0,30.0,20.0,,3.0,14,6,Uncategorized,"Card Game, Collectible Components, Video Game Theme",,"Admin: Game System Entries, Collectible: Collectible Card Games, Game: Universal Fighting System/UniVersus, Players: Two Player Only Games",2006,7.0
Pug You!,Vote which of your friends to be awful to. Also pugs.,Jens de Fries,David GJ,Crazy Pawn Games,5.0,10.0,25.0,45.0,35.0,16.0,1.0,121,36,Uncategorized,"Animals, Bluffing, Card Game, Mature / Adult, Party Game","Hand Management, Voting",,2018,2.9
Fuji,Secretly roll dice to help all players avoid lava and make their way to safety.,Wolfgang Warsch,Weberson Santiago,Feuerland Spiele + 6 more,2.0,4.0,30.0,45.0,37.5,10.0,2.17,1700,339,Family,Dice,"Communication Limits, Cooperative Game, Dice Rolling, Grid Movement, Variable Player Powers","Country: Japan, Mountains: Mount Fuji (Japan)",2018,6.6
Go Figure,Add a Brief Description,Andrey Kolupaev,Natela Manushakian,"Cosmodrome Games, Granna",2.0,6.0,15.0,30.0,22.5,4.0,,11,1,Uncategorized,"Animals, Children's Game",,,2018,6.8
First Contact,Aliens have arrived. Who will most effectively learn to communicate?,Damir Khusnatdinov,"Viktor Eredel, Alexandr Kiselev, Alexandra Sharyapova",Cosmodrome Games + 6 more,2.0,7.0,15.0,40.0,27.5,12.0,2.03,1300,222,Party,"Card Game, Deduction, Humor, Party Game, Science Fiction, Word Game","Communication Limits, Deduction","Ancient: Egypt, Country: Egypt, Creatures: Aliens / Extraterrestrials, Word Games: Guess the Word",2018,7.0
Alien Frontiers Factions: Definitive Edition,The most popular expansions and factions all in one box.,Tory Niemann,"Karim Chakroun, Alex Garrett, Mark Maxwell",Starling Games (II),2.0,4.0,60.0,60.0,60.0,13.0,,79,28,Uncategorized,"Dice, Expansion for Base-game, Science Fiction, Space Exploration","Area Majority / Influence, Dice Rolling, Variable Player Powers, Worker Placement","Crowdfunding: Kickstarter, Game: Alien Frontiers",2020,7.7
Alien Frontiers: Mercury's Angels Faction,Add a Brief Description,Tory Niemann,,Starling Games (II),2.0,4.0,60.0,60.0,60.0,13.0,,24,26,Uncategorized,"Dice, Expansion for Base-game, Science Fiction, Space Exploration","Area Majority / Influence, Dice Rolling, Variable Player Powers, Worker Placement","Crowdfunding: Kickstarter, Game: Alien Frontiers",2019,7.4
Banjooli Xeet (Second Edition),Add a Brief Description,Diego Ibáñez,Pedro Soto,GDM Games,2.0,5.0,30.0,30.0,30.0,8.0,1.67,46,8,Uncategorized,"Bluffing, Dice, Racing","Dice Rolling, Modular Board, Roll / Spin and Move","Animals: Ostriches, Organizations: Board Games Association of…",2018,6.9
DealMaker,Add a Brief Description,Alain Rivollet,Felix Kindelan,Helvetiq,3.0,5.0,20.0,30.0,25.0,8.0,,26,10,Uncategorized,"Bluffing, Card Game, Negotiation","Hand Management, Set Collection, Trading",,2018,5.4
,Add a Brief Description,,,Melissa & Doug,2.0,4.0,10.0,10.0,10.0,3.0,,2,1,Uncategorized,"Animals, Children's Game",Dice Rolling,Animals: Sharks,,6.0
Staka,Add a Brief Description,Michel Baumann,"Kate Bailey-Neale, Felix Kindelan",Helvetiq,1.0,4.0,20.0,60.0,40.0,7.0,,28,8,Uncategorized,"Action / Dexterity, Card Game, Dice, Educational","Action Queue, Pattern Building",,2018,6.3
Atenti,Add a Brief Description,Rita Marini,Macarena Gutierrez Eguía,Atir,3.0,6.0,20.0,20.0,20.0,11.0,,1,0,Uncategorized,"Card Game, Memory",Pattern Recognition,,2018,5.0
Deal: American Dream – Hells Dogs MC,Add a Brief Description,Alejandro Vernaza,,Borderline Editions,3.0,6.0,90.0,90.0,90.0,16.0,,4,2,Uncategorized,"Expansion for Base-game, Mafia, Negotiation, Territory Building, Wargame",,Crowdfunding: Kickstarter,2015,5.0
