name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Super Big Boggle,Find unique four or more letter words in four minutes.,,,Winning Moves Games (USA),1.0,20.0,60.0,60.0,60.0,8.0,1.4,193,52,Uncategorized,"Dice, Party Game, Puzzle, Real-time, Word Game",Pattern Recognition,"Components: 6 x 6 Grids, Components: Letter Cubes / Word Dice, Components: Sand Timers, Game: Boggle, Players: Games with Solitaire Rules, Word Games: Spelling / Letters",2012,7.1
Kenakalan,Assemble themed tours for visitors to Bali but watch out for mischievous monkeys!,"Amanda Milne, Julia Schiller","Amanda Milne, Julia Schiller","SchilMil Games, Ltd.",2.0,6.0,15.0,15.0,15.0,8.0,1.0,16,13,Uncategorized,"Card Game, Children's Game, Party Game, Travel","Deck, Bag, and Pool Building, Hand Management, Open Drafting, Push Your Luck, Set Collection",Animals: Apes / Monkeys,2012,5.3
13 Black Cats,Add a Brief Description,John Fiore,,(Web published),1.0,1.0,15.0,15.0,15.0,8.0,,2,1,Uncategorized,Abstract Strategy,,"Players: Solitaire Only Games, Traditional Games: Dominoes",2012,7.5
The Lord of the Rings: The Card Game – The Hobbit: On the Doorstep,Add a Brief Description,Caleb Grace,"Tiziano Baracchi, Sara Biddle, Eric Braddock, Christopher Burdett + 32 more",Fantasy Flight Games + 4 more,1.0,2.0,,,,14.0,3.22,674,226,"Customizable,  Thematic","Card Game, Expansion for Base-game, Fantasy, Novel-based","Cooperative Game, Hand Management, Variable Player Powers","Authors: J.R.R. Tolkien, Collectible: Living Card Game (Fantasy Flight…, Game: The Lord of the Rings – The Card Game (LCG), Players: Games with Solitaire Rules",2013,8.0
Der Kleine Schlaufuchs,Add a Brief Description,,,Educa Sallent SA,2.0,4.0,,,,3.0,,1,0,Uncategorized,"Children's Game, Memory",,,1997,4.0
Wieviel Uhr ist es?,Add a Brief Description,,,Educa Sallent SA,2.0,2.0,,,,4.0,,2,0,Uncategorized,"Children's Game, Educational",,,1997,3.0
Banana Matcho,Add a Brief Description,Thilo Hutzler,Lilli Messina,"Gigamic, Zoch Verlag",2.0,6.0,25.0,25.0,25.0,6.0,1.07,142,36,Uncategorized,"Dice, Racing","Dice Rolling, Push Your Luck","Animals: Apes / Monkeys, Food & Drink: Bananas",2012,6.0
Mimikri,Add a Brief Description,Brigitte Pokornik,Lena Hesse,Zoch Verlag,2.0,4.0,20.0,20.0,20.0,6.0,1.2,36,9,Uncategorized,"Animals, Memory","Memory, Pattern Recognition",Animals: Butterflies,2012,5.4
Jackal & High,Add a Brief Description,Andreas Schmidt,Benedikt Beck,Zoch Verlag,2.0,5.0,20.0,20.0,20.0,8.0,1.16,160,43,Uncategorized,"Card Game, Dice","Area Majority / Influence, Dice Rolling, Push Your Luck",Components: Polyhedral (not D6) dice,2012,6.0
Karolinchen,Add a Brief Description,Carmen Kleinert,Heidemarie Rüttinger,Zoch Verlag,2.0,6.0,20.0,20.0,20.0,6.0,1.0,25,9,Uncategorized,"Animals, Children's Game, Dice",Dice Rolling,Animals: Worms,2012,5.3
Rancho,Add a Brief Description,Michał Stajszczak,"Piotr Socha, Michał Stajszczak","Granna, Morapiaf, Red Glove, Бельвіль",2.0,6.0,45.0,45.0,45.0,7.0,1.57,328,77,Family,"Animals, Children's Game, Dice, Farming","Dice Rolling, Enclosure, Set Collection, Tile Placement","Animals: Dogs, Animals: Foxes, Animals: Horses, Animals: Rabbits, Animals: Sheep, Animals: Wolves",2012,6.0
Lustiges Beruferaten,Add a Brief Description,,,Noris Spiele,2.0,2.0,,,,14.0,,2,0,Uncategorized,"Humor, Trivia",,,1993,3.0
Willi wills Wissen: Quiz-Spiel,Add a Brief Description,"Julia Coschurba, Sandra Dochtermann","Michaela Kienle, Eva M. Salzgeber",KOSMOS,2.0,4.0,,,,8.0,,1,1,Uncategorized,"Card Game, Children's Game, Trivia",Rock-Paper-Scissors,TV Shows: Willi wills wissen,2010,5.3
Central Market,Add a Brief Description,Edgars Zaķis,Linda Ārende,Brain Games,3.0,5.0,30.0,30.0,30.0,8.0,2.25,91,36,Uncategorized,"Card Game, Economic","Auction/Bidding, Hand Management",Country: Latvia,2012,5.9
Otontin: Warriors of the Lost Empire,Add a Brief Description,Abdul Rasyid,,Red Tin Bot,3.0,8.0,20.0,20.0,20.0,10.0,1.5,27,16,Uncategorized,"Dice, Negotiation","Dice Rolling, Push Your Luck, Team-Based Game",,2014,3.6
Bionic,Add a Brief Description,Alara Cameron,Alara Cameron,(Web published),1.0,1.0,45.0,45.0,45.0,12.0,,3,6,Uncategorized,"Print & Play, Science Fiction","Dice Rolling, Solo / Solitaire Game","Contests: Solitaire Print & Play, Players: Games with Solitaire Rules, Players: Solitaire Only Games",2012,9.2
Anima Tactics: Lynn Steiner,Add a Brief Description,(Uncredited),,Cipher Studios,2.0,2.0,60.0,60.0,60.0,12.0,3.0,1,0,Uncategorized,"Fantasy, Fighting, Miniatures","Action Points, Dice Rolling","Game: Anima Tactics, Setting: Anima Universe, Theme: Anime / Manga",2009,8.0
Affen Wippe,Add a Brief Description,,,Schmidt Spiele,1.0,4.0,20.0,20.0,20.0,5.0,,4,1,Uncategorized,Action / Dexterity,,Animals: Apes / Monkeys,1992,6.4
Dem Yeti wird's zu bunt,Add a Brief Description,Imke Krämer,Michael Menzel,HABA,2.0,4.0,10.0,10.0,10.0,4.0,1.0,8,2,Uncategorized,"Children's Game, Trivia",Dice Rolling,"Creatures: Bigfoot / Yeti / Sasquatch, Region: Arctic",2012,5.9
"Mist, schon wieder 13!",Add a Brief Description,,Panama Arthouse,KOSMOS,2.0,4.0,,,,6.0,,2,1,Uncategorized,"Card Game, Children's Game, Math, Movies / TV / Radio theme",Hand Management,Characters: Bernd das Brot,2004,7.0
Spooky Spells,Add a Brief Description,Dave Choi,,Happy Baobab,3.0,10.0,15.0,15.0,15.0,8.0,,15,4,Uncategorized,"Card Game, Fantasy, Party Game",,,2012,5.1
Agricola: All Creatures Big and Small – More Buildings Big and Small,Expand your farm with more buildings and more ways to score points!,Uwe Rosenberg,Klemens Franz,"999 Games, Filosofia Éditions, Hobby Japan, HomoLudicus + 3 more",2.0,2.0,30.0,30.0,30.0,10.0,2.31,2000,589,Strategy,"Animals, Expansion for Base-game, Farming","Enclosure, Tile Placement, Worker Placement","Game: Agricola, Players: Two Player Only Games, Series: Fur Zwei Spieler (Lookout Games)",2012,7.7
,Add a Brief Description,,,(Public Domain),4.0,4.0,60.0,60.0,60.0,10.0,,2,1,Uncategorized,Card Game,"Auction/Bidding, Memory, Team-Based Game, Trick-taking",Components: Traditional Playing Cards,,7.5
Family Computer Quiz,Add a Brief Description,(Uncredited),,Jumbo,2.0,4.0,,,,10.0,,1,1,Uncategorized,"Electronic, Trivia",,,1981,5.0
Storage Wars: The Game,Add a Brief Description,Nick Hayes,,Spin Master Ltd.,2.0,6.0,30.0,30.0,30.0,8.0,1.25,139,49,Family,Movies / TV / Radio theme,Auction/Bidding,,2012,5.9
Kandidatuur,Add a Brief Description,,,(Self-Published),2.0,6.0,30.0,30.0,30.0,12.0,,1,0,Uncategorized,,Roll / Spin and Move,,1979,3.0
Grenzeloos,Add a Brief Description,Ingrid Maseland,,Score Promotions BV,2.0,4.0,45.0,45.0,45.0,8.0,,5,0,Uncategorized,,,,1989,5.8
Visspel,Add a Brief Description,,,Papita,2.0,4.0,20.0,20.0,20.0,3.0,,1,0,Uncategorized,Action / Dexterity,,Theme: Fishing / Angling,1979,3.0
,Add a Brief Description,,,Flamenco,2.0,4.0,,,,3.0,,1,0,Uncategorized,,,,,2.0
,Add a Brief Description,,,(Self-Published),2.0,4.0,90.0,90.0,90.0,,,1,0,Uncategorized,,Tile Placement,,,2.0
Verkade spel,Add a Brief Description,,,Verkade,2.0,6.0,30.0,30.0,30.0,,,1,0,Uncategorized,Word Game,,,1988,4.0
,Add a Brief Description,,,Nova Carta BV,2.0,5.0,25.0,25.0,25.0,8.0,,4,0,Uncategorized,,,,,3.8
Wonderfully Wacky Bar Games,Add a Brief Description,,,Crazy Coyote Games,2.0,20.0,,,,,,3,1,Uncategorized,,,,2002,2.7
Iaz,Add a Brief Description,Spartaco Albertarelli,,Kidultgame,2.0,6.0,,,,10.0,,1,1,Uncategorized,,Dice Rolling,,2003,3.0
Praxis geheugenspel,Add a Brief Description,,,Identity Games International B.V.,2.0,8.0,,,,4.0,,1,0,Uncategorized,Memory,Memory,,1999,4.0
Psyco Gundam,Add a Brief Description,,,Tsukuda Hobby,1.0,2.0,,,,14.0,,1,1,Uncategorized,"Movies / TV / Radio theme, Science Fiction, Wargame","Hexagon Grid, Simultaneous Action Selection",,1990,8.0
Do You Know Your Neighbors?,Add a Brief Description,"Phil Cartagena, Josh DeGregorio","Phil Cartagena, Josh DeGregorio",Cray Cray Games,5.0,12.0,45.0,45.0,45.0,12.0,3.0,6,3,Party,"Bluffing, Murder/Mystery, Party Game","Memory, Simultaneous Action Selection, Voting",Crowdfunding: Kickstarter,2013,8.0
Der Kleine Prinz: Planetenwanderer,Add a Brief Description,Kai Haferkamp,Olga Cress,Schmidt Spiele,2.0,4.0,,,,6.0,1.67,9,2,Uncategorized,"Action / Dexterity, Children's Game, Novel-based",Memory,Books: The Little Prince,2012,6.4
Mr. Card Game,Add a Brief Description,"Richard James, Graydon Schlichter","Zack ""Jick"" Johnson","Asymmetric Publications, Evertide Games",2.0,5.0,60.0,60.0,60.0,13.0,2.56,168,66,"Strategy,  Thematic","Card Game, Video Game Theme","Deck, Bag, and Pool Building, Hand Management, Open Drafting",Crowdfunding: Kickstarter,2014,6.0
The Enchanted Tower,Find the magical key and rescue the princess before the wizard gets her.,"Inka Brand, Markus Brand",Rolf Vogt,"999 Games, ADC Blackfire Entertainment, Brain Games, Devir + 7 more",2.0,4.0,15.0,25.0,20.0,5.0,1.14,1300,363,Children's,"Bluffing, Children's Game, Dice, Fantasy","Dice Rolling, Roll / Spin and Move","Components: Game Box Used In Play, Components: Magnets",2012,6.6
Confusing Sun,Add a Brief Description,Justin Oh,B. H. Ahn,Gemblo Company,2.0,10.0,10.0,10.0,10.0,6.0,,7,2,Uncategorized,"Card Game, Number",Dice Rolling,,2012,3.6
Mindflex Duel,Add a Brief Description,,,"Mattel, Inc., Radica",1.0,2.0,,,,8.0,5.0,15,3,Uncategorized,"Action / Dexterity, Electronic",,,2010,6.1
Squinkies Battle Board Game,Add a Brief Description,,,"Blip Toys LLC., Cardinal",2.0,4.0,20.0,20.0,20.0,4.0,1.0,3,2,Uncategorized,"Action / Dexterity, Children's Game, Miniatures",Roll / Spin and Move,,2011,3.3
Anima Tactics: Sarah Reinhold,Add a Brief Description,(Uncredited),,Cipher Studios,2.0,2.0,60.0,60.0,60.0,12.0,,2,0,Uncategorized,"Fantasy, Fighting, Miniatures","Action Points, Dice Rolling","Game: Anima Tactics, Setting: Anima Universe, Theme: Anime / Manga",2009,8.5
Android: Netrunner – What Lies Ahead,Add a Brief Description,"Richard Garfield, Lukas Litzsinger","Adam S. Doyle, Tim Durning, Mauricio Herrera, Mashuri + 3 more",Fantasy Flight Games + 4 more,2.0,2.0,45.0,45.0,45.0,14.0,3.4,1100,329,Customizable,"Expansion for Base-game, + 4 more","Action Points, Hand Management, Secret Unit Deployment, Variable Player Powers","Collectible: Living Card Game (Fantasy Flight…, Game: Android – Netrunner (LCG), Players: Two Player Only Games, Setting: Android, Theme: Cyberpunk, Theme: Hackers",2012,8.1
BRUNHILDE: Legend of the Galactic Heroes,Add a Brief Description,,,Tsukuda Hobby,1.0,2.0,,,,,2.0,2,1,Wargames,"Movies / TV / Radio theme, Science Fiction, Wargame",Hexagon Grid,Setting: Legend of the Galactic Heroes,1990,7.0
Knights of Ten: Battle Ready,Add a Brief Description,"Scott Anderson, Derek Jordan",Larry Walker (II),Brain Candy Games,2.0,4.0,30.0,30.0,30.0,8.0,1.5,5,2,Uncategorized,"Card Game, Fantasy",Trick-taking,,2012,7.2
Airlines Europe: The Presidents,Add a Brief Description,Alan R. Moon,Christian Fiore,ABACUSSPIELE,2.0,5.0,75.0,75.0,75.0,,2.71,155,77,Uncategorized,"Aviation / Flight, Economic, Expansion for Base-game","Network and Route Building, Set Collection, Stock Holding",Promotional: BGG Store Promos,2012,7.0
Knights of Ten: Strategic,Add a Brief Description,"Scott Anderson, Derek Jordan",Larry Walker (II),Brain Candy Games,2.0,4.0,30.0,30.0,30.0,8.0,2.0,4,2,Uncategorized,"Card Game, Fantasy",Trick-taking,,2012,7.0
Monuments: Ewiger Ruhm,Add a Brief Description,Stefan Risthaus,,"ABACUSSPIELE, OSTIA Spiele",2.0,4.0,,,,,1.0,7,9,Uncategorized,"Ancient, Expansion for Base-game, Negotiation",,Game: Monuments – Wonders of Antiquity,2012,7.1
Zooloretto: Goodie-Box,Add a Brief Description,Michael Schacht,Design/Main,ABACUSSPIELE,2.0,5.0,,,,,2.17,50,32,Uncategorized,"Animals, Expansion for Base-game","Set Collection, Tile Placement","Game: Coloretto, Theme: Zoos, Aquaria, Safari Parks",2012,6.9
High-Low Rack-o,Add a Brief Description,Kim Vandenbroucke,,Winning Moves Games (USA),3.0,6.0,15.0,15.0,15.0,8.0,,9,2,Uncategorized,Card Game,,,2011,6.0
Titten Ärsche Sonnenschein,Add a Brief Description,Walter Schranz,Marina Fahrenbach,Heidelberger Spieleverlag,2.0,5.0,30.0,30.0,30.0,16.0,1.5,46,15,Uncategorized,Card Game,,,2013,4.7
Munchkin Pins,Add a Brief Description,,John Kovalic,Steve Jackson Games,3.0,6.0,90.0,90.0,90.0,10.0,,13,7,Uncategorized,"Expansion for Base-game, Fighting","Dice Rolling, Variable Player Powers",Game: Munchkin,2012,4.7
Okos kertész,Add a Brief Description,Sándor Zubály,,Gém Klub Kft.,1.0,12.0,15.0,15.0,15.0,3.0,2.0,13,3,Uncategorized,"Abstract Strategy, Children's Game, Farming","Cooperative Game, Dice Rolling, Pattern Building, Tile Placement",Theme: Flowers,2012,5.9
Rumble in the Dungeon,Add a Brief Description,Julie Saffre,Kwanchai Moriya,"ADC Blackfire Entertainment, Asmodee, Cool Mini Or Not, Flatlined Games + 2 more",3.0,6.0,20.0,20.0,20.0,8.0,1.12,900,198,Party,"Bluffing, Deduction, Party Game","Modular Board, Pick-up and Deliver, Point to Point Movement, Secret Unit Deployment",Misc: LongPack Games,2012,6.3
,Add a Brief Description,Michael Slack,,Djeco,2.0,4.0,15.0,15.0,15.0,5.0,1.0,32,8,Uncategorized,"Card Game, Children's Game",Pattern Recognition,"Card Games: Shedding / Stops, Creatures: Monsters",,6.1
Stratego Card Game,Add a Brief Description,Nick Hayes,,"Jumbo, Patch Products",2.0,2.0,20.0,20.0,20.0,8.0,1.33,154,57,Uncategorized,"Bluffing, Card Game, Deduction, Fighting, Memory","Memory, Secret Unit Deployment","Game: Stratego, Players: Two Player Only Games, Versions & Editions: Card Versions of Non-Card…",2012,5.8
Giza: Distant Quarry,Add a Brief Description,Morgan Dontanville,,Mayfair Games,3.0,4.0,90.0,90.0,90.0,12.0,,6,8,Uncategorized,"Ancient, Expansion for Base-game",,"Cities: Giza (Egypt), Country: Egypt",2012,7.0
Celestia,Add a Brief Description,Samuel Robinson,Samuel Robinson,"Evrikus, Jasbo Games",2.0,4.0,15.0,15.0,15.0,8.0,,4,0,Uncategorized,"Card Game, Space Exploration","Set Collection, Team-Based Game",,2012,7.0
Agricola: Pi-Deck,Add a Brief Description,"Chris Deotte, Ira Fay, Play-Agricola.com Users, Uwe Rosenberg",Klemens Franz,Lookout Games,1.0,5.0,120.0,120.0,120.0,12.0,3.57,148,96,Uncategorized,"Economic, Expansion for Base-game, Farming",Worker Placement,"Game: Agricola, Promotional: BGG Store Promos",2012,7.0
Squinkies Gumball Surprize Playhouse Game,Add a Brief Description,,,"Blip Toys LLC., Cardinal",2.0,4.0,20.0,20.0,20.0,4.0,1.0,4,2,Uncategorized,"Children's Game, Miniatures",Roll / Spin and Move,,2010,4.1
Soho!,Add a Brief Description,Matt Haynes,Alex Farebrother-Naylor,Smoke: a London Peculiar,2.0,6.0,60.0,60.0,60.0,,,3,0,Uncategorized,Humor,"Dice Rolling, Point to Point Movement",,2010,5.3
Fallujah: Iraq 2004,Add a Brief Description,"Shawn Carpenter, Leigh Neville",Ramiro Bujeiro,Osprey Publishing,2.0,2.0,90.0,90.0,90.0,14.0,3.0,8,3,Uncategorized,"Book, Dice, Expansion for Base-game, Miniatures, Modern Warfare, Wargame",Dice Rolling,"Cities: Fallujah (Iraq), Country: Iraq",2012,7.6
Blood Bound,Control information to unite your clan and assassinate the rival leader.,Kalle Krenzer,"Shaun Boyke, Marina Fahrenbach","Arclight Games, Edge Entertainment, Fantasy Flight Games, Giochi Uniti + 3 more",6.0,12.0,30.0,30.0,30.0,14.0,1.64,1600,372,Party,"Bluffing, Deduction, Fantasy, Horror, Negotiation, Party Game","Role Playing, Team-Based Game, Variable Player Powers","Creatures: Vampires, Game: Werewolf / Mafia",2013,6.6
The Gazala Gallop,Add a Brief Description,Lou Coatney,Lou Coatney,"(Self-Published), (Web published)",1.0,4.0,180.0,180.0,180.0,10.0,2.25,6,7,Wargames,"Print & Play, Wargame, World War II","Dice Rolling, Hexagon Grid","Country: Libya, Misc: Free Wargames",2011,8.3
Cardline: Animals,"Rank animals by length, weight or lifespan.",Frédéric Henry,Gaël Lannurien,"Asmodee, Asterion Press, Bombyx, Gém Klub Kft. + 7 more",2.0,8.0,15.0,15.0,15.0,7.0,1.14,2100,402,Family,"Animals, Card Game, Educational",,Game: Cardline,2012,6.6
Caravans of Asia: Arabian Sails,Add a Brief Description,Joseph Fatula,Joseph Fatula,"The Lumenaris Group, Inc.",2.0,6.0,90.0,90.0,90.0,12.0,2.0,2,1,Uncategorized,"Arabian, Economic, Expansion for Base-game, Medieval","Pick-up and Deliver, Point to Point Movement, Trading","Cities: Samarkand (Uzbekistan), Components: Map (Continental / National scale), Continents: Asia",2012,7.5
Cthulhu in 2012 Campaign Bus,Add a Brief Description,(Uncredited),(Uncredited),Atlas Games,3.0,9.0,60.0,60.0,60.0,13.0,,6,0,Uncategorized,"Card Game, Expansion for Base-game, Horror, Racing",,Theme: Cthulhu Mythos,2012,6.6
12 Days,"The ""Twelve Days of Christmas"" song is twisted into a quick-playing card game.","James Ernest, Mike Selinker",Echo Chernik,"Calliope Games, Gamesmith, LLC",3.0,5.0,15.0,15.0,15.0,8.0,1.22,1500,448,Family,"Card Game, Print & Play","Auction/Bidding, Set Collection","Crowdfunding: Kickstarter, Holidays: Christmas",2011,6.5
Nuns on the Run: The Monk,Add a Brief Description,Morgan Dontanville,"Jared Blando, Jacob Chabot",Mayfair Games,2.0,5.0,60.0,60.0,60.0,10.0,,19,14,Uncategorized,"Expansion for Base-game, Humor, Religious",,Religious: Nuns,2012,6.6
Lakebilly Card Game,Add a Brief Description,Mike Cameron,Michael C. Konas,Vobius Games LLC.,2.0,6.0,60.0,60.0,60.0,21.0,2.0,4,5,Uncategorized,"Humor, Mature / Adult, Nautical, Party Game","Deck, Bag, and Pool Building, Hand Management, Voting",,2013,4.8
Jungle Brunch,Add a Brief Description,"Luca Bellini, Luca Borsa",Mauro Pelosi,"Cube Factory of Ideas, Delta Vision Publishing, Giochi Uniti, KADABRA + 4 more",2.0,5.0,20.0,20.0,20.0,6.0,1.57,173,25,"Children's,  Family","Animals, Card Game","Hand Management, Simultaneous Action Selection",,2012,6.0
Batman: Gotham City Strategy Game,Add a Brief Description,Paolo Mori,Chris Raimo,WizKids (I),2.0,4.0,60.0,90.0,75.0,14.0,2.33,847,268,"Strategy,  Thematic","Comic Book / Strip, Miniatures","Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Variable Player Powers","Comic Books: Batman, Comic Books: DC Universe, Components: Clix, Components: Miniatures, Theme: Superheroes",2013,6.0
The Lord of the Rings Dice Building Game,"Quest, battle and earn glory in Middle-earth in this dice-building Quarriors spinoff.","Mike Elliott, Eric M. Lang, Brett Myers, Jeph Stahl",,WizKids (I),2.0,4.0,30.0,30.0,30.0,14.0,2.19,679,221,Thematic,"Dice, Fantasy, Movies / TV / Radio theme, Novel-based","Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling","Authors: J.R.R. Tolkien, Series: Madison Game Design Cabal, Series: Quarriors Pool Building system",2013,5.6
Desperados,Add a Brief Description,Florian Racky,Dennis Lohausen,"Argentum Verlag, Passport Game Studios",3.0,6.0,90.0,90.0,90.0,12.0,2.3,170,41,"Family,  Strategy",American West,"Hidden Movement, Point to Point Movement, Simultaneous Action Selection, Team-Based Game",,2012,6.5
Legacy,Add a Brief Description,"Jim Jenista, James C. Jenista",,"The Game Crafter, LLC",1.0,99.0,30.0,30.0,30.0,12.0,,7,7,Uncategorized,"Abstract Strategy, Card Game, Educational, Math, Print & Play, + 2 more","Paper-and-Pencil, Pattern Building, Push Your Luck",Mechanism: Roll-and-Write,2012,6.1
,Add a Brief Description,,,Piatnik,1.0,3.0,,,,10.0,,1,1,Uncategorized,Abstract Strategy,Point to Point Movement,,,3.0
Blocks in Afrika,Play the Axis or the Allies to dominate Africa in WW2.,Emanuele Santandrea,Emanuele Santandrea,VentoNuovo Games,2.0,4.0,60.0,60.0,60.0,14.0,3.64,51,24,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation","Components: Block Wargames, History: World War II (Africa), Series: Blocks (VentoNuovo)",2014,8.1
Super Dungeon Explore: One Shot,Add a Brief Description,,,Soda Pop Miniatures,2.0,6.0,120.0,120.0,120.0,10.0,3.0,25,9,Uncategorized,"Expansion for Base-game, Fantasy, Fighting, Miniatures",Action Points,"Game: Super Dungeon Explore, Theme: Anime / Manga, Theme: Chibis",2013,7.4
Super Dungeon Explore: Kasaro To,Add a Brief Description,,,Soda Pop Miniatures,2.0,6.0,120.0,120.0,120.0,10.0,3.0,26,10,Uncategorized,"Expansion for Base-game, Fantasy, Fighting, Miniatures",Action Points,"Game: Super Dungeon Explore, Theme: Anime / Manga, Theme: Chibis",2013,6.9
Super Dungeon Explore: Kisa,Add a Brief Description,,,Soda Pop Miniatures,2.0,6.0,120.0,120.0,120.0,10.0,3.0,25,10,Uncategorized,"Expansion for Base-game, Fantasy, Fighting, Miniatures",Action Points,"Game: Super Dungeon Explore, Theme: Anime / Manga, Theme: Chibis",2013,7.1
,Add a Brief Description,Alexandre Garcia,,(Looking for a publisher),2.0,4.0,20.0,20.0,20.0,8.0,1.5,2,1,Uncategorized,,"Hand Management, Push Your Luck",,,8.9
,Add a Brief Description,,,Fontis Games,3.0,6.0,,,,8.0,1.0,6,2,Uncategorized,Card Game,Trick-taking,,,6.7
"A game where an enclosed short young lady, a perfect class representative, a slightly elder classy maid, a normal high school girl with the aura of a hamster, among others, try to win an unlucky-looking girl-faced butler with a debt ... [truncated]",Add a Brief Description,Ayumu Suzuki,"Oshiruko, Tekehiro",Roll-ya,2.0,5.0,10.0,10.0,10.0,6.0,,7,4,Uncategorized,"Card Game, Comic Book / Strip, Party Game",Set Collection,,2007,3.4
FORTALEZA,Add a Brief Description,Perepau Llistosella,Perepau Llistosella,(Web published),3.0,5.0,60.0,60.0,60.0,12.0,,4,1,Uncategorized,Print & Play,,,2012,6.8
Urbania: Subsidy Contracts,Add a Brief Description,"Leo Colovini, Morgan Dontanville, Simone Luciani",,Mayfair Games,2.0,5.0,45.0,45.0,45.0,10.0,,13,13,Uncategorized,Expansion for Base-game,,,2012,7.2
Rocket Jockey: Space Port,Add a Brief Description,Morgan Dontanville,,Mayfair Games,2.0,4.0,60.0,60.0,60.0,10.0,1.0,8,11,Uncategorized,"Expansion for Base-game, Science Fiction",,,2012,5.9
Que Ves,Be the first one to solve 6 graphic riddles!,,,Yetem S.A.,2.0,6.0,45.0,45.0,45.0,12.0,,11,2,Uncategorized,"Deduction, Party Game",Pattern Recognition,Game: Qué Ves?,1995,6.0
"Norway, 1940: A PQ-17 Expansion",Add a Brief Description,Chris Janiec,Rodger B. MacGowan,GMT Games,2.0,2.0,210.0,210.0,210.0,14.0,4.0,17,24,Wargames,"Aviation / Flight, Expansion for Base-game, Nautical, Wargame, World War II","Dice Rolling, Grid Movement, Hexagon Grid, Minimap Resolution, Movement Points, + 4 more","Components: Block Wargames, Country: Germany, Country: Norway, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…",2022,8.2
"Panzer: Game Expansion Set, Nr 3 – Drive to the Rhine: The Second Front 1944-45",Add a Brief Description,James M. Day,"Pascal Da Silva, James M. Day, Charles Kibler, Rodger B. MacGowan, Mark Simonitch",GMT Games,2.0,4.0,,,,,3.6,112,51,Wargames,"Expansion for Base-game, Wargame, World War II","Action Queue, Dice Rolling, Hexagon Grid",Series: Panzer game system (Yaquinto/Avalon…,2014,8.3
Triumph & Tragedy: European Balance of Power 1936-1945,"European struggle between communist, fascist, and capitalist systems during 1936-1945",Craig Besinque,"Charles Kibler, Rodger B. MacGowan",GMT Games,2.0,3.0,240.0,360.0,300.0,12.0,3.39,2300,646,Wargames,"Economic, Negotiation, Political, Territory Building, Wargame, World War II","Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, + 2 more","Components: Block Wargames, Components: Multi-Use Cards, Continents: Europe, Decades: The 1930's, History: Interwar period",2015,8.1
Super Dungeon Explore: Sebastian Cross,Add a Brief Description,,,Soda Pop Miniatures,2.0,6.0,120.0,120.0,120.0,10.0,3.0,28,10,Uncategorized,"Expansion for Base-game, Fantasy, Fighting, Miniatures",Action Points,"Game: Super Dungeon Explore, Theme: Anime / Manga, Theme: Chibis",2013,7.2
Shinsen-gumi,Add a Brief Description,(Uncredited),,Bandai,1.0,4.0,,,,10.0,3.0,3,1,Uncategorized,"Medieval, Wargame",Dice Rolling,"Cities: Kyoto (Japan), Series: If (Bandai)",1984,5.3
Octalion,Add a Brief Description,Néstor Romeral Andrés,Néstor Romeral Andrés,nestorgames,2.0,4.0,15.0,15.0,15.0,,2.0,11,4,Abstract,"Abstract Strategy, Puzzle",Tile Placement,"Category: Combinatorial, Components: 13 x 13 Grids, Traditional Games: Dominoes",2013,7.5
Heptalion additional boards,Add a Brief Description,"Grant Fikes, Néstor Romeral Andrés, Mark Tilford",Néstor Romeral Andrés,nestorgames,2.0,4.0,10.0,10.0,10.0,6.0,2.5,8,3,Abstract,"Abstract Strategy, Puzzle",Tile Placement,Traditional Games: Dominoes,2012,7.8
Flames of War: Open Fire!,Add a Brief Description,Phil Yates,Evan Allen,Battlefront Miniatures Ltd,2.0,2.0,120.0,120.0,120.0,12.0,3.8,80,22,Wargames,"Fighting, Miniatures, Wargame, World War II","Area Movement, Dice Rolling","Game: Flames of War, Players: Two Player Only Games",2012,7.5
Carcassonne: Little Buildings,Add a Brief Description,Klaus-Jürgen Wrede,Christof Tisch,"Hans im Glück, W. Nostheide Verlag GmbH",2.0,6.0,,,,8.0,1.83,270,135,Uncategorized,"Expansion for Base-game, Medieval, Territory Building","Area Majority / Influence, Tile Placement","Game: Carcassonne, Magazine: Spielbox",2012,6.3
Lovci pokladů,Add a Brief Description,,,"Dino Toys s. r. o., Disk Říčany",2.0,4.0,,,,,2.0,36,6,Uncategorized,Nautical,"Grid Movement, Memory, Modular Board",,1987,6.2
Diavolo,Add a Brief Description,"Corentin Lebrat, Gilles Lehmann",,"Asmodee, Esdevium",2.0,6.0,15.0,15.0,15.0,10.0,1.12,475,87,Party,"Action / Dexterity, Dice, Party Game","Dice Rolling, Player Elimination, Simultaneous Action Selection",,2012,6.0
