name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
The Game of Life: Jurassic Park,Escape the island of Isla Neblar before the storm arives!,,Henning Ludvigsen,Hasbro,2.0,4.0,15.0,30.0,22.5,8.0,,18,6,Uncategorized,"Adventure, Children's Game, Movies / TV / Radio theme, Prehistoric, Racing",Roll / Spin and Move,"Animals: Dinosaurs, Game: Game of Life, Islands: Fictional, Movies: Jurassic Park",2022,6.4
Trick Raiders,Trick-taking with elimination: choose your lead cards wisely.,N2,,Southern Cross Games (サザンクロスゲームズ),3.0,4.0,15.0,30.0,22.5,10.0,,76,19,Uncategorized,Card Game,Trick-taking,,2022,7.1
Island of Flowers,A botanical matching puzzle game with a twist.,Frank (Wildcard Six),,(Web published),1.0,2.0,20.0,30.0,25.0,10.0,,1,3,Uncategorized,"Print & Play, Puzzle","Cooperative Game, Solo / Solitaire Game, Tile Placement",,2022,5.0
Dominion: Sammler-Box,Ultimative storage solution for your Dominion collection,Donald X. Vaccarino,"Eric J. Carter, Matthias Catrein, Elisa Cella, Julien Delval + 8 more",ASS Altenburger Spielkarten,2.0,4.0,30.0,30.0,30.0,13.0,,11,4,Uncategorized,"Expansion for Base-game, + 2 more","Deck, Bag, and Pool Building, Delayed Purchase, Hand Management, Take That, Variable Set-up",Game: Dominion,2020,8.5
Clue,An Amazon Alexa enabled adaptation of the classic board game whodunnit.,"Patrick Otley, Anthony E. Pratt",,Hasbro,2.0,6.0,40.0,40.0,40.0,8.0,1.0,141,25,Uncategorized,"Deduction, Murder/Mystery","Deduction, Grid Movement, Memory, Roll / Spin and Move","Creatures: Ghosts, Game: Cluedo / Clue (Parker Brothers, et al), Theme: Mystery / Crime",2019,5.9
Namiji: Deluxe Edition,Take to the sea and discover the hidden marvels of the Japanese coast.,Antoine Bauza,Xavier Gueniffey Durin,Funforge + 1 more,2.0,5.0,30.0,45.0,37.5,8.0,2.0,50,15,Uncategorized,Travel,"Point to Point Movement, Set Collection, Turn Order: Time Track, Variable Player Powers","Country: Japan, Crowdfunding: Kickstarter, Theme: Fishing / Angling",2022,7.7
Bellum Cretaceum,Rival cretaceous parks battle to be the one with more tourists,"Eneko Azedo, Leire Azedo, Ekain Bengoetxea",,(Self-Published),1.0,5.0,15.0,30.0,22.5,8.0,,1,0,Uncategorized,Card Game,"Hand Management, Open Drafting, Set Collection",Animals: Dinosaurs,2022,10.0
Disney: Mickey's Christmas Carol,Work together to tell the tale of Ebenezer Scrooge!,,,Funko Games,2.0,4.0,20.0,20.0,20.0,4.0,1.0,44,12,Uncategorized,"Children's Game, Movies / TV / Radio theme, Puzzle","Cooperative Game, Push Your Luck","Authors: Charles Dickens, Brands: Disney, Characters: Mickey Mouse, Holidays: Christmas",2022,6.5
National Lampoon's Christmas Vacation,Get ready for a good old-fashioned family Christmas!,,,Funko Games,2.0,5.0,20.0,20.0,20.0,8.0,1.0,44,9,Uncategorized,"Dice, Movies / TV / Radio theme",Push Your Luck,Holidays: Christmas,2022,6.3
High Frontier 4 All: Promo Pack 1 – The Station Pack,Eleven new promo cards for High Frontier.,"Phil Eklund, Justin Grey, Geoff Speare",,Ion Game Design + 1 more,1.0,5.0,,,,,1.0,7,7,Uncategorized,Expansion for Base-game,,,2022,7.9
,New tiles for Pax Viking.,,,Ion Game Design + 1 more,,,,,,,,2,2,Uncategorized,Expansion for Base-game,,,,8.0
,Promo cards for Vendel to Viking!,,Jon Manker,Ion Game Design + 1 more,,,,,,,,1,1,Uncategorized,Expansion for Base-game,,Crowdfunding: Spieleschmiede,,10.0
Dixit: Telekenesis Puzzle Promo Card,Swim in the dark water.,,"Marie Cardouat, Marina Coudray",Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.5
Dixit: Richness Puzzle Promo Card,The wealth of knowledge.,,Marie Cardouat,Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.5
Dixit: Resonance Puzzle Promo Card,Leave your steps .,,Marie Cardouat,Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.5
Dixit: Red Mishmash Puzzle Promo Card,The race for a home.,,Marie Cardouat,Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.5
Dixit: Queen of Owls Puzzle Promo Card,Fear the dark sun.,,"Marie Cardouat, Marina Coudray",Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,1,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",,2022,5.2
Dixit: Mermaid in Love Puzzle Promo Card,Fire and water.,,"Marie Cardouat, Marina Coudray",Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.4
Dixit: Family Puzzle Promo Card,Use your cards wisely.,,Marie Cardouat,Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.1
Dixit: Point of View Puzzle Promo Card,The dream of color.,,"Marie Cardouat, Marina Coudray",Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.3
Dixit: Escape Puzzle Promo Card,New life born in heat.,,"Marie Cardouat, Marina Coudray",Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.3
Where's Wally?: The card game,Find Wally before the other players!,,Marie Cardouat,Heraclio Fournier,1.0,99.0,,,,,,1,0,Uncategorized,"Children's Game, Real-time",Acting,Characters: Where's Waldo?,1990,5.0
Imperial Steam: Promo,New shipment tiles and a brand new city!,,,Capstone Games,2.0,4.0,120.0,120.0,120.0,12.0,,5,6,Uncategorized,Expansion for Base-game,,,2022,7.7
Dixit: Deliveries Puzzle Promo Card,Nature is hope.,,"Marie Cardouat, Marina Coudray",Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",,2022,5.2
Unlock!: Extraordinary Adventures,Solve puzzles to escape the worst in these video game-themed scenarios.,"Mathieu Casnin, Renaud Chaillat, Jack Gitz","Laurent Bazart, Cyrille Bertin, Neriac",Space Cowboys,1.0,6.0,30.0,60.0,45.0,10.0,2.0,75,22,Uncategorized,"Deduction, Puzzle, Real-time","Cooperative Game, Deduction, Scenario / Mission / Campaign Game, Storytelling","Category: Escape Room Games, Components: Digital Hybrid – App/Website Required, Misc: Limited Replayability, Series: Unlock! (Space Cowboys)",2022,7.5
Dixit: Chameleon Night Puzzle Promo Card,Feel the rainbow.,,"Marie Cardouat, Marina Coudray",Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.3
Dixit: Blue Mishmash Puzzle Promo Card,The circle of seasons.,,Marie Cardouat,Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.3
Dixit: Adventure Puzzle Promo Card,The weel of furtune.,,Marie Cardouat,Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.2
応仁の天下 (Onin Tenka),The Onin war in Japan.,Masayoshi Imura,,Game Journal,3.0,4.0,,,,,,2,2,Wargames,"Medieval, Wargame",,Country: Japan,2022,7.0
Охотники,Family game in prehistoric period,,,Evrikus,2.0,6.0,30.0,30.0,30.0,6.0,,1,0,Uncategorized,"Children's Game, Prehistoric","Memory, Set Collection",,2021,4.0
Hunt A Killer: Mallory Rock,Solve a murder in a six-part mystery set on a small island off the Maine coast.,K.C. Chaney,,Hunt A Killer,1.0,5.0,900.0,2520.0,1710.0,14.0,,6,1,Uncategorized,"Deduction, Murder/Mystery, Puzzle","Cooperative Game, Deduction, Solo / Solitaire Game, Storytelling","Series: Hunt A Killer, States: Maine, Theme: Mystery / Crime",2022,6.1
The Last Tower,Capture your opponents’ tokens in towers while avoiding yours being captured by them!,Stefan Kramer,,(Web published),2.0,4.0,10.0,30.0,20.0,8.0,2.0,1,0,Uncategorized,"Abstract Strategy, Print & Play","Dice Rolling, Grid Movement, Stacking and Balancing",,2022,7.0
アリスと3つの鍵 (Alice and the 3 Keys),Players work together to help Alice collect three keys and escape from the Queen.,shio (塩),Minezaki Mameko (峰崎まめこ),Syoppai Games (しょっぱいゲームズ),1.0,4.0,20.0,30.0,25.0,8.0,,2,1,Uncategorized,"Card Game, Maze, Print & Play, Puzzle","Cooperative Game, Grid Movement, Hand Management, Paper-and-Pencil",,2022,6.5
Dixit: Detours Puzzle Promo Card,Find your own path.,,Marie Cardouat,Libellud,3.0,8.0,30.0,30.0,30.0,8.0,,4,0,Uncategorized,"Expansion for Base-game, + 2 more","Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting",Game: Dixit,2022,5.2
UNO Ultimate: Add-on Pack – She-Hulk,She-Hulk deck for Uno Ultimate,Aaron Weil,The Marvel Bullpen,"Mattel, Inc.",2.0,4.0,10.0,30.0,20.0,7.0,,4,2,Uncategorized,"Expansion for Base-game, + 4 more","Events, Matching, Take That","Comic Books: Marvel Universe, Game: UNO, Theme: Superheroes",2022,7.6
Marijampolė,Players compete to build their vision of Marijampolė city.,Tomas Miliauskas,Tomas Miliauskas,SneakyBox,2.0,4.0,45.0,90.0,67.5,8.0,2.4,10,0,Uncategorized,"Card Game, City Building, Economic","Action Points, Events, Hand Management, Open Drafting, Simulation","Admin: Upcoming Releases, Mechanism: Tableau Building",2022,8.5
ウロボロスの傭兵 (Mercenary of Ouroboros),Winning tricks - where the winning card will be added to the hand of your opponent!,,,Animal WIP,2.0,2.0,15.0,15.0,15.0,12.0,,1,1,Uncategorized,Card Game,Trick-taking,,2022,3.0
Zero Hero,Try to avoid zero sums!,"Klaus-Jürgen Wrede, Ralf zur Linde",,Piatnik,2.0,4.0,15.0,25.0,20.0,8.0,1.5,42,7,Uncategorized,"Card Game, Math","Set Collection, Take That",Admin: Upcoming Releases,2023,6.3
老師敬服～正派対邪教～ (Master of Respect: Orthodox vs. Heresy),Leave your mark on the history of Wulin!,Kentaro Yazawa (矢沢 賢太郎),Takashi Yamauchi (山内貴司),Hoy Games,2.0,2.0,30.0,45.0,37.5,10.0,,7,2,Uncategorized,Card Game,"Area Majority / Influence, Contracts, Hand Management",,2022,6.1
Only One Collection,"Craft potions by set collection, drafting, and push your luck!",Muneyuki Yokouchi (横内宗幸),Osamu Inoue (井上磨),Ayatsurare Ningyoukan + 2 more,2.0,4.0,30.0,60.0,45.0,10.0,1.5,46,7,Uncategorized,Card Game,"Push Your Luck, Set Collection",,2022,7.1
Cruel Necessity (Deluxe Edition): The English Civil Wars 1640-1653,Challenging solo game: can Parliament prevail in the English Civil Wars?,John Welch,Sean Cooke,"Worthington Publishing, LLC",1.0,1.0,60.0,60.0,60.0,13.0,3.5,45,24,Wargames,"Civil War, Pike and Shot, Political, Religious, Wargame","Action Points, Campaign / Battle Card Driven, Dice Rolling, Events, Hand Management, + 4 more","Admin: Upcoming Releases, Country: England, Country: Ireland, Country: Scotland, Country: Wales, History: English Civil War, + 5 more",2023,8.5
Brain Storm,"Fast thinking, fast talking family trivia.",,,Off-Topic Games,4.0,99.0,30.0,60.0,45.0,12.0,,1,0,Uncategorized,Trivia,,,2022,9.0
Stranger Things: Upside Down,Kids of Hawkins work together to stop the evils from the Upside Down.,Rob Daviau,"Giovanna BC Guimarães, Henning Ludvigsen",CMON Global Limited + 4 more,2.0,4.0,60.0,60.0,60.0,12.0,2.11,490,115,Uncategorized,"Horror, Movies / TV / Radio theme",Cooperative Game,"Admin: Better Description Needed!, Admin: Upcoming Releases, Country: USA, Creatures: Demons, Creatures: Monsters, Decades: The 1980's, + 2 more",2023,7.5
Dungeon Degenerates: Tribulations at the Tunnel of Terror,A dungeon crawl module with exclusive card for Dungeon Degenerates.,Erick N. Bouchard,Sean Äaberg,Goblinko,,,,,,,,3,0,Uncategorized,Expansion for Base-game,,,2022,7.3
Disney Stitch: Merry Mischief! Card Game,"Can nice Stitch resist taking the gifts, or will naughty 626 steal Christmas?",,,Funko Games,2.0,6.0,15.0,15.0,15.0,5.0,,16,2,Uncategorized,"Card Game, Children's Game, Movies / TV / Radio theme","Dice Rolling, Push Your Luck, Set Collection","Brands: Disney, Creatures: Aliens / Extraterrestrials, Holidays: Christmas, Series: Stocking Stuffers (Funko), States: Hawaii",2022,5.6
"Planes, Trains and Automobiles",Do whatever it takes to get home in time for Thanksgiving dinner… or die trying.,,,Funko Games,2.0,2.0,20.0,20.0,20.0,12.0,,20,3,Uncategorized,"Action / Dexterity, Card Game, Movies / TV / Radio theme, Transportation","Cooperative Game, Flicking, Slide/Push","Cities: Chicago (Illinois, USA), Series: Stocking Stuffers (Funko)",2022,5.7
Blabbi,Come up with made-up words based on oddly-specific topic cards.,,,Blabel LLC,2.0,8.0,45.0,90.0,67.5,12.0,1.0,7,4,Uncategorized,"Card Game, Humor, Party Game, Word Game","Acting, Questions and Answers, Storytelling, Voting",Admin: Upcoming Releases,2022,10.0
Numbsters,Om nom nom… Numbsters are hungry!,Milan Zivkovic,Luke Flowers,Button Shy,1.0,1.0,10.0,10.0,10.0,8.0,1.17,266,86,Uncategorized,"Card Game, Print & Play","Hand Management, Solo / Solitaire Game","Containers: Wallets, Contests: Button Shy Game Design Contests and…, Crowdfunding: Kickstarter, Misc: No Table Needed, Players: Solitaire Only Card Games, Players: Solitaire Only Games, + 1 more",2023,7.4
Planepita,"Crokinole, but make it smaller. Oh, also add magnets.","Eisuke Fujinawa (藤縄英佑), Kazunori Hori (堀和紀)",Mizuki Toyama (遠山美月),SzpiLAB,2.0,4.0,20.0,20.0,20.0,6.0,1.67,19,3,Uncategorized,Action / Dexterity,"Area Majority / Influence, Flicking",Components: Magnets,2022,7.5
Probability Magic Kingdom Chess,"Chess, but let's roll dice.",Koichi Ooyama,Koichi Ooyama,Ooyama's Game (オーヤマゲーム),2.0,2.0,,,,9.0,,1,0,Uncategorized,"Abstract Strategy, Dice",,,2022,3.0
Summoner Wars (Second Edition): Khan Queso Promo Card,Can spread Plague across the battlefield.,,,Plaid Hat Games + 1 more,2.0,2.0,,,,,,21,7,Uncategorized,"Expansion for Base-game, + 3 more",,"Game: Summoner Wars, Players: Two Player Only Games, Promotional: Promo Cards",2021,8.2
Summoner Wars (Second Edition): Blacksaber Promo Card,Might treacher you on the battlefield for money.,,,Plaid Hat Games + 1 more,2.0,2.0,,,,,,22,7,Uncategorized,"Expansion for Base-game, + 3 more",,"Game: Summoner Wars, Players: Two Player Only Games, Promotional: Promo Cards",2021,8.0
G.I. Joe Deck-Building Game: Coldsnap Bonus Box #3,Beach Head joins the fight against Cobra.,Matt Hyra,,Renegade Game Studios,1.0,4.0,30.0,70.0,50.0,14.0,,18,4,Uncategorized,"Expansion for Base-game, + 2 more","Deck, Bag, and Pool Building, Dice Rolling","Game: G.I. JOE Deck-Building Game, Toys: G.I. Joe",2022,8.1
Star Wars: Shatterpoint,Create teams of Star Wars characters and pit them against each other in tense battles,Will Shick,Michal Ivan,Atomic Mass Games + 1 more,2.0,2.0,,,,,3.5,206,54,Uncategorized,"Miniatures, Science Fiction",Variable Player Powers,"Admin: Upcoming Releases, Movies: Star Wars",2023,8.1
Dat Hep Gestaan Op Feesboek,A humorous Dutch party game based on quotes form the internet.,,,Kuna Una Tuna Games,3.0,10.0,,,,16.0,1.0,5,3,Uncategorized,"Card Game, Humor, Party Game",Simultaneous Action Selection,,2021,6.7
Lost Ones: A Dark Path Micro Expansion,Micro Expansion that offers a new area to explore and 2 new enemies.,"Gordon Alford, Steven Preisman","Matt Forsyth, Paperhead",Greenbrier Games,1.0,4.0,,,,14.0,3.0,6,5,Uncategorized,"Adventure, Expansion for Base-game, Exploration, Fantasy, Horror","Cooperative Game, Hand Management, Map Addition, Modular Board, Multiple Maps, + 4 more","Crowdfunding: Kickstarter, Setting: Otherworld",2022,5.3
Halloween,Discover the haunted castle for candies in multiple game modes.,Gergő Darabont,,Korona Games,2.0,8.0,20.0,30.0,25.0,8.0,,2,0,Uncategorized,"Dice, Party Game",Set Collection,"Admin: Better Description Needed!, Holidays: Halloween",2022,5.5
Wild Island: My Father's Dragon,Set off on an epic trek around Wild Island and be the first one to save it!,Maja Milavec,"Cartoon Saloon, Clara de Frutos",Value Add Games,2.0,4.0,10.0,30.0,20.0,6.0,,6,4,Uncategorized,"Adventure, Maze, Movies / TV / Radio theme","Area Movement, Grid Movement, Race, Roll / Spin and Move",,2022,6.9
Διαίρεσις,Divide and conquer!,Kostas Toulikaroglou,Haris Bitsakakis,Kaissa Chess & Games,2.0,2.0,15.0,15.0,15.0,8.0,3.0,10,2,Uncategorized,Abstract Strategy,Area Majority / Influence,,2022,8.7
Kelp,"A head-to-head battle of wits, between octopus and shark.",Carl Robinson,Weberson Santiago,Wonderbow Games,2.0,2.0,45.0,60.0,52.5,12.0,2.4,38,49,Uncategorized,"Animals, Bluffing, Card Game, Dice, Environmental","Area Movement, Deck, Bag, and Pool Building, Dice Rolling, Hidden Movement","Admin: Upcoming Releases, Animals: Octopuses, Animals: Sharks, Components: Miniatures, Crowdfunding: Kickstarter, Digital Implementations: TableTop Simulator Mod…, + 1 more",2024,7.6
Era of Tribes: Grey Leader Variable Cost Module,Choose the moment wisely to strengthen your ranks.,Arne Lorenz,"Marc Exner, Radosław Jaszczuk, Arne Lorenz",Black Beacon Games,1.0,4.0,60.0,180.0,120.0,14.0,,2,1,Uncategorized,"Expansion for Base-game, + 5 more","Area Majority / Influence, Area Movement, Dice Rolling, Multiple Maps, Simulation, + 5 more",,2022,8.0
"Dune: Imperium – Piter, Genius Advisor Promo Card",Twisted Mentats are dangerous for both their masters and foes.,Paul Dennen,"Clay Brooks, Raul Ramos, Nate Storm",Dire Wolf + 7 more,1.0,4.0,60.0,120.0,90.0,24.0,2.0,124,49,Uncategorized,"Expansion for Base-game, + 4 more","Card Play Conflict Resolution, Deck, Bag, and Pool Building, Force Commitment, Increase Value of Unchosen Resources, Open Drafting, + 5 more",Game: Dune: Imperium,2022,8.3
Museum: Curator Pack,Museum Kickstarter Exclusives,"Eric Dubus, Olivier Melison",Vincent Dutrait,Holy Grail Games,2.0,4.0,30.0,60.0,45.0,12.0,,18,9,Uncategorized,"Expansion for Base-game, + 1 more","Open Drafting, Set Collection, Trading","Crowdfunding: Kickstarter, Series: Museum (Holy Grail Games)",2022,7.6
A Song of Ice & Fire: Tabletop Miniatures Game – Free Folk Attachments 1,Free Folk Attachments 1,,,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,1,0,Uncategorized,"Expansion for Base-game, + 4 more","Dice Rolling, Hand Management, Measurement Movement, Worker Placement","Books: A Song of Ice and Fire, Game: A Song of Ice & Fire – Tabletop Miniatures…, Players: Two Player Only Games",2019,7.0
A Song of Ice & Fire: Tabletop Miniatures Game – Golden Company Crossbowmen,The Golden Company Crossbowmen are available for hire.,,Stef Kopinski,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,5,0,Uncategorized,"Expansion for Base-game, + 4 more","Dice Rolling, Hand Management, Measurement Movement, Worker Placement","Books: A Song of Ice and Fire, Game: A Song of Ice & Fire – Tabletop Miniatures…, Players: Two Player Only Games",2019,8.2
A Song of Ice & Fire: Tabletop Miniatures Game – Golden Company Elephants,Golden Company Elephants,,,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,3,0,Uncategorized,"Expansion for Base-game, + 4 more","Dice Rolling, Hand Management, Measurement Movement, Worker Placement","Books: A Song of Ice and Fire, Game: A Song of Ice & Fire – Tabletop Miniatures…, Players: Two Player Only Games",2019,7.0
Змеи и лестницы: Бродилка (Snakes and Ladders: Adventure),A race for the mysterious crunchfruit.,Yaniv Kahana,"Maxim ""OLLAM"" Ermakov","GravitiX Games, Zvezda",2.0,5.0,20.0,20.0,20.0,7.0,,20,10,Uncategorized,"Animals, Children's Game, Racing",,"Components: Standees, Mechanism: Roll-and-Write, Theme: Anthropomorphic Animals",2021,9.1
Волк идёт! (The Wolf is Coming!),Get to Wolf's home in time to throw him a surprise party.,Anastasia Loginova,Olga Gumerova,Evrikus,2.0,4.0,30.0,30.0,30.0,5.0,,5,1,Uncategorized,"Animals, Children's Game",,"Components: Standees, Theme: Anthropomorphic Animals",2021,7.9
Air Mail: Promo Cards,Air mail : Promo cards,,,Ludonova,2.0,5.0,30.0,75.0,52.5,10.0,,3,4,Uncategorized,"Expansion for Base-game, + 3 more","Action Points, Connections, Network and Route Building, Pick-up and Deliver",Components: Map (Continental / National scale),2022,6.7
A Song of Ice & Fire: Tabletop Miniatures Game – Golden Company Swordsmen,Golden Company Swordsmen,,,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,3,0,Uncategorized,"Expansion for Base-game, + 4 more","Dice Rolling, Hand Management, Measurement Movement, Worker Placement","Books: A Song of Ice and Fire, Game: A Song of Ice & Fire – Tabletop Miniatures…, Players: Two Player Only Games",2019,8.3
Wargaming in History: The American Civil War,Revive the drama of the American Civil War!,Paul D. Stevenson,Robert J. Marrion,Argus Books,2.0,2.0,,,,,2.33,3,0,Wargames,"American Civil War, Book, Miniatures, Wargame",Line of Sight,"Books: Wargaming in History (Argus Books), Country: USA, History: Battle of Gettysburg, Players: Wargames with Rules Supporting Only Two…",1990,7.7
Reclaim,Draw polyominos and triangles. Sometimes color in the triangles.,Yusuke Sawaguchi,たかみまこと (Makoto Takami),Fudacoma Games,1.0,6.0,30.0,30.0,30.0,8.0,,4,1,Uncategorized,,Connections,Mechanism: Flip-and-Write,2022,6.8
Taco Cat Goat Cheese Pizza: FIFA World Cup Qatar 2022,Taco celebrate the World Cup with all new gestures and fun.,Dave Campbell (II),,"Blue Orange Games, Boardgame Space, PaperGames (III)",2.0,8.0,10.0,30.0,20.0,8.0,1.0,19,4,Uncategorized,"Card Game, Children's Game, Party Game, Real-time",Pattern Recognition,"Food & Drink: Cheese, Traditional Card Games: Snap",2022,7.2
Escape Room: The Game – Card Game: The Golden Solution,Alchemists work together to solve puzzles by cards in 12 chapters.,,,Identity Games International B.V.,2.0,4.0,60.0,60.0,60.0,10.0,1.5,25,7,Uncategorized,Puzzle,"Cooperative Game, Elapsed Real Time Ending","Category: Escape Room Games, Series: Escape Room – The Game (Identity Games…",2022,6.5
Milly Muffin,Listen carefully to help Milly save the butterflies from the raccoon!,Gunter Baars,"Markus Erdt, Michaela Rasch",Ravensburger,2.0,4.0,10.0,15.0,12.5,4.0,,3,1,Uncategorized,"Animals, Children's Game","Cooperative Game, Memory, Race, Roll / Spin and Move","Animals: Butterflies, Animals: Raccoons, Creatures: Unicorns, Series: Mini (Ravensburger)",2021,5.2
The Outsiders Expansion (fan expansion for Root),"Six new factions, two new maps, and a new deck for use with Root.",slugfacekillah,,(Self-Published),2.0,4.0,60.0,90.0,75.0,10.0,,13,3,Uncategorized,"Expansion for Base-game, Fan Expansion, + 3 more","Action Queue, Action Retrieval, Area Majority / Influence, Area Movement, Dice Rolling, + 5 more","Animals: Bats, Animals: Dogs, Animals: Frogs / Toads, Animals: Snakes, Animals: Turtles, Components: Control Boards, + 4 more",2021,9.5
Het verloren meesterwerk,Buy smart to create the most worthy modular artpiece.,Niek van den Brink,Johan van Dijk,The Gamefantry,2.0,4.0,20.0,20.0,20.0,7.0,,1,0,Uncategorized,"Bluffing, Puzzle","Auction: Sealed Bid, Pattern Building",Theme: Art,2021,7.0
Quipu,Wrap strings around the pushpins sticking your answers into the board.,イケ (IKE),,ひとじゃらし (Hitojarashi),3.0,6.0,20.0,90.0,55.0,12.0,,1,0,Uncategorized,"Party Game, Word Game",,,2022,8.0
Las Mañas del Poder,Play as a mexican politician and cheat to your victory.,,,(Self-Published),3.0,6.0,20.0,40.0,30.0,16.0,,8,1,Uncategorized,Political,Take That,,2022,6.9
Komorebi Parade,Cute animals are having a music parade.,Emi Kuji,ことり寧子 (Kotori Neiko),KUJIRADAMA,2.0,4.0,30.0,45.0,37.5,8.0,,9,2,Uncategorized,Animals,"Set Collection, Tile Placement",,2022,7.2
Łukasiewicz: Nafta i Gaz,Build an oil empire in 19th century Galicia.,Karol Madaj,,Fundacja PGNiG,2.0,5.0,30.0,60.0,45.0,12.0,,2,0,Uncategorized,"Economic, Industry / Manufacturing","Commodity Speculation, Hexagon Grid, Income, Tile Placement, Worker Placement, Different Worker Types","Region: Galicia (Eastern Europe), Theme: Oil / Gas / Petroleum",2022,7.0
Never Mind The Billhooks: Wargaming Late Medieval Small Battles and Big Skirmishes – Deluxe,Fast-play historical wargaming for small battles & large skirmishes.,Andy Callan,,Wargames Illustrated,2.0,6.0,60.0,120.0,90.0,12.0,,8,7,Wargames,"Book, Medieval, Miniatures, Wargame","Dice Rolling, Line of Sight, Measurement Movement, Scenario / Mission / Campaign Game, Simulation","History: Burgundian Wars, History: Hundred Years Wars, History: The Italian Wars, History: Wars of the Roses",2022,9.1
Pop It!: PRO,Pop all the lit bubbles as soon as they appear.,Dan Klitsner,,Buffalo Games,1.0,6.0,5.0,30.0,17.5,5.0,,1,0,Uncategorized,Electronic,Pattern Recognition,,2022,7.0
Troia! Una Guerra di Eroi,Strategic level wargame which simulates the Trojan War.,"Nicola Contardi, Silvio ""Woll"" Vecchio","Peter Connolly, Nicola Contardi, Franz Josef Karl Edler von Matsch, Giulia Tinti","Aleph Game Studio, Europa Simulazioni",2.0,2.0,120.0,240.0,180.0,12.0,2.0,10,4,Wargames,"Ancient, Mythology, Wargame","Action Points, Dice Rolling, Point to Point Movement, Simulation","History: Trojan War, Magazine: Parabellum, Mythology: Greek, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…, Region: Aegean Sea, + 1 more",2022,7.8
House Pets vs Aliens,"A twist on the classic card game, War, where every player has their own unique deck.",Nick Seluk,Nick Seluk,(Self-Published),2.0,4.0,30.0,45.0,37.5,6.0,,3,2,Uncategorized,"Animals, Card Game","Trick-taking, Tug of War","Creatures: Aliens / Extraterrestrials, Crowdfunding: Kickstarter",2022,3.0
