name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
しまんちゅ (Shimanchu),Add a Brief Description,yio,,イリクンデ (Yirli'kumde),2.0,4.0,45.0,75.0,60.0,12.0,,9,1,Uncategorized,,,Admin: Better Description Needed!,2015,6.7
Front Toward Enemy,Add a Brief Description,Joe Chacon,"Nicolás Eskubi, Jordan Worley",Multi-Man Publishing,2.0,2.0,60.0,180.0,120.0,,2.75,92,50,Wargames,"Modern Warfare, Vietnam War, Wargame","Chit-Pull System, Dice Rolling, Events, Hexagon Grid, Line of Sight",Players: Two Player Only Games,2019,7.7
Doomtown: Reloaded – Dirty Deeds,Add a Brief Description,,,Alderac Entertainment Group,2.0,4.0,30.0,45.0,37.5,12.0,3.0,63,19,Uncategorized,"American West, Card Game, City Building, Expansion for Base-game, Fantasy, Horror","Area Majority / Influence, Betting and Bluffing, Deck, Bag, and Pool Building, Hand Management, Variable Player Powers","Game: Doomtown – Reloaded, Setting: The Weird West (Pinnacle Entertainment)",2015,7.7
Monster High: Potworrrnie wciągająca gra!,Add a Brief Description,Reiner Knizia,,Egmont Polska,2.0,7.0,15.0,15.0,15.0,8.0,1.0,2,2,"Children's,  Family","Card Game, Movies / TV / Radio theme","Hand Management, Set Collection",TV Shows: Monster High,2014,6.8
Kaiser's War in the East,Add a Brief Description,Joseph Miranda,"Nadir Elfarra, Joe Youst",Decision Games (I),2.0,2.0,,,,,2.0,21,28,Wargames,"Wargame, World War I",Hexagon Grid,"Magazine: Strategy & Tactics, Players: Two Player Only Games",2016,7.0
Great Northern War: Charles XII Versus Peter the Great,Add a Brief Description,Joseph Miranda,Nadir Elfarra,Decision Games (I),2.0,2.0,,,,,2.5,32,28,Wargames,"Age of Reason, Wargame",Hexagon Grid,"Country: Russia, Country: Sweden, History: Age of Kings, History: Great Northern War, Magazine: Strategy & Tactics",2016,7.1
LZ Albany: Ia Drang Valley 17-18 November 1965,Add a Brief Description,John Poniske,Trevor Holman,Decision Games (I),1.0,2.0,,,,,2.0,18,21,Wargames,"Modern Warfare, Vietnam War, Wargame","Area Movement, Dice Rolling","Magazine: Modern War, Theme: Helicopters",2016,6.7
October War: Arab-Israeli War 1973,Add a Brief Description,Joseph Miranda,"Nadir Elfarra, Joe Youst",Decision Games (I),1.0,2.0,,,,14.0,,14,26,Wargames,"Modern Warfare, Wargame",Area Movement,"History: Yom Kippur War, Magazine: Modern War",2016,6.6
Modern Battles II: Kaliningrad & Mosul,Add a Brief Description,Joseph Miranda,"Larry Hoffman, Joe Youst",Decision Games (I),1.0,2.0,,,,,,14,26,Wargames,"Modern Warfare, Wargame",Hexagon Grid,"Cities: Kaliningrad (Russia), Magazine: Modern War",2017,5.2
Pirates Code II: Pirate Alliance and The Curse of the King,Add a Brief Description,Yuji Kaneko,Yuji Kaneko,かぼへる (Kaboheru),3.0,4.0,10.0,10.0,10.0,10.0,,2,1,Uncategorized,"Bluffing, Card Game, Deduction, Pirates","Cooperative Game, Hand Management, Memory",,2015,6.5
Deception: Murder in Hong Kong – Kickstarter Promo Pack,Expand the game with more cards and one new role.,Tobey Ho,"Tommy Ng, Ari Wong",Jolly Thinkers + 2 more,4.0,12.0,,,,10.0,1.75,159,72,Uncategorized,"Expansion for Base-game, + 4 more","Storytelling, Team-Based Game, Traitor Game","Crowdfunding: Kickstarter, Game: Deception – Murder in Hong Kong, Region: Hong Kong",2015,7.6
片目の商人 (One-Eyed Merchant),Add a Brief Description,,,BGB,3.0,4.0,20.0,30.0,25.0,10.0,,1,0,Uncategorized,,,Admin: Better Description Needed!,2015,5.0
Come to Fishing Village!,Add a Brief Description,ふじわら先生 (Fujiwara Teacher),もとの (Motono),トーホクウィステリア (Tohoku Wisteria),1.0,8.0,30.0,75.0,52.5,10.0,1.75,67,26,Uncategorized,"Card Game, Economic, Farming",Cooperative Game,Players: Games with Solitaire Rules,2015,6.0
Battleground Fantasy Warfare: Men of Hawkshold Reinforcements,Add a Brief Description,"Robert Dougherty, Chad Ellis, Darwin Kastle","Calum Andrews, Jackie Lee, David Lloyd (II), Jordan Speer, Robert Westmore",Your Move Games,2.0,2.0,,,,,,9,4,Uncategorized,"Dice, Fantasy, Wargame",Variable Phase Order,"Game: Battleground Fantasy Warfare (Your Move…, Players: Two Player Only Games",2005,7.9
Spacemen Come!,Add a Brief Description,"カナイヨシヒロ (Yoshihiro Kanai), キムラヨシヒロ (Yoshihiro Kimura), セキヤスタカ (Yasutaka Seki)",カナイヨシヒロ (Yoshihiro Kanai),ワイビーワイゲームズ　(YbY Games),2.0,4.0,20.0,20.0,20.0,8.0,,1,1,Uncategorized,"Fighting, Puzzle, Science Fiction","Simultaneous Action Selection, Tile Placement",,2015,6.0
Battleground Fantasy Warfare: Undead Army Reinforcements,Add a Brief Description,"Robert Dougherty, Chad Ellis","Richard Kitner, Jr.",Your Move Games,2.0,2.0,,,,,,12,3,Uncategorized,"Card Game, Dice, Fantasy, Wargame",Variable Phase Order,"Game: Battleground Fantasy Warfare (Your Move…, Players: Two Player Only Games",2005,7.8
Brighten The Life,Add a Brief Description,"カナイヨシヒロ (Yoshihiro Kanai), キムラヨシヒロ (Yoshihiro Kimura)","カナイヨシヒロ (Yoshihiro Kanai), キムラセイスケ (Seisuke Kimura)",ワイビーワイゲームズ　(YbY Games),2.0,5.0,30.0,30.0,30.0,8.0,,3,0,Uncategorized,"Animals, Dice, Fighting, Prehistoric","Player Elimination, Variable Player Powers",,2014,6.0
Battleground Fantasy Warfare: Orc Army Reinforcements,Add a Brief Description,"Robert Dougherty, Chad Ellis","Richard Kitner, Jr.",Your Move Games,2.0,2.0,,,,,,9,1,Uncategorized,"Card Game, Dice, Fantasy, Wargame",Variable Phase Order,"Game: Battleground Fantasy Warfare (Your Move…, Players: Two Player Only Games",2005,8.3
Battleground Fantasy Warfare: Elves of Ravenwood Reinforcements,Add a Brief Description,"Robert Dougherty, Chad Ellis","Richard Kitner, Jr.",Your Move Games,2.0,2.0,,,,,2.0,7,2,Uncategorized,"Card Game, Dice, Fantasy, Wargame","Dice Rolling, Variable Phase Order","Game: Battleground Fantasy Warfare (Your Move…, Players: Two Player Only Games",2006,8.0
Battleground Fantasy Warfare: Dwarves of Runegard Reinforcements,Add a Brief Description,"Robert Dougherty, Chad Ellis","Richard Kitner, Jr.",Your Move Games,2.0,2.0,,,,,2.5,9,2,Uncategorized,"Card Game, Dice, Fantasy, Wargame",Variable Phase Order,"Game: Battleground Fantasy Warfare (Your Move…, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…",2006,7.8
Battleground Fantasy Warfare: Lizardmen Reinforcements,Add a Brief Description,"Robert Dougherty, Chad Ellis","Richard Kitner, Jr.",Your Move Games,2.0,2.0,,,,,2.0,9,2,Uncategorized,"Card Game, Dice, Fantasy, Wargame",Variable Phase Order,"Game: Battleground Fantasy Warfare (Your Move…, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…",2007,8.5
Fleet: Mini Expansion Pack,Add a Brief Description,"Ben Pinchback, Matt Riddle",Eric J. Carter,Eagle-Gryphon Games,2.0,4.0,30.0,30.0,30.0,10.0,2.0,47,44,Uncategorized,"Card Game, Expansion for Base-game",,Game: Fleet,2012,7.3
Battleground Fantasy Warfare: Monsters & Mercenaries Reinforcements,Add a Brief Description,"Robert Dougherty, Chad Ellis","Richard Kitner, Jr.",Your Move Games,2.0,2.0,,,,,,9,2,Uncategorized,"Card Game, Dice, Fantasy, Wargame",Variable Phase Order,"Game: Battleground Fantasy Warfare (Your Move…, Players: Two Player Only Games",2008,8.2
Battleground Historical Warfare: Alexander vs. Persia Reinforcements,Add a Brief Description,"Corey Somavia, Panagiotis Zinoviadis",Daniel Silverman,Your Move Games,2.0,2.0,,,,,,8,1,Uncategorized,"Ancient, Card Game, Dice, Expansion for Base-game, Wargame",Variable Phase Order,"Game: Battleground Historical Warfare (Your Move…, History: Wars of Alexander the Great, Players: Two Player Only Games",2015,7.1
Fleet: Arctic Bounty – 54 Card Expansion Pack,Add a Brief Description,"Ben Pinchback, Matt Riddle",,Eagle-Gryphon Games,2.0,4.0,30.0,30.0,30.0,10.0,2.0,54,47,Uncategorized,"Card Game, Expansion for Base-game",,Game: Fleet,2014,7.6
600,Allocate your 6 dice wisely to categories like Rungs and Clusters to score the most.,Reiner Knizia,(Uncredited),"Blue Terrier Press, Elliot Right Way Books",1.0,6.0,,,,6.0,1.0,12,13,Family,Dice,"Dice Rolling, Paper-and-Pencil, Push Your Luck, Re-rolling and Locking, Set Collection",Mechanism: Roll-and-Write,1990,6.1
Secrets of the Lost Tomb: Fate's Fortune,Add a Brief Description,"Christopher Batarlis, Jim Samartino",,Everything Epic Games,1.0,6.0,60.0,120.0,90.0,14.0,3.0,39,20,Uncategorized,"Adventure, Expansion for Base-game","Action Points, Cooperative Game, Storytelling, Tile Placement","Admin: Upcoming Releases, Crowdfunding: Kickstarter, Game: Secrets of the Lost Tomb",2016,7.9
Tinker Tactics,Add a Brief Description,,,(Web published),2.0,4.0,5.0,10.0,7.5,8.0,,8,7,Uncategorized,"Abstract Strategy, Dice","Dice Rolling, Grid Movement",,2014,6.8
The Three Pillars: GameHoleCon Promo Card,Add a Brief Description,"Brian J. Cano, Chris Mancuso",,Core Games,2.0,4.0,30.0,30.0,30.0,12.0,,1,1,Uncategorized,"Card Game, Expansion for Base-game","Pick-up and Deliver, Take That",Promotional: Promo Cards,2015,5.0
Animal Match Puzzle Cards,Add a Brief Description,,,CB Publishing,2.0,2.0,,,,4.0,,1,1,Uncategorized,"Children's Game, Educational",Set Collection,,2005,6.0
Kingdom Death: Monster – Jack O' Lantern Promo,Add a Brief Description,Adam Poots,,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,26,6,Uncategorized,"Adventure, Expansion for Base-game, Fantasy, Fighting, Horror, + 2 more","Cooperative Game, Dice Rolling, Grid Movement, Paper-and-Pencil, Role Playing","Crowdfunding: Kickstarter, Game: Kingdom Death Monster, Holidays: Halloween, Promotional: Promo Cards",2015,7.7
Player of the Game Basketball,Add a Brief Description,Jeff Downey,,Downey Games,1.0,2.0,,,,,,10,6,Uncategorized,Sports,Dice Rolling,Sports: Basketball,2009,6.0
Les Débogueurs,Add a Brief Description,"Stéphan Bilodeau, Martin Charbonneau",,"(Unknown), Éditions ADA",2.0,4.0,45.0,45.0,45.0,10.0,,5,2,Uncategorized,"Racing, Science Fiction","Hand Management, Point to Point Movement",,2011,6.5
,Add a Brief Description,"Chris Birkenhagen, John Cadice, Deke Stella",Jose David Lanza Cebrian,"Ninja Division, Soda Pop Miniatures",1.0,6.0,120.0,240.0,180.0,10.0,3.33,13,11,Uncategorized,"Fantasy, Miniatures","Action Points, Dice Rolling, Grid Movement, Modular Board, Team-Based Game, + 2 more","Crowdfunding: Kickstarter, Game: Super Dungeon Explore, Theme: Anime / Manga, Theme: Chibis",,5.2
U Mad Bro?,Add a Brief Description,Matt Fantastic,Ali R Thome,Prettiest Princess Games,3.0,5.0,5.0,15.0,10.0,6.0,,5,1,Uncategorized,"Bluffing, Card Game",Push Your Luck,Theme: Cthulhu Mythos,2016,5.8
Islebound: Kickstarter Edition,Add a Brief Description,Ryan Laukat,Ryan Laukat,Red Raven Games,2.0,4.0,60.0,120.0,90.0,13.0,3.0,180,69,Uncategorized,Nautical,"Deck, Bag, and Pool Building, Worker Placement","Crowdfunding: Kickstarter, Islands: Fictional, Setting: World of Arzium",2016,7.5
Le zug,Add a Brief Description,,,(Unknown),2.0,2.0,15.0,40.0,27.5,8.0,,1,1,Uncategorized,Abstract Strategy,,"Category: Combinatorial, Components: 17 x 17 Grids, Players: Two Player Only Games, Traditional Games: Halma",1988,8.0
Sangin Despatches No.2,Add a Brief Description,"Colin Phillips (II), Chris Pooch, Craig Watterson",,Radio Dishdash Publishing,2.0,2.0,,,,,,3,0,Uncategorized,"Expansion for Base-game, Miniatures, Modern Warfare",,Players: Two Player Only Games,2014,7.0
Maalintii Rangers: Day of the Rangers – A Skirmish Sangin Battle Book,Add a Brief Description,"Colin Phillips (II), Chris Pooch",,Radio Dishdash Publishing,2.0,2.0,,,,14.0,,4,0,Uncategorized,"Book, Expansion for Base-game, Miniatures, Modern Warfare","Action Points, Dice Rolling, Measurement Movement, Simulation","History: Somali Civil War, Players: Two Player Only Games",2015,8.3
Old Masters Memory Game,Add a Brief Description,Mieke Gerritzen,Mieke Gerritzen,BIS Publishers,1.0,10.0,10.0,20.0,15.0,,,3,0,Uncategorized,"Educational, Memory, Puzzle, Renaissance","Memory, Pattern Recognition, Set Collection",,2015,1.3
Clinic Expansion: Medical Dossier 3,Add a Brief Description,Alban Viard,"Da-Fanny, Sampo Sikiö",AVStudioGames,1.0,4.0,60.0,120.0,90.0,12.0,,8,19,Uncategorized,"City Building, Economic, Expansion for Base-game","Pick-up and Deliver, Tile Placement","Game: Clinic, Medical: Hospitals / Clinics",2015,7.0
Senseï,Add a Brief Description,Philippe Lefrancois,Biboun,Ferti,2.0,2.0,15.0,15.0,15.0,7.0,1.67,155,35,Abstract,Abstract Strategy,Grid Movement,"Category: Combinatorial, Digital Implementations: Board Game Arena, Players: Two Player Only Games, Series: Ferti Sugoi",2016,6.1
Monkey Beach,Help the monkey pirates find their long-lost buried treasure.,,,Ravensburger,2.0,4.0,,,,3.0,,21,7,Uncategorized,Memory,Memory,Admin: Better Description Needed!,2015,5.2
For Queen and Planet: The Imperial Wars of Earth and Mars 1845 thru 1930 – The Compendium,Add a Brief Description,Thomas Graves,,First Command Wargames,2.0,8.0,120.0,240.0,180.0,12.0,,2,0,Uncategorized,"Book, Miniatures, Post-Napoleonic, Science Fiction, Wargame","Campaign / Battle Card Driven, Dice Rolling, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation","History: Mahdist War, Space: Mars, Theme: Alternate History",2014,7.0
Train Line: Chicago,Add a Brief Description,Ryan Taylor,,Replay LLC,2.0,4.0,30.0,60.0,45.0,12.0,,2,1,Uncategorized,"Card Game, Racing, Trains","Dice Rolling, Hand Management, Open Drafting, Point to Point Movement","Admin: Upcoming Releases, Crowdfunding: Kickstarter",2018,5.5
Covil: The Dark Overlords,Add a Brief Description,Luís Brüeh,Luís Brüeh,Vesuvius Media + 3 more,1.0,4.0,40.0,90.0,65.0,12.0,3.0,319,111,Strategy,"Fantasy, Humor","Action Points, Area Majority / Influence, Take That, Variable Player Powers",Digital Implementations: Tabletopia,2017,6.4
Teblo,Add a Brief Description,Ton Custers,,(Self-Published),2.0,2.0,30.0,60.0,45.0,6.0,1.0,2,1,Uncategorized,Abstract Strategy,"Enclosure, Grid Movement",Players: Two Player Only Games,2015,7.3
Adijuh,Add a Brief Description,Viktor Pankovich,,(Web published),2.0,2.0,10.0,40.0,25.0,8.0,,1,1,Uncategorized,Abstract Strategy,,"Category: Combinatorial, Players: Two Player Only Games, Traditional Games: Checkers / Draughts",2007,8.0
"Bid, Bluff & Buy",Add a Brief Description,Kim Maguire,"Peter Wocken, Anthony Wocken",E3 Publishing,4.0,6.0,30.0,30.0,30.0,13.0,1.0,1,1,Uncategorized,"Bluffing, Card Game, Party Game, Trivia","Auction/Bidding, Betting and Bluffing",,2015,3.3
Pyramid Arcade,Twenty-two pyramid games in one box.,Andrew Looney + 2 more,Eileen Tjan,Looney Labs,1.0,10.0,5.0,180.0,92.5,5.0,2.31,810,309,Abstract,"Abstract Strategy, Animals, Dice, Game System, Science Fiction, Space Exploration","Area Majority / Influence, Betting and Bluffing, Cooperative Game, Dice Rolling, Modular Board, + 7 more","Components: Looney Pyramid Games, Crowdfunding: Kickstarter, Theme: Retro",2016,7.8
,Add a Brief Description,,,Tampereen Paperikonttori Oy,2.0,4.0,10.0,30.0,20.0,6.0,1.0,1,1,Uncategorized,"Card Game, Children's Game, Humor",Hand Management,Card Games: Shedding / Stops,,4.0
Attack! Deluxe,Add a Brief Description,"Sean Brown, Glenn Drover, Mike Selinker",,Eagle-Gryphon Games,2.0,6.0,90.0,240.0,165.0,10.0,2.0,31,19,Uncategorized,"Economic, Expansion for Base-game, Miniatures, Negotiation, Political, + 2 more","Area Movement, Auction/Bidding, Dice Rolling, Hand Management, Player Elimination, + 3 more","Crowdfunding: Kickstarter, Game: Attack!",2016,6.1
猟奇耽異-キュリオシティ・ハンティング (Curiosity Hunting),Add a Brief Description,Ryo Fukushima,Ryo Fukushima,HAPPY GAMES (II),3.0,4.0,60.0,90.0,75.0,12.0,,1,0,Uncategorized,Expansion for Base-game,,,2015,5.0
Nine Tiles,Flip your tiles to match the pattern first!,Jean-Claude Pellin,"Hiroko Izumida, Jun Sasaki",Oink Games,2.0,4.0,15.0,15.0,15.0,6.0,1.0,357,93,Uncategorized,"Action / Dexterity, Real-time","Pattern Building, Pattern Recognition, Player Elimination, Tile Placement",,2015,6.6
御用達 (Royal Warrant),Add a Brief Description,岩﨑 好孝 (Iwasaki Yoshitaka),"並木 風磨 (Namiki Kazama), 長谷川 登鯉 (Tori Hasegawa)",Power9 Games,3.0,4.0,30.0,45.0,37.5,10.0,3.0,8,3,Uncategorized,Fantasy,Auction/Bidding,,2015,5.9
Doughnut Drive-Thru,"Prepare, serve and sell amazing doughnuts to customers. Most tips wins!",Ikaga-Ya,"Heiko Günther, Otama (おたま), Rinyori (りにょり)","Grail Games, いかが屋 (How Ya)",2.0,4.0,20.0,30.0,25.0,10.0,1.4,259,78,Uncategorized,Card Game,"Dice Rolling, Worker Placement","Admin: Better Description Needed!, Food & Drink: Donuts, Series: The Mike Line (Grail Games)",2015,6.0
Cards Against Humanity: Jew Pack,Add a Brief Description,"Josh Dillon, Daniel Dranove, Eli Halpern, Ben Hantoot + 4 more",,Cards Against Humanity LLC,4.0,30.0,30.0,30.0,30.0,17.0,1.0,211,55,Uncategorized,"Card Game, Expansion for Base-game, Mature / Adult","Hand Management, Simultaneous Action Selection","Game: Cards Against Humanity (Official), Religious: Judaism",2015,6.7
Volcano Cove,Add a Brief Description,Nathan T. Baker,,Everly Games,2.0,2.0,10.0,15.0,12.5,8.0,2.0,5,4,Uncategorized,"Abstract Strategy, Nautical, Pirates, Print & Play, Transportation, Wargame","Area Majority / Influence, Grid Movement, Hexagon Grid, Push Your Luck","Players: Two Player Only Games, Theme: Volcanoes",2016,8.0
Quantum: Entanglement Add-on Pack,Add a Brief Description,Eric Zimmerman,"Georges Bouchelaghem, Kieran Yanner",Funforge,2.0,4.0,60.0,60.0,60.0,13.0,,23,18,Uncategorized,"Expansion for Base-game, + 5 more","Area Majority / Influence, Dice Rolling, Grid Movement, Modular Board",Digital Implementations: Board Game Arena,2014,6.7
King's Castle,Add a Brief Description,(Uncredited),(Uncredited),Parker Brothers,2.0,4.0,10.0,20.0,15.0,6.0,,1,1,Uncategorized,Racing,Dice Rolling,,1902,6.0
Fly Away Jack & Jill,Add a Brief Description,(Uncredited),(Uncredited),McLoughlin Brothers,2.0,6.0,15.0,30.0,22.5,10.0,,1,1,Uncategorized,Card Game,Trick-taking,Authors: Mother Goose,1894,6.0
Deadfall,Add a Brief Description,"James Ernest, Nora Miller",Bill McGuire,Cheapass Games,2.0,7.0,20.0,20.0,20.0,12.0,,122,44,Uncategorized,"Bluffing, Card Game",Push Your Luck,Series: Pairs Game System (Cheapass Games),2016,6.4
Castle Assault: Dagger of Ill Omen Promo Card,Add a Brief Description,TJ Dunbar,Betsy Peterschmidt,MomentumVolsk,1.0,2.0,30.0,60.0,45.0,13.0,,2,2,Uncategorized,"Card Game, Fantasy, Medieval, Wargame","Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Grid Movement",Promotional: Promo Cards,2015,8.3
Castle Assault: Sir Mitchell Greencastle Promo Card,Add a Brief Description,TJ Dunbar,Cryssy Cheung,MomentumVolsk,1.0,2.0,30.0,60.0,45.0,13.0,,2,1,Uncategorized,"Card Game, Fantasy, Medieval, Wargame","Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Grid Movement",Promotional: Promo Cards,2015,6.3
One Hit Kill: Death & Lore Expansion,Add a Brief Description,"John August, Ryan Nelson","Dustin Bocks, Noah Bradley, Simon Estrada, Christina Hess",(Self-Published),2.0,6.0,10.0,10.0,10.0,8.0,1.0,42,5,Uncategorized,Card Game,"Hand Management, Open Drafting",Crowdfunding: Kickstarter,2015,6.1
Norfin Troll Treehouse Game,Add a Brief Description,,,Colorforms,2.0,4.0,,,,3.0,,1,0,Uncategorized,Children's Game,Roll / Spin and Move,Theme: Dolls,1992,7.0
Snowball Fight,Add a Brief Description,George Jaros,George Jaros,(Self-Published),2.0,2.0,10.0,20.0,15.0,8.0,,3,2,Uncategorized,"Card Game, Fighting, Print & Play","Deck, Bag, and Pool Building, Open Drafting, Simultaneous Action Selection","Contests: 18 Card Microgame, Players: Two Player Only Games",2015,7.3
Car Wars Arenas 2,Add a Brief Description,"Chad Irby, Steve Jackson (I)","George ""Speed"" Webber",Steve Jackson Games,2.0,8.0,90.0,90.0,90.0,10.0,,8,3,Uncategorized,"Expansion for Base-game, Racing, Science Fiction, Wargame","Dice Rolling, Grid Movement, Hexagon Grid","Crowdfunding: Kickstarter, Game: Car Wars",2015,6.8
Taluva Deluxe,Race to build temples and towers or tribal supremacy on an active volcanic island.,Marcel-André Casasola Merkle,"Charlotte Bey, Xavier Gueniffey Durin, Mathieu Moreau","Eagle-Gryphon Games, Ferti",2.0,4.0,45.0,45.0,45.0,8.0,2.38,423,111,Abstract,"Abstract Strategy, Territory Building","Layering, Modular Board, Team-Based Game, Tile Placement","Components: 3-Dimensional (3D), Crowdfunding: Kickstarter, Region: Oceania, Theme: Tropical, Theme: Tropical Islands, Theme: Volcanoes",2015,7.7
Taluva: Deluxe Game Board,Add a Brief Description,Marcel-André Casasola Merkle,Xavier Gueniffey Durin,Ferti,2.0,4.0,45.0,45.0,45.0,8.0,,22,9,Uncategorized,"City Building, Expansion for Base-game, Territory Building","Modular Board, Tile Placement","Components: 3-Dimensional (3D), Crowdfunding: Kickstarter, Region: Oceania, Theme: Tropical",2015,8.0
Taluva: Starting tile expansion,Add a Brief Description,Marcel-André Casasola Merkle,Xavier Gueniffey Durin,Ferti,2.0,4.0,45.0,45.0,45.0,8.0,,13,5,Uncategorized,"City Building, Expansion for Base-game, Territory Building","Modular Board, Tile Placement","Components: 3-Dimensional (3D), Crowdfunding: Kickstarter, Region: Oceania, Theme: Tropical",2015,7.3
Taluva: The 5th Player Expansion,Add a Brief Description,Marcel-André Casasola Merkle,Xavier Gueniffey Durin,Ferti,2.0,5.0,45.0,45.0,45.0,8.0,,21,10,Uncategorized,"City Building, Expansion for Base-game, Territory Building","Modular Board, Tile Placement","Components: 3-Dimensional (3D), Crowdfunding: Kickstarter, Players: Expansions Changing Player Count, Region: Oceania, Theme: Tropical",2015,7.9
,Add a Brief Description,,,Cardinal,2.0,4.0,,,,,,1,0,Uncategorized,"Card Game, Children's Game",,Creatures: Fairies / Elves / Pixies,,2.0
Jinmenken Haunted School Escape,Add a Brief Description,,,Mega House,2.0,6.0,,,,,,1,0,Uncategorized,Horror,"Player Elimination, Roll / Spin and Move, Set Collection",,2014,9.0
Arcade: Reinforcements – The Arachnoid,Add a Brief Description,Néstor Romeral Andrés,Néstor Romeral Andrés,nestorgames,2.0,2.0,30.0,45.0,37.5,8.0,3.0,8,3,Uncategorized,"Animals, Science Fiction, Video Game Theme","Dice Rolling, Modular Board, Simulation",Players: Two Player Only Games,2015,7.8
Arcade: Reinforcements – The Minelayer Sidecar,Add a Brief Description,Néstor Romeral Andrés,Néstor Romeral Andrés,nestorgames,2.0,2.0,30.0,45.0,37.5,8.0,3.0,9,2,Uncategorized,"Science Fiction, Video Game Theme","Dice Rolling, Modular Board, Simulation",Players: Two Player Only Games,2015,7.7
The Addams Family Creepy Mansion Action Game,Add a Brief Description,,,Pressman Toy Corp.,2.0,4.0,,,,6.0,,5,2,Uncategorized,"Comic Book / Strip, Movies / TV / Radio theme",Dice Rolling,"Characters: The Addams Family, Theme: Spooky Old Houses",1992,5.0
Ice Fisher,Add a Brief Description,Joshua Githens,,(Self-Published),1.0,8.0,,,,,4.0,2,2,Uncategorized,"Adventure, Sports","Chit-Pull System, Push Your Luck, Role Playing, Set Collection",Theme: Fishing / Angling,2015,7.5
Ostroleka 26 maja 1831,"Tactical wargame simulating the battle of Ostroleka, fought May 26, 1831.",Ryszard Kita,"Anna Andrzejewska-Godecka, Szczepan Atroszko, Wojciech Dąbrowski",Instytut Wydawniczy Erica,2.0,4.0,180.0,600.0,390.0,16.0,3.92,88,44,Wargames,"Post-Napoleonic, Wargame","Dice Rolling, Hexagon Grid, Variable Phase Order",History: Polish uprisings – Russo-Polish Wars…,2015,8.9
Heroes and Tricks,Build the biggest party of heroes with your deduction skills!,"Eduardo Baraf, Jonathan Gilmour",Dustin Foust,"Pencil First Games, LLC",2.0,6.0,15.0,25.0,20.0,8.0,1.33,102,46,Uncategorized,"Card Game, Deduction, Fantasy","Deduction, Hand Management, Trick-taking",Crowdfunding: Kickstarter,2017,5.4
Escape from Alcatraz,Add a Brief Description,Joseph Propati,Joseph Propati,(Web published),1.0,4.0,45.0,100.0,72.5,12.0,,2,5,Uncategorized,"Movies / TV / Radio theme, Print & Play","Cooperative Game, Hand Management, Worker Placement","Constructions: Alcatraz (USA), Theme: Jail / Prison (Modern)",2015,6.0
Good Cop Bad Cop: Undercover,Add a Brief Description,"Brian Henk, Clayton Skancke",Dwayne Biddix,"Overworld Games, Pull the Pin Games",4.0,8.0,10.0,20.0,15.0,12.0,1.5,181,73,Uncategorized,"Bluffing, Card Game, Deduction, Spies/Secret Agents","Hand Management, Player Elimination, Variable Player Powers","Crowdfunding: Kickstarter, Game: Good Cop Bad Cop",2016,7.1
Black Hat: Celebrity Status Promo Deck,Add a Brief Description,"Thomas Klausner, Timo Multamäki",,Dragon Dawn Productions,2.0,6.0,20.0,90.0,55.0,9.0,,4,0,Uncategorized,,,,2015,4.3
Escape: The Curse of the Temple – Queenie 11: The Cursed Gems,Add a Brief Description,,,Queen Games,1.0,5.0,10.0,10.0,10.0,8.0,1.0,44,28,Uncategorized,"Adventure, Dice, Expansion for Base-game, Exploration, Real-time","Cooperative Game, Dice Rolling, Modular Board, Tile Placement","Game: Escape (Queen Games), Theme: Archaeology / Paleontology",2015,7.0
B-17 Flying Fortress Leader,Use your Bomber and Fighter groups to reduce Germany's ability to wage war in WW2.,Dean Brown,,Dan Verssen Games (DVG) + 1 more,1.0,1.0,30.0,120.0,75.0,12.0,3.38,528,191,Wargames,"Aviation / Flight, Wargame, World War II","Chit-Pull System, Hexagon Grid, Open Drafting, Simulation, Solo / Solitaire Game","Crowdfunding: Kickstarter, Players: Solitaire Only Games, Players: Solitaire Only Wargames, Players: Wargames with Solitaire Rules, Series: Leader (DVG)",2017,8.1
Car Wars: The Card Game – Out of Control Promo Card,Add a Brief Description,"Creede Lambard, Sharleen Lambard",,Steve Jackson Games,2.0,6.0,10.0,20.0,15.0,10.0,1.0,2,0,Uncategorized,"Card Game, Expansion for Base-game, Fighting, Racing, Science Fiction","Take That, Variable Player Powers",Game: Car Wars,2015,7.0
Car Wars: The Card Game – Body Armor Promo Card,Add a Brief Description,"Creede Lambard, Sharleen Lambard",,Steve Jackson Games,2.0,6.0,10.0,20.0,15.0,10.0,1.0,2,0,Uncategorized,"Card Game, Expansion for Base-game, Fighting, Racing, Science Fiction","Take That, Variable Player Powers",Game: Car Wars,2015,7.0
Madstone,Add a Brief Description,,,"Joe Magic Games, Inc.",2.0,5.0,45.0,90.0,67.5,10.0,1.0,15,11,Uncategorized,"Card Game, Fantasy","Deck, Bag, and Pool Building",,2016,5.9
