name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Arkham Horror: The Card Game – The Dunwich Legacy: Investigator Expansion,Explore the mystically mysterious event unfolding around the town of Dunwich.,,,Fantasy Flight Games + 3 more,1.0,2.0,60.0,120.0,90.0,14.0,4.0,395,70,Uncategorized,"Expansion for Base-game, + 4 more","Cooperative Game, Hand Management, Solo / Solitaire Game, Variable Player Powers","Collectible: Living Card Game (Fantasy Flight…, Game: Arkham Horror – The Card Game, Game: Arkham Horror TCG – The Dunwich Legacy, Mechanism: Campaign Games, Series: Arkham Horror Files (Fantasy Flight Games), Theme: Cthulhu Mythos",2022,8.7
Hanamikoji: Mini Expansion #2,Win the favor of the Geishas with all new tiles and tactics!,,,EmperorS4,2.0,2.0,15.0,15.0,15.0,10.0,2.0,44,21,Uncategorized,"Expansion for Base-game, + 1 more","Area Majority / Influence, Force Commitment, Hand Management, I Cut, You Choose, Open Drafting","Admin: Upcoming Releases, Game: Hanamikoji",2021,8.0
Arkham Horror: The Card Game – The Dunwich Legacy: Campaign Expansion,Explore the mystically mysterious event unfolding around the town of Dunwich.,,,Fantasy Flight Games + 3 more,1.0,4.0,60.0,120.0,90.0,14.0,3.44,557,102,Uncategorized,"Expansion for Base-game, + 4 more","Cooperative Game, Hand Management, Solo / Solitaire Game, Variable Player Powers","Collectible: Living Card Game (Fantasy Flight…, Game: Arkham Horror – The Card Game, Game: Arkham Horror TCG – The Dunwich Legacy, Mechanism: Campaign Games, Series: Arkham Horror Files (Fantasy Flight Games), Theme: Cthulhu Mythos",2022,8.6
Hanamikoji: Mini Expansion #3,Win the favor of the Geishas with all new tiles and tactics!,,,EmperorS4,2.0,2.0,15.0,15.0,15.0,10.0,2.0,37,20,Uncategorized,"Expansion for Base-game, + 1 more","Area Majority / Influence, Force Commitment, Hand Management, I Cut, You Choose, Open Drafting","Admin: Upcoming Releases, Game: Hanamikoji",2021,7.7
Hanamikoji: Mini Expansion #4,Win the favor of the Geishas with all new tiles and tactics!,,,EmperorS4,2.0,2.0,15.0,15.0,15.0,10.0,2.0,37,20,Uncategorized,"Expansion for Base-game, + 1 more","Area Majority / Influence, Force Commitment, Hand Management, I Cut, You Choose, Open Drafting","Admin: Upcoming Releases, Game: Hanamikoji",2021,7.9
Hanamikoji: Mini Expansion #5,Win the favor of the Geishas with all new tiles and tactics!,,,EmperorS4,2.0,2.0,15.0,15.0,15.0,10.0,2.0,32,21,Uncategorized,"Expansion for Base-game, + 1 more","Area Majority / Influence, Force Commitment, Hand Management, I Cut, You Choose, Open Drafting","Admin: Upcoming Releases, Game: Hanamikoji",2021,7.6
Hanamikoji: Mini Expansion #6,Win the favor of the Geishas with all new tiles and tactics!,,,EmperorS4,2.0,2.0,15.0,15.0,15.0,10.0,2.0,35,20,Uncategorized,"Expansion for Base-game, + 1 more","Area Majority / Influence, Force Commitment, Hand Management, I Cut, You Choose, Open Drafting","Admin: Upcoming Releases, Game: Hanamikoji",2021,7.6
Hanamikoji: Mini Expansion #7,Win the favor of the Geishas with all new tiles and tactics!,,,EmperorS4,2.0,2.0,15.0,15.0,15.0,10.0,2.0,37,20,Uncategorized,"Expansion for Base-game, + 1 more","Area Majority / Influence, Force Commitment, Hand Management, I Cut, You Choose, Open Drafting","Admin: Upcoming Releases, Game: Hanamikoji",2021,8.0
RabbitZ & Robots,Pilot your robot and defend the Big Orchard from the invasion of the RabbitZ!,"Lorena Gestido, Javier Martínez Gómez",Bambinomonkey,"Rocket Lemon Games, Top Toys",1.0,5.0,15.0,20.0,17.5,10.0,1.8,231,44,Uncategorized,"Animals, Card Game, Zombies","Hand Management, Solo / Solitaire Game","Admin: Upcoming Releases, Animals: Rabbits, Category: Tower Defense, Creatures: Zombies, Players: Games with Solitaire Rules, Theme: Robots",2022,7.7
Springtime for Hitler,Analyze Case Yellow in a quick-playing area-impulse format.,Michael Rinella,Mark Mahaffey,"Against the Odds, LPS, Inc.",2.0,2.0,60.0,120.0,90.0,14.0,2.0,9,9,Wargames,"Wargame, World War II","Area-Impulse, Dice Rolling, Simulation","Country: Belgium, Country: France, Country: Germany, Country: Luxembourg, Country: United Kingdom, Magazine: Against The Odds, + 2 more",2015,6.9
Ptolemaeus,An amazing journey through the stars!,Diego Allegrini,Florinda Zanetti,JOCARANDA GAMES,1.0,4.0,20.0,50.0,35.0,14.0,2.0,3,3,Uncategorized,Space Exploration,"Hand Management, Open Drafting, Set Collection, Solo / Solitaire Game","Admin: Upcoming Releases, Players: Games with Solitaire Rules, Theme: Astronomy",2022,7.5
The Seeds of Disaster,Change WWII by what you do 10 years before,John Prados,Mark Mahaffey,"Against the Odds, LPS, Inc.",2.0,2.0,120.0,180.0,150.0,14.0,,5,4,Wargames,"Wargame, World War II","Area Movement, Simulation","Magazine: Against The Odds, Players: Wargames with Rules Supporting Only Two…",2015,6.2
Arracourt,"All the elements of the BCS system, in just one map.","Dean Essig, Carl Fung","Nicolás Eskubi, Dean Essig",Multi-Man Publishing,2.0,2.0,120.0,120.0,120.0,12.0,3.71,128,67,Wargames,"Wargame, World War II","Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Simulation, Zone of Control","Country: France, Country: Germany, Country: USA, Digital Implementations: VASSAL, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…, + 2 more",2022,8.6
Betrayal!,Two players try to prevent the Fall of France but must succeed at their own goals.,Roger Nord,Mark Mahaffey,"Against the Odds, LPS, Inc.",2.0,2.0,120.0,180.0,150.0,14.0,,6,5,Wargames,"Wargame, World War II","Area Movement, Simulation","Magazine: Against The Odds, Players: Wargames with Rules Supporting Only Two…",2015,6.5
Desde el Banco: Fútbol de Tablero,Become the Coach of a fantasy soccer team.,Esteban Maletti,William Silva,Pampa Games,2.0,2.0,30.0,45.0,37.5,10.0,,3,0,Uncategorized,Sports,,"Admin: Better Description Needed!, Players: Two Player Only Games, Sports: Football / Soccer",2020,7.7
Relick TCG: Character Deck Yuno,A new character deck for the game.,Fuyuhiro Gushiken,Fuyuhiro Gushiken,(Self-Published),2.0,4.0,,,,,,1,0,Uncategorized,Expansion for Base-game,,,2020,10.0
Data Leak,Word making and breaking game for skilled computer hackers.,Pierre Knockaert,,Into the Flow,2.0,4.0,20.0,40.0,30.0,12.0,2.0,12,10,Uncategorized,"Bluffing, Deduction, Word Game","Action Points, Deduction, Once-Per-Game Abilities, Take That","Digital Implementations: TableTop Simulator Mod…, Theme: Hackers",2021,7.4
Relick TCG: Character Deck Osamu,A new character deck for the game.,Fuyuhiro Gushiken,Fuyuhiro Gushiken,(Self-Published),2.0,4.0,,,,,2.0,2,1,Uncategorized,Expansion for Base-game,,,2020,7.5
Relick TCG: Character Deck WD,A new character deck for the game.,Fuyuhiro Gushiken,Fuyuhiro Gushiken,(Self-Published),2.0,4.0,,,,,2.0,1,1,Uncategorized,Expansion for Base-game,,,2021,5.0
Relick TCG: Theme Deck Hiperman,A new theme deck for the game.,Fuyuhiro Gushiken,Fuyuhiro Gushiken,(Self-Published),2.0,4.0,,,,,2.0,2,1,Uncategorized,Expansion for Base-game,,,2021,7.5
Kaput,It's the end of the world. Who will you let into your survival bunker?,Joshua Mason,,Quirky Co. + 1 more,2.0,4.0,15.0,30.0,22.5,10.0,,1,2,Uncategorized,"Card Game, Humor, Negotiation, Print & Play, Science Fiction","Negotiation, Turn Order: Claim Action","Admin: Better Description Needed!, Space: Asteroids, Theme: Survival",2021,8.0
ThreeTale: Moonglow,New heroes for the game.,Hristo Yordanov,"Liliya Ivanova, Mihail Topalov",Boarderia,1.0,3.0,120.0,120.0,120.0,14.0,,3,0,Uncategorized,"Expansion for Base-game, + 3 more","Action/Event, Area Movement, Cooperative Game, Dice Rolling, End Game Bonuses, + 10 more","Admin: Upcoming Releases, Crowdfunding: Kickstarter",2022,7.3
"Karak: Sidhar, Kirima, Elspeth",Three new heroes arrive at the dungeon of Karak.,"Roman Hladík, Petr Mikša",Roman Hladík,Albi,2.0,5.0,,,,7.0,2.0,136,30,Uncategorized,"Expansion for Base-game, + 4 more","Dice Rolling, Tile Placement",,2021,7.3
Sunbed Rush,Use your towels to reserve the best sunbeds at the pool and win the game!,Caroline ten Hout,Caroline ten Hout,Bad Rule Games,2.0,6.0,15.0,45.0,30.0,,,10,4,Uncategorized,"Abstract Strategy, Card Game","Area Majority / Influence, Open Drafting",Digital Implementations: Tabletopia,2021,6.3
Klattschen: White Edition,The official Expansion includes 60 new Cards with 45 new orders.,,,Denkriesen,2.0,15.0,35.0,35.0,35.0,18.0,,9,4,Uncategorized,"Expansion for Base-game, Party Game",,,2019,5.8
Alexander the Great: Alexander's Campaign from Macedonia to India,March to India with Alexander,Gottardo Zancani,,STUDIUM CMLXV,1.0,1.0,,,,,,1,0,Wargames,"Ancient, Wargame","Events, Paper-and-Pencil, Solo / Solitaire Game","History: Wars of Alexander the Great, Players: Solitaire Only Wargames",2021,8.0
Shrdlu,A card game about fitting letters into boxes.,Kevan Davis,Kevan Davis,(Web published),2.0,10.0,15.0,30.0,22.5,8.0,1.0,2,3,Uncategorized,"Card Game, Print & Play, Word Game","Real-Time, Speed Matching",Word Games: Spelling / Letters,2021,6.5
Battle Ace,"Players move, stack and attack with their playing card warriors to destroy the enemy.",Gareth Mottram,,The Red Button Press,2.0,4.0,10.0,30.0,20.0,8.0,,1,0,Uncategorized,"Abstract Strategy, Card Game, Wargame","Action Points, End Game Bonuses, Grid Movement, Movement Points, Open Drafting, Static Capture","Components: Traditional Playing Cards, Digital Implementations: Tabletopia",2021,6.0
Triveneto (fan expansion for Ticket to Ride),Fan expansion for Ticket to Ride in the land of Venice.,,,(Self-Published),2.0,5.0,,,,,,1,2,Uncategorized,"Expansion for Base-game, Fan Expansion, Print & Play, Trains","Hand Management, Network and Route Building, Open Drafting, Set Collection","Cities: Venice (Veneto, Italy), Game: Ticket to Ride (fan expansions)",2021,10.0
Dickory,Clear your Cards in this Circuitous Clash of Clever Climbing.,"Sean Ross (I), Hanibal Sonderegger",,(Web published),2.0,2.0,10.0,20.0,15.0,10.0,2.0,90,38,Uncategorized,Card Game,"Hand Management, Ladder Climbing","Card Games: Climbing, Card Games: Shedding / Stops, Components: Traditional Playing Cards, Organizations: The Game Artisans of Canada",2021,7.6
Microscopic,Evolve genes into cells into organisms faster than your opponents.,Jeff Schomay,Jeff Schomay,(Self-Published),1.0,4.0,30.0,60.0,45.0,13.0,2.5,10,3,Uncategorized,Card Game,"Hand Management, Open Drafting, Race, Set Collection, Solo / Solitaire Game, + 2 more","Admin: Upcoming Releases, Components: Multi-Use Cards, Crowdfunding: Kickstarter, Mechanism: Tableau Building, Players: Games with Solitaire Rules, Theme: Biology, + 1 more",2021,6.9
La Cité des ombres,Capture & eliminate your enemy to govern the town.,,,Agent Paper,2.0,6.0,30.0,45.0,37.5,10.0,,1,0,Uncategorized,Card Game,"Action Points, Area Majority / Influence, Player Elimination, Point to Point Movement, Variable Player Powers","Admin: Better Description Needed!, Cities: Rennes (France), Theme: Mystery / Crime",2021,6.0
HEKKspedisjon: Ekspedisjon Europa,Travellers use every mean available to reach their goals across Europe.,,Eirik Belaska,Strange Games,2.0,6.0,45.0,180.0,112.5,13.0,,1,0,Uncategorized,"Adventure, Transportation, Travel","Action/Event, Events, Hexagon Grid, Movement Points, Point to Point Movement, Variable Player Powers","Admin: Upcoming Releases, Continents: Europe",2021,7.0
City Break,One-of-a-kind puzzle-solving board game specifically designed for a pair of gamers.,George Alexandru Dragoi,George Alexandru Dragoi,George Alexandru Dragoi,2.0,2.0,30.0,90.0,60.0,14.0,,1,1,Uncategorized,"Card Game, Math, Puzzle, Travel","Layering, Matching, Memory, Open Drafting, Set Collection",Players: Two Player Only Games,2022,1.0
Glory Islands,"Race your ship, claim territory and grab treasure in the Golden Age of Pirates!",Arve D. Fühler,Harald Lieske,Rio Grande Games,2.0,4.0,30.0,45.0,37.5,14.0,2.0,53,23,Uncategorized,Pirates,"Area Majority / Influence, Hand Management, Movement Points, Race, Set Collection, Simultaneous Action Selection",,2022,6.8
Uradalom,Be the one with the most blooming manor in the kingdom.,György János,Gyula Pozsgay,Keller & Mayer,1.0,6.0,30.0,45.0,37.5,8.0,2.0,21,8,Uncategorized,"Dice, Medieval, Territory Building","Dice Rolling, Open Drafting, Paper-and-Pencil, Solo / Solitaire Game","Mechanism: Dice Drafting, Mechanism: Roll-and-Write, Players: Games with Solitaire Rules",2021,7.3
Time's Up!: Harry Potter,Harry Potter meets the frantic and hilarious one of Time's up!,,,Repos Production + 3 more,4.0,12.0,30.0,30.0,30.0,8.0,1.0,114,14,Uncategorized,"Humor, Novel-based, Party Game","Acting, Communication Limits, Memory, Team-Based Game","Books: Harry Potter, Game: Time's Up!",2021,7.3
Inventions: Evolution of Ideas,Follow the evolution of ideas and inventions through times to progress your society.,Vital Lacerda,Ian O'Toole,Eagle-Gryphon Games + 6 more,1.0,4.0,60.0,150.0,105.0,14.0,4.59,138,167,Uncategorized,Industry / Manufacturing,"Point to Point Movement, Worker Placement","Admin: Upcoming Releases, Components: Map (Global Scale), Crowdfunding: Kickstarter, Digital Implementations: Tabletopia",2024,7.9
Crafty Puggles,Create a path for your puggles to reach the treasure.,,,"(Self-Published), Luma World",2.0,4.0,20.0,30.0,25.0,8.0,,2,0,Uncategorized,"Educational, Math, + 3 more","Dice Rolling, Die Icon Resolution, Grid Movement, Map Deformation, Square Grid, Tile Placement",Components: Dice with Icons,2021,5.5
Dominion: Allies,"Allies arrive to do favors for you, and certain kingdom piles can be rotated.",Donald X. Vaccarino,"Matthias Catrein, Lorraine Schleter",Rio Grande Games + 4 more,2.0,4.0,30.0,60.0,45.0,14.0,2.5,379,96,Uncategorized,"Expansion for Base-game, + 2 more","Deck, Bag, and Pool Building, Hand Management, Open Drafting",Game: Dominion,2022,8.3
Rivers of Africa (fan expansion for Ticket to Ride),Navigate the Rivers of Africa!,Carl Brousseau,,(Self-Published),,,,,,,,1,1,Uncategorized,"Expansion for Base-game, Fan Expansion, Trains",Network and Route Building,"Continents: Africa, Game: Ticket to Ride (fan expansions)",2009,6.0
Delicious,Fill your garden with delicious fruits and vegetables.,"Eduardo Baraf, Steve Finn",Clémentine Campardou,"Pencil First Games, LLC",1.0,100.0,20.0,30.0,25.0,14.0,2.0,252,70,Uncategorized,Card Game,"Paper-and-Pencil, Set Collection, Simultaneous Action Selection, Solo / Solitaire Game","Admin: Upcoming Releases, Mechanism: Flip-and-Write, Theme: Food / Cooking, Theme: Gardening",2022,7.0
Lasuf Futbol,Football (or soccer) card game with only 81 cards.,,,(Web published),2.0,4.0,15.0,30.0,22.5,6.0,1.0,1,0,Uncategorized,"Card Game, Sports","Hand Management, Player Elimination","Promotional: Promo Board Games, Sports: Football / Soccer",2021,7.0
Harry Potter: Hogwarts Battle – Ally: Scabbers,Promo card from Gen Con 2021,,,The Op,,,,,,,2.0,4,4,Uncategorized,"Expansion for Base-game, + 2 more","Cooperative Game, Deck, Bag, and Pool Building","Books: Harry Potter, Game: Harry Potter: Hogwarts Battle (The OP), Promotional: Promo Cards",2021,5.8
Ground Assault,"A fun, fast competitive game of land control and military battles.",Deported Soul Games,Mark Woods-Hawkins,Panda Game Manufacturing (PandaGM),2.0,4.0,45.0,75.0,60.0,8.0,2.0,5,4,Wargames,"Card Game, Modern Warfare, Territory Building, Wargame","Action/Event, Area Movement, Grid Coverage, Modular Board, Tile Placement, + 2 more",,2021,9.0
OMNIA Collectible Deckbuilding Game,"A PvP, TCG/Deck builder hybrid. Build the deck with the most prestige!",Nicholas Awze Savato Wiltse,,We the Bards,2.0,6.0,30.0,90.0,60.0,14.0,,5,3,Uncategorized,"Card Game, Fantasy","Deck Construction, Deck, Bag, and Pool Building, Open Drafting",Collectible: Collectible Card Games,2021,9.4
Infection,"It's a game where you roll the dice, divide them, and record them on a worksheet.",HEO YONG JIN + 1 more,,EduNEdu,2.0,5.0,30.0,40.0,35.0,8.0,2.0,7,7,Uncategorized,"Dice, Medical","Dice Rolling, Paper-and-Pencil, Pattern Building","Mechanism: Roll-and-Write, Medical: Diseases",2020,9.6
"Go, Gorilla!",Build a palm tree without being knocked over by the gorilla.,,,Goula,1.0,4.0,10.0,10.0,10.0,3.0,,2,1,Uncategorized,"Action / Dexterity, Children's Game","Dice Rolling, Solo / Solitaire Game, Stacking and Balancing",Players: Games with Solitaire Rules,2018,3.5
Mission: Cheese!,Collect cheese before Grandma comes home.,,,Goula,2.0,6.0,20.0,20.0,20.0,4.0,,2,1,Uncategorized,Children's Game,"Cooperative Game, Race, Roll / Spin and Move, Set Collection",,2018,7.8
Black Rose Wars: Ordalia,Add End Game tasks for Mages.,,,Ludus Magnus Studio,1.0,6.0,,,,,,30,6,Uncategorized,Expansion for Base-game,,,2021,7.6
"Operación Backbone: La invasión aliada del Protectorado, 1942-1943",Fight the hypothetical invasion of Spanish Morocco by the Allies in 1942.,Antonio Rodríguez,Xavier P. Rotllán,Ludopress,1.0,2.0,120.0,180.0,150.0,14.0,2.25,11,5,Wargames,"Wargame, World War II","Hexagon Grid, Order Counters, Simulation","Country: Morocco, Magazine: Alea, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…, Theme: Alternate History",2021,7.5
Micro Cosmos,Rebuild the galaxy after a great war and help its inhabitants find new homes.,"Michał Jagodziński, Kamil Langie",Jarosław Wajs,Thistroy Games,1.0,4.0,40.0,90.0,65.0,10.0,2.88,153,87,Uncategorized,"Science Fiction, Space Exploration","Area Movement, Chaining, Hand Management, Movement Points, Pick-up and Deliver, Solo / Solitaire Game","Digital Implementations: Tabletopia, Players: Games with Solitaire Rules",2023,7.3
The Grass Crown,The Roman art of war evolves over the life of the Republic.,Amabel Holland,"Amabel Holland, Mark Mahaffey",Hollandspiele,2.0,2.0,60.0,60.0,60.0,,2.67,25,19,Wargames,"Ancient, Wargame","Grid Movement, Simulation, Square Grid","Ancient: Rome, History: Macedonian Wars, History: Punic Wars, History: Roman Civil Wars, History: Roman Conquest of Italy, Players: Wargames with Rules Supporting Only Two…, + 1 more",2021,8.0
Barikarám,Gather the sheep in the pen and clear out the intruders!,Pierrot,,Keller & Mayer,2.0,4.0,20.0,30.0,25.0,7.0,1.0,12,3,Uncategorized,"Animals, Farming","Bias, I Cut, You Choose, Push Your Luck, Slide/Push, Square Grid, Tile Placement",Animals: Sheep,2021,7.8
Regime Rumble: Pax Britannica Expansion,New leaders launch a British invasion of the Regime Rumble!,Matthew Burns,,Black Site Studios,2.0,4.0,,,,,,1,0,Uncategorized,"Expansion for Base-game, Miniatures, Political, Science Fiction, Wargame","Dice Rolling, Measurement Movement",,2021,3.0
Der Trötofanten-Zirkus,Which one of you can collect the most elephants and tootophants?,Robert Heller,Marco Armbruster,SPIEL DAS! Verlag,2.0,8.0,10.0,15.0,12.5,6.0,1.0,17,5,Uncategorized,"Animals, Card Game",Open Drafting,"Animals: Elephants, Theme: Circus",2021,7.1
"Ukaž, co umíš",Czech board game about knowledge.,,,"VISTA Semily, spol. s.r.o.",1.0,6.0,30.0,30.0,30.0,10.0,,1,0,Uncategorized,"Children's Game, Educational, Trivia",Semi-Cooperative Game,Country: Czechoslovakia,1964,5.0
Lisbon Tram 28: One Way Promo Cards,4 new special places to visit.,Pedro Santos Silva,André Fernandes Trindade,MEBO Games + 1 more,2.0,4.0,60.0,60.0,60.0,8.0,2.5,17,6,Uncategorized,"Expansion for Base-game, Transportation, Travel","Hand Management, Pick-up and Deliver, Point to Point Movement, Push Your Luck",Promotional: Promo Cards,2021,7.1
,The land of milk and honey is filling up with blood - make sure it's not yours.,"Marek Loskot, Martin Řehořík, Jan Soukal","Tomáš Duchek, Radoslav Javor, Natálie Sodomková",Boardcubator,1.0,4.0,180.0,240.0,210.0,14.0,,25,23,Thematic,"Adventure, Dice, Exploration, Medieval, Video Game Theme","Action Points, Cooperative Game, Dice Rolling, Narrative Choice / Paragraph, Scenario / Mission / Campaign Game, Storytelling","Admin: Upcoming Releases, Components: Digital Hybrid – App/Website Required, Components: Miniatures, Crowdfunding: Gamefound, History: Holy Roman Empire, Mechanism: Campaign Games",,6.7
Last One Standing,"Pawns move around on the board, trapping each other (and sometimes themselves).",Jakob Bommersholdt,,danspil,2.0,4.0,45.0,45.0,45.0,12.0,,1,1,Uncategorized,"Abstract Strategy, Maze","Command Cards, Player Elimination, Square Grid",,2021,6.0
Puppet Masters,Control minions and Specialized Mages to Conquer Foes.,,,(Self-Published),2.0,4.0,30.0,60.0,45.0,13.0,,6,3,Uncategorized,"Card Game, Fighting","Action Points, Interrupts, Open Drafting, Player Elimination, Turn Order: Stat-Based",Theme: Battle Royale,2022,7.8
Shimiagaran,A family game of ingredient finding and tarantula biting.,Amirhosein Aein,Naeem Tadayon,Houpaa,2.0,5.0,30.0,60.0,45.0,12.0,1.5,17,5,Uncategorized,"Card Game, Economic","Open Drafting, Push Your Luck, Race, Set Collection, Take That",Animals: Spiders,2021,8.9
Alakazum! 2,Witches battle against American traditions with new characters and a new game mode!,Enric Aguilar Almodóvar,Esther Mendez,Zombi Paella,2.0,5.0,20.0,40.0,30.0,10.0,2.0,29,8,Uncategorized,Expansion for Base-game,,Organizations: Board Games Association of…,2021,8.3
Sucesos Argentinos: Volumen 4 – Cambalache,Organize an Argentinian chain of historical events chronologically.,Guido D. Cegarra,,AA Lúdica,2.0,4.0,20.0,10.0,15.0,15.0,1.0,8,2,Uncategorized,"Card Game, Educational, Trivia",,"Admin: Upcoming Releases, Country: Argentina, Game: Sucesos Argentinos, Mechanism: Card Line",2021,6.8
"Ram vs. Stag: The Battle of Bir el Gubi, November 19, 1941",An easy to learn and interactive game on a famous WWII battle.,Paul Rohrbaugh,Tim Allen,High Flying Dice Games,1.0,2.0,150.0,210.0,180.0,12.0,,4,1,Wargames,"Wargame, World War II","Chit-Pull System, Hexagon Grid","Admin: Upcoming Releases, Players: Wargames with Rules Supporting Only Two…",2021,7.6
You Must Be Bunkers,A fun party card game to play till the end of the world.,,,(Self-Published),3.0,5.0,30.0,45.0,37.5,18.0,1.0,2,0,Uncategorized,"Humor, Party Game","Turn Order: Progressive, Voting","Crowdfunding: Kickstarter, Theme: Nuclear option, Theme: Survival",2020,5.0
Los Teros: Vuelo Rasante,The teros take care of their nest exposed to the most voracious predators.,Sofía Novaira,COF,Descartes,2.0,2.0,20.0,20.0,20.0,6.0,,5,1,Uncategorized,"Animals, Card Game","Real-Time, Trick-taking","Animals: Birds, Players: Two Player Only Games",2019,3.2
BATTALIA: Hero Sheets,The heroes get special abilities which players can use if they can pay the cost.,"Alexandar Guerov, Ledha Guerova","Borislav Barzev, Vasil Hristov, Atanas Lozanski, Albena Noveva, George Pike Tanev",Fantasmagoria,2.0,6.0,60.0,240.0,150.0,12.0,3.0,1,1,Uncategorized,"Expansion for Base-game, + 5 more","Area Majority / Influence, Area Movement, Deck, Bag, and Pool Building, Modular Board, Tile Placement",Components: Miniatures,2016,9.0
Las Abejas: Flores Color Miel,The bees will show us their unprecedented wisdom and cooperative social organization.,Sofía Novaira,Juana Rondina,Descartes,2.0,4.0,30.0,30.0,30.0,6.0,,7,2,Uncategorized,"Animals, Card Game",Set Collection,Animals: Bees,2019,4.0
Hormigas: Cavando entre Túneles,"Form an ant colony, connecting underground paths and above.",Sofía Novaira,María Zeta,Descartes,1.0,4.0,30.0,30.0,30.0,4.0,,6,2,Uncategorized,"Animals, Card Game","Pattern Building, Solo / Solitaire Game, Square Grid","Animals: Ants, Players: Games with Solitaire Rules",2019,2.7
Río Profundo: Pesca Vertiginosa,"Deep river, mysterious because of the brown that covers it.",Sofía Novaira,Virgi Martí,Descartes,1.0,6.0,20.0,20.0,20.0,6.0,,3,0,Uncategorized,"Animals, Card Game, Educational","Solo / Solitaire Game, Speed Matching","Animals: Fish / Fishes, Continents: South America, Players: Games with Solitaire Rules",2019,5.0
Evil In The North,"Adventuring in the land of Ice, Demons, and Death!",Eric Vannoy,,Eric Vannoy Games,1.0,1.0,90.0,180.0,135.0,16.0,,1,2,Uncategorized,"Fantasy, Horror","Area Movement, Dice Rolling, Modular Board, Solo / Solitaire Game","Category: Print-on-Demand, Players: Solitaire Only Games",2021,7.0
Fantasy Realms: Phoenix Promo Card,An additional card for Fantasy Realms.,Gabriel Buendía Herrerías,Pedro Soto,WizKids (I) + 3 more,3.0,6.0,20.0,20.0,20.0,14.0,,56,28,Uncategorized,Expansion for Base-game,,Promotional: Promo Cards,2021,7.6
Creature Feature,"As an agent, land monster film roles for your clients!",Richard Garfield,Terry Wolfinger,Trick or Treat Studios,3.0,6.0,15.0,30.0,22.5,14.0,2.0,48,16,Uncategorized,"Horror, Movies / TV / Radio theme",Betting and Bluffing,"Characters: Frankenstein, Creatures: Aliens / Extraterrestrials, Creatures: Monsters, Creatures: Mummies, Creatures: Vampires, Creatures: Werewolves",2022,6.8
Escape Room in a Box: Time Drifters – Kira's Story,Help a stranded time traveler repair her time machine and reunite with her partner.,"Juliana Moreno Patel, Ariel Rubin",,"Mattel, Inc.",1.0,4.0,75.0,75.0,75.0,13.0,2.0,16,5,Uncategorized,"Deduction, Puzzle, Real-time",Cooperative Game,"Category: Escape Room Games, Series: Escape Room in a Box (Mattel), Theme: Time Travel",2021,6.5
Escape Room in a Box: Time Drifters – Isabel's Story,Help a stranded time traveler repair her time machine and reunite with her partner.,"Juliana Moreno Patel, Ariel Rubin",,"Mattel, Inc.",1.0,4.0,75.0,75.0,75.0,13.0,2.0,19,5,Uncategorized,"Deduction, Puzzle, Real-time",Cooperative Game,"Category: Escape Room Games, Series: Escape Room in a Box (Mattel), Theme: Time Travel",2021,7.0
Nouvelles ContRées,Go scouting in your library.,Germain Winzenschtark,Jeanne Landart,"Olibrius Editions, Rebel Sp. z o.o.",2.0,6.0,60.0,60.0,60.0,10.0,1.89,196,24,Family,"Novel-based, Party Game","Cooperative Game, Storytelling, Turn Order: Progressive",Theme: Books / Libraries,2021,7.1
,Historians compete over interpretations of the function of the site of Machu Picchu.,Alison Collins,Daniel Burt,WizKids (I),2.0,4.0,60.0,120.0,90.0,14.0,,2,2,Uncategorized,Abstract Strategy,"Betting and Bluffing, Hand Management, Worker Placement","Admin: Upcoming Releases, Country: Inca Empire, Country: Peru, Digital Implementations: Tabletopia, Theme: Archaeology / Paleontology",,5.5
Rei dos Memes,Try to be the most playful and crowned Queen or King of Memes.,,,(Self-Published),4.0,20.0,30.0,120.0,75.0,14.0,,1,0,Uncategorized,"Card Game, Deduction, Humor, Party Game","Deduction, Narrative Choice / Paragraph, Role Playing, Storytelling, Voting","Country: Brazil, Mechanism: Judging Games, Theme: Memes",2021,10.0
Ich fahr' voll ab auf Österreich,Rmember where the right bloggers are and bring them to their favourite destinations.,Arno Steinwender,,Ravensburger,2.0,4.0,30.0,30.0,30.0,7.0,,1,0,Uncategorized,"Educational, Travel","Action Drafting, Memory",Country: Austria,2021,7.0
Go! Doggy Go!,Race your dog to the finish line and hope it doesn't get too long.,,,Piatnik + 1 more,2.0,4.0,15.0,15.0,15.0,4.0,,9,5,Uncategorized,Racing,Dice Rolling,Animals: Dogs,2021,2.9
Identity Crisis: The Party Game!,A hilarious party game about that guy... from that thing!,Steve Darlington,Matt Roberts,Tin*Star Games,3.0,12.0,10.0,45.0,27.5,18.0,,1,0,Uncategorized,"Card Game, Humor, Mature / Adult, Movies / TV / Radio theme, Party Game","Player Judge, Real-Time, Voting","Admin: Upcoming Releases, Digital Implementations: Tabletopia, Mechanism: Judging Games",2022,10.0
