name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Scrabble: Pirates of the Caribbean Edition,Add a Brief Description,(Uncredited),,"Sababa Toys, Inc.",2.0,4.0,90.0,90.0,90.0,,2.0,6,3,Uncategorized,"Movies / TV / Radio theme, Word Game",Tile Placement,"Brands: Disney, Game: Scrabble, Movies: Pirates of the Caribbean",2007,5.1
Test Cricket Game,Add a Brief Description,(Uncredited),,Chad Valley Co Ltd.,,,,,,,,2,0,Uncategorized,Action / Dexterity,,,1941,7.0
Daily Mail Footer-Pool,Add a Brief Description,(Uncredited),,Chad Valley Co Ltd.,2.0,4.0,,,,,,1,0,Uncategorized,Sports,Betting and Bluffing,Sports: Football / Soccer,1950,4.0
Richesses de France,Add a Brief Description,(Uncredited),,Nathan,2.0,4.0,30.0,30.0,30.0,8.0,,11,1,Uncategorized,"Educational, Travel",Point to Point Movement,"Country: France, Series: Richesses (Nathan)",1986,5.8
Brooklands Automobile Racing Game,Add a Brief Description,(Uncredited),,Chad Valley Co Ltd.,2.0,2.0,,,,,,1,0,Uncategorized,"Racing, Sports",Roll / Spin and Move,"Players: Two Player Only Games, Sports: Auto Racing",1930,4.0
Zakgeldspel,Children learn all about spending and saving money.,"Stefanie Rohner, Christian Wolf",,Jumbo,2.0,4.0,30.0,30.0,30.0,6.0,1.0,38,16,Uncategorized,Economic,"Roll / Spin and Move, Simulation",Components: Game Box Used In Play,1996,4.6
Bookchase,Add a Brief Description,Tony Davis,,Art Meets Matter Ltd,2.0,6.0,45.0,45.0,45.0,,1.5,36,13,Uncategorized,"Memory, Trivia","Dice Rolling, Roll / Spin and Move, Trading","Promotional: Promo Board Games, Theme: Books / Libraries",2007,5.5
Black Stories: Mystery Edition,Add a Brief Description,Holger Bösch,Bernhard Skopnik,"G3, Gen-X Games, Kikigagne?, Magazzini Salani + 2 more",2.0,15.0,20.0,20.0,20.0,12.0,1.13,345,63,Party,"Deduction, Fantasy, Horror, Humor, Murder/Mystery, Party Game",Storytelling,"Game: Black Stories, Misc: No Table Needed",2007,5.5
UNO: Doctor Who,The game of UNO with a Doctor Who theme.,(Uncredited),,Flair Games,2.0,10.0,15.0,15.0,15.0,7.0,1.33,25,10,Uncategorized,"Card Game, Movies / TV / Radio theme, Science Fiction",Hand Management,"Game: UNO, TV Shows: Doctor Who, Versions & Editions: Versions with IP after the…",2007,5.3
Dawson City Barbers,Add a Brief Description,Jeph Stahl,,"The Game Crafter, LLC, STAHLspiel",4.0,6.0,45.0,45.0,45.0,,2.0,22,15,Uncategorized,"American West, Economic, Humor","Commodity Speculation, Hand Management",,2007,6.7
Druthers,Add a Brief Description,(Uncredited),,"Covenant Communications, Inc.",2.0,2.0,30.0,30.0,30.0,,,8,5,Uncategorized,"Educational, Religious",Storytelling,"Players: Two Player Only Games, Religious: Mormons",2007,3.9
,Add a Brief Description,Tiffany Murray,,Deseret Book,2.0,2.0,30.0,30.0,30.0,8.0,,6,4,Uncategorized,"Party Game, Religious, Word Game",Team-Based Game,"Players: Two Player Only Games, Religious: Mormons",,6.4
Church Ball: The Game,Add a Brief Description,(Uncredited),,Halestorm Distribution,2.0,4.0,30.0,30.0,30.0,,,2,3,Uncategorized,"Card Game, Dice, Religious, Sports","Dice Rolling, Hand Management","Religious: Mormons, Sports: Basketball",2006,5.5
Ghosts,Add a Brief Description,Reiner Knizia,"Emmanuel Bourdelais, Roberto Freire, Silvio Neuendorf","AMIGO, ASYNCRON games, Raven Distribution, Red Glove, Die Spiegelburg",2.0,6.0,20.0,20.0,20.0,,1.0,151,34,Family,"Card Game, Children's Game, Pirates",Hand Management,"Characters: Capt'n Sharky, Creatures: Ghosts",2007,5.6
Timestalk,Add a Brief Description,John E. Parsons,,(Self-Published),4.0,6.0,120.0,120.0,120.0,,,4,3,Uncategorized,Civilization,"Hand Management, Roll / Spin and Move",Theme: Time Travel,1985,5.3
,Add a Brief Description,(Uncredited),,"Opstelten Speelgoed, Vendetta",2.0,4.0,8.0,8.0,8.0,3.0,1.0,15,7,Uncategorized,"Children's Game, Math, Number, Pirates",,,,6.3
Sandy Hawley's Post Time,Add a Brief Description,"Win Green, George Smith",,Whitman Golden Ltd.,2.0,10.0,,,,,,1,1,Uncategorized,Racing,Betting and Bluffing,Sports: Horse Racing,1990,7.0
Dick Turpin's game of Highway Robbery,Add a Brief Description,(Uncredited),,Arrow Games Ltd,2.0,6.0,,,,8.0,1.0,3,3,Uncategorized,"Movies / TV / Radio theme, Novel-based","Pick-up and Deliver, Roll / Spin and Move",Country: England,1969,4.0
,Add a Brief Description,Val Chadwick Bagley,,"Covenant Communications, Inc.",2.0,4.0,20.0,20.0,20.0,,1.0,7,4,Uncategorized,"Deduction, Religious",,Religious: Mormons,,6.2
Qi Guo Xiang Qi,Add a Brief Description,(Uncredited),,(Public Domain),4.0,7.0,,,,,,2,3,Abstract,"Abstract Strategy, Political",,"Components: 19 x 19 Grids, Country: China",1200,6.0
Catholic-opoly,A Monopoly clone joins the Catholic church.,(Uncredited),,"Luke Enterprises, Inc",2.0,6.0,120.0,120.0,120.0,,,1,0,Uncategorized,"Economic, Negotiation, Religious","Auction/Bidding, Roll / Spin and Move, Set Collection, Trading",Series: Monopoly-Like,2006,10.0
Mormon-Opoly,A Monopoly clone joins the Mormon church.,(Uncredited),,Sounds of Zion,2.0,6.0,120.0,120.0,120.0,,,3,3,Uncategorized,"Negotiation, Religious","Auction/Bidding, Roll / Spin and Move, Set Collection, Trading","Religious: Mormons, Series: Monopoly-Like",2006,3.3
Mexican Pete: I Got It,Add a Brief Description,(Uncredited),,Parker Brothers,2.0,4.0,,,,,,3,2,Uncategorized,Dice,"Betting and Bluffing, Dice Rolling",,1937,7.0
Warzon,Add a Brief Description,(Uncredited),,Warzon,2.0,6.0,,,,,,1,0,Uncategorized,World War II,Roll / Spin and Move,,1940,7.0
Junior Combination Games,Compendium of classic games.,(Uncredited),,Milton Bradley,,,,,,,,2,1,Children's,Children's Game,,,1905,5.5
Cat & Mice or Holes & Traps,Add a Brief Description,(Uncredited),,Spear's Games,2.0,6.0,,,,,,3,1,Uncategorized,"Animals, Children's Game, Racing","Roll / Spin and Move, Variable Player Powers","Animals: Cats, Animals: Mice",1930,4.7
Don Pipas,Add a Brief Description,Xavier Carrasco Muria,Bié,Majora,2.0,4.0,15.0,15.0,15.0,,,1,1,Uncategorized,"Adventure, Dice",Dice Rolling,,1997,5.0
Tartarugas comilonas,Add a Brief Description,Xavier Carrasco Muria,Bié,Majora,1.0,6.0,15.0,15.0,15.0,,,1,1,Uncategorized,"Animals, Dice, Educational",Dice Rolling,Animals: Turtles,1997,5.0
The Klutz Book of Card Games: for Sharks and Others,Add a Brief Description,(Uncredited),Ed Taber,Klutz Press,,,,,,,,9,3,Uncategorized,"Book, Card Game",,Components: Traditional Playing Cards,1990,6.5
License Plate Game,Add a Brief Description,(Uncredited),,"Playmore, Waldman",2.0,2.0,,,,,,3,3,Uncategorized,"Card Game, Transportation, Travel, Word Game","Paper-and-Pencil, Set Collection",Players: Two Player Only Games,1997,3.7
Disney's Dinosaur Aladar's Quest,Add a Brief Description,(Uncredited),,"Mattel, Inc.",2.0,4.0,30.0,30.0,30.0,,,1,1,Uncategorized,"Animals, Movies / TV / Radio theme, Prehistoric, Racing",Roll / Spin and Move,"Animals: Dinosaurs, Brands: Disney",2000,5.0
,Get rid of all your cards by playing them to the table -- or your opponent's stock!,(Uncredited),,(Web published),2.0,2.0,30.0,30.0,30.0,,1.2,41,18,Uncategorized,Card Game,"Hand Management, Pattern Recognition","Components: Traditional Playing Cards, Players: Two Player Only Games",,6.0
Bogoss,Add a Brief Description,,Smahane Girardet,Djeco,2.0,4.0,15.0,15.0,15.0,6.0,1.0,49,8,Children's,"Card Game, Children's Game",Set Collection,Components: Glow in the Dark,2007,4.3
Cha·Do: Das Tee-Spiel,Add a Brief Description,(Uncredited),,Dethlefsen & Balk,2.0,6.0,30.0,30.0,30.0,,,1,2,Uncategorized,"Educational, Memory","Memory, Roll / Spin and Move",Promotional: Promo Board Games,1991,4.0
Prison,Escape from prison in a solitaire like game.,(Uncredited),,Spear's Games,2.0,2.0,,,,8.0,3.0,1,3,Abstract,Abstract Strategy,Variable Player Powers,"Components: 7 x 7 Grids, Players: Two Player Only Games, Theme: Jail / Prison (Modern), Traditional Games: Tafl",1976,6.0
Disney Pictionary DVD Game,Add a Brief Description,(Uncredited),,"Mattel, Inc.",2.0,20.0,35.0,35.0,35.0,7.0,1.0,39,13,Uncategorized,"Movies / TV / Radio theme, Party Game","Line Drawing, Team-Based Game","Brands: Disney, Components: DVDs, Game: Pictionary",2007,4.7
Army Checkers,Add a Brief Description,(Uncredited),,E. E. Fairchild Corporation,2.0,2.0,,,,,2.0,1,1,Abstract,"Abstract Strategy, World War II",Enclosure,"Components: 9 x 9 Grids, Players: Two Player Only Games",1943,10.0
Bible Knows,Add a Brief Description,(Uncredited),,Gospel Kingdom Games,2.0,5.0,20.0,20.0,20.0,6.0,,1,0,Uncategorized,"Memory, Religious","Memory, Open Drafting, Tile Placement",,2006,1.0
,Add a Brief Description,Stefán Sturla Sigurjónsson,"Vignir Jóhannsson, Mats Wibe Lund, Ólafur Th. Ólafsson, Ragnar Th. Sigurðsson",Thor,2.0,6.0,60.0,60.0,60.0,,,2,0,Uncategorized,"Economic, Travel, Trivia","Roll / Spin and Move, Trading",Country: Iceland,,5.5
All Fall Down,Add a Brief Description,Colin H. Linn,,Waddingtons,2.0,4.0,,,,,,2,0,Uncategorized,Memory,"Memory, Race, Roll / Spin and Move",,1971,3.0
Infinite Chess,Add a Brief Description,Mark Colebank,,(Self-Published),2.0,2.0,60.0,60.0,60.0,,,3,2,Abstract,Abstract Strategy,Grid Movement,"Players: Two Player Only Games, Traditional Games: Chess",1997,9.0
Wer hat Vorfahrt?,Add a Brief Description,Gustav Müller,,Spear's Games,2.0,6.0,30.0,30.0,30.0,,,3,1,Uncategorized,,Roll / Spin and Move,Theme: Traffic / Driving,1957,4.3
Stop!,Add a Brief Description,Alex Randolph,,Spear's Games,2.0,2.0,30.0,30.0,30.0,,,2,1,Abstract,Abstract Strategy,,Players: Two Player Only Games,1977,5.0
Bang!,Add a Brief Description,Hauptmann Tröger,,"Porst-Spiel, Spear's Games",2.0,2.0,30.0,30.0,30.0,,1.33,13,1,Abstract,Abstract Strategy,,Players: Two Player Only Games,1939,5.8
"Bears, Foxes & Hares",Add a Brief Description,Carlton Noles,(Uncredited),(Web published),2.0,4.0,15.0,15.0,15.0,,,3,1,Uncategorized,Animals,Point to Point Movement,"Animals: Bears, Animals: Foxes, Animals: Rabbits, Components: Looney Pyramid Games",2005,4.7
Battle Zone,Add a Brief Description,Jason Troutman,,(Web published),2.0,2.0,15.0,15.0,15.0,,2.0,3,4,Abstract,Abstract Strategy,"Point to Point Movement, Variable Player Powers","Components: Looney Pyramid Games, Players: Two Player Only Games",2001,6.3
Strut!,Add a Brief Description,Bruce Alsip,Kym Garraway,Alsip and Co.,2.0,5.0,20.0,20.0,20.0,,2.08,102,27,Uncategorized,"Animals, Card Game, Dice",Dice Rolling,"Animals: Chickens, Crowdfunding: Kickstarter",2007,6.7
Battle Leader Tactics,Add a Brief Description,Robert M. Carroll,,"(Self-Published), (Web published)",2.0,2.0,30.0,30.0,30.0,,2.11,48,56,Wargames,"Bluffing, Card Game, Print & Play, Wargame","Hand Management, Open Drafting, Secret Unit Deployment, Variable Player Powers","Misc: Free Wargames, Players: Two Player Only Games",2007,6.9
Minotaur!,Add a Brief Description,David Kahnt,,(Web published),2.0,2.0,30.0,30.0,30.0,,2.0,6,7,Uncategorized,"Maze, Mythology",Modular Board,"Components: 7 x 7 Grids, Creatures: Minotaurs, Creatures: Monsters, Players: Two Player Only Games",2007,7.7
Cooperation: The wealth of Nations Game,Add a Brief Description,"Bob Blain, Bob Gill",,Blain and Gill,2.0,6.0,,,,,,2,1,Uncategorized,"Economic, Educational, Industry / Manufacturing, Negotiation","Area Majority / Influence, Cooperative Game, Simulation, Stock Holding, Team-Based Game, Trading",,1980,5.5
5.56mm,Add a Brief Description,Tom Hinshelwood,,Wargames Journal,1.0,2.0,120.0,120.0,120.0,,3.5,3,1,Wargames,"Miniatures, Modern Warfare, Wargame","Action Points, Variable Phase Order",Magazine: Wargames Journal,2006,5.5
Ballot Bots,Add a Brief Description,"Stephen Glenn, Mike Petty","David Lovejoy, Gavin Schmitt","Robot Martini, Inc.",3.0,4.0,10.0,10.0,10.0,,1.6,18,13,Uncategorized,"Card Game, Humor, Political","Auction/Bidding, Hand Management, Set Collection, Variable Phase Order",,2007,5.9
Dubious,Add a Brief Description,Peer Sylvester,"David Lovejoy, Gavin Schmitt","Robot Martini, Inc.",2.0,5.0,15.0,15.0,15.0,,,4,7,Uncategorized,"Card Game, Humor, Party Game","Betting and Bluffing, Voting",,2007,4.5
The Really Nasty Golf Game,Add a Brief Description,(Uncredited),,Upstarts,2.0,6.0,,,,,1.67,48,19,Uncategorized,Sports,"Dice Rolling, Hand Management",Sports: Golf,2007,4.7
Connecto,Add a Brief Description,Eilif Svensson,,Damm / Egmont,2.0,6.0,,,,,,3,2,Uncategorized,"Party Game, Trivia",Betting and Bluffing,,2007,6.2
Fun with the Pepper Family,Add a Brief Description,(Uncredited),,Chad Valley Co Ltd.,2.0,4.0,,,,,,1,0,Uncategorized,Word Game,Storytelling,,1925,2.0
Banana Split,Add a Brief Description,"Jody Boginski-Barbessi, Mike Fitzgerald",Jody Boginski-Barbessi,"AMIGO, U.S. Games Systems, Inc.",2.0,4.0,30.0,30.0,30.0,6.0,1.5,27,18,Uncategorized,Card Game,"Open Drafting, Set Collection","Food & Drink: Bananas, Theme: Food / Cooking",2007,5.0
Le Jeu Du Dictionnaire,Add a Brief Description,(Uncredited),,"Intellichance, Inc",3.0,8.0,,,,,,13,4,Uncategorized,Educational,,,1985,7.3
Kipin Kapin Kurre,Add a Brief Description,Anja Wrede,,Tactic,2.0,4.0,20.0,20.0,20.0,5.0,,9,3,Children's,"Animals, Children's Game","Pick-up and Deliver, Roll / Spin and Move",Animals: Squirrels,2007,4.3
The Battle for Normandy,"Monster game on the monster of all invasions, easy mechanics and hard decisions.",Danny Holte,"Danny Holte, Charles Kibler, Rodger B. MacGowan, Mark Simonitch",GMT Games,1.0,8.0,180.0,240.0,210.0,,3.7,344,182,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Movement Points, Simulation","Country: France, Region: Normandy (France)",2009,7.9
Pro Gloria! Rules for Wargaming in the 18th century,Add a Brief Description,Adam Stone,,Canister & Grape Wargames,2.0,2.0,,,,12.0,,1,0,Wargames,"Age of Reason, American Revolutionary War, Miniatures, Wargame",,"History: Seven Years War, History: War of the Spanish Succession, Players: Two Player Only Games",2005,7.0
Spokaneopoly,"A Monopoly clone set in the city of Spokane, Washington, USA.",(Uncredited),,Metropoly,2.0,8.0,180.0,180.0,180.0,,,1,1,Uncategorized,"Economic, Negotiation","Auction/Bidding, Roll / Spin and Move, Set Collection, Trading","Series: Monopoly-Like, States: Washington",1991,3.0
Cat in The Hat: I Can do that!,Add a Brief Description,,Theodor Seuss Geisel,"I Can Do That Games, Wonder Forge",2.0,4.0,20.0,20.0,20.0,4.0,1.0,100,50,Children's,"Action / Dexterity, Card Game, Children's Game, Novel-based",,"Animals: Cats, Authors: Dr. Seuss",2007,5.1
Horton Hears a Who! You to the Rescue!,Add a Brief Description,,Theodor Seuss Geisel,I Can Do That Games,2.0,2.0,,,,,1.0,14,8,Uncategorized,Animals,Roll / Spin and Move,"Animals: Elephants, Authors: Dr. Seuss, Components: Sand Timers, Players: Two Player Only Games",2007,5.1
The Grinch: Sing Your Heart Out!,Add a Brief Description,,Theodor Seuss Geisel,I Can Do That Games,,,,,,5.0,1.0,5,7,Children's,"Electronic, Movies / TV / Radio theme, Novel-based","Cooperative Game, Singing","Authors: Dr. Seuss, Holidays: Christmas",2007,5.2
Black Sheep,Add a Brief Description,Inon Kohn,Ariel Laden,"FoxMind, FoxMind Israel",2.0,6.0,15.0,15.0,15.0,6.0,1.5,7,3,Children's,"Card Game, Children's Game, Math",Open Drafting,,2005,6.1
Gotcher,Add a Brief Description,(Uncredited),,Dacoll Games Ltd.,3.0,8.0,30.0,30.0,30.0,,,1,0,Abstract,"Abstract Strategy, Electronic",Point to Point Movement,,1976,1.0
Spell a Spell,Add a Brief Description,Inon Kohn,,FoxMind Israel,2.0,6.0,15.0,15.0,15.0,,,1,1,Uncategorized,Word Game,,,2005,5.0
Hands Up!,Add a Brief Description,Inon Kohn,Ariel Laden,FoxMind + 2 more,2.0,6.0,15.0,15.0,15.0,7.0,1.25,32,12,Uncategorized,Card Game,"Pattern Recognition, Simultaneous Action Selection",Card Games: Shedding / Stops,2007,6.0
Flips & Flops,Add a Brief Description,Inon Kohn,,FoxMind Israel,2.0,6.0,5.0,5.0,5.0,,,1,0,Uncategorized,"Card Game, Memory",Memory,"Animals: Alligators / Crocodiles, Animals: Frogs / Toads",2007,6.0
Master of Television,Add a Brief Description,(Uncredited),,NoDiceBoardGames Ltd.,2.0,6.0,45.0,45.0,45.0,10.0,2.0,24,9,Uncategorized,"Movies / TV / Radio theme, Trivia",Roll / Spin and Move,,2006,5.1
InQuest Board Game,Add a Brief Description,"Maureen Burleson, Ginette Menard, Joan Watson",,InQuest The Game Inc.,2.0,8.0,,,,,,2,2,Uncategorized,Trivia,,,2007,5.0
Command Horizon,Add a Brief Description,Pete Berry,,Baccus 6mm Ltd.,2.0,2.0,60.0,60.0,60.0,,3.0,2,1,Wargames,"Miniatures, Science Fiction, Wargame",Dice Rolling,"Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…",2006,5.0
Quelf Jr.,Quelf but for kids.,"Robb Earnest, Matthew Rivaldi, Jean Rivaldi",Matt Luxich,"Imagination Games, Spin Master Ltd., Wiggity Bang Games",3.0,6.0,30.0,30.0,30.0,6.0,1.0,57,28,Uncategorized,"Action / Dexterity, Children's Game, Humor, Party Game, Trivia","Acting, Paper-and-Pencil, Singing, Storytelling","Components: Sand Timers, Versions & Editions: Junior Versions of Grown-Up…",2007,4.8
Monte Carlo,Add a Brief Description,Wolfgang Kramer,,"ASS Altenburger Spielkarten, Grow Jogos e Brinquedos",3.0,6.0,,,,,3.0,10,2,Abstract,"Abstract Strategy, Number","Betting and Bluffing, Tile Placement",,1981,6.0
Pondusspillet,Add a Brief Description,(Uncredited),Frode Overli,Damm / Egmont,2.0,4.0,,,,,1.0,8,2,Uncategorized,"Comic Book / Strip, Trivia","Push Your Luck, Roll / Spin and Move",,2007,3.8
Inside the Armor,Add a Brief Description,Jonathan Miller,,(Self-Published),1.0,2.0,60.0,60.0,60.0,12.0,2.5,10,15,Wargames,"Fighting, Nautical, Print & Play, Wargame, World War II","Area Movement, Campaign / Battle Card Driven, Simulation, Variable Phase Order",,2011,7.3
The Backyardigans Game,Add a Brief Description,Michelle Duval,,"Milton Bradley, Nickelodeon",2.0,5.0,10.0,10.0,10.0,3.0,,8,5,Uncategorized,"Children's Game, Movies / TV / Radio theme","Pattern Recognition, Roll / Spin and Move, Set Collection",TV Shows: The Backyardigans,2007,4.0
,Add a Brief Description,(Uncredited),,"Lelutukku, Oy Non-Food markkinointi Ab",2.0,10.0,15.0,15.0,15.0,,1.0,23,7,Uncategorized,"Card Game, Trivia, Word Game",,,,5.8
Heroic Frenzy: Petrograd 1919,Add a Brief Description,Perry Moore,(Uncredited),Firefight Games,1.0,2.0,,,,,1.0,3,6,Wargames,"Civil War, Print & Play, Wargame, World War I",Hexagon Grid,"Cities: Saint Petersburg (Russia), History: Interwar period, History: Russian Civil War",2007,4.0
World Cup Cricket,Add a Brief Description,(Uncredited),,Frank (India),2.0,4.0,60.0,60.0,60.0,,,3,2,Uncategorized,"Card Game, Sports","Dice Rolling, Paper-and-Pencil",Sports: Cricket,2006,2.0
Euro-game,Add a Brief Description,John van Maurik,,Play Time Promotions,2.0,4.0,60.0,60.0,60.0,,,4,1,Uncategorized,"Memory, Trivia","Memory, Roll / Spin and Move",,1999,1.5
Einfach Genial Junior,Add a Brief Description,Reiner Knizia,Jim Hansen,"Kod Kod, KOSMOS, Sophisticated Games",1.0,4.0,30.0,30.0,30.0,6.0,1.5,20,13,"Abstract,  Children's","Abstract Strategy, Animals, Children's Game","Highest-Lowest Scoring, Pattern Building, Set Collection, Tile Placement","Animals: Penguins, Components: 10 x 10 Grids, Game: Ingenious",2007,6.0
Car Racing,Add a Brief Description,(Uncredited),,danspil,2.0,6.0,30.0,30.0,30.0,,,3,0,Uncategorized,"Dice, Racing, Real-time, Sports",Dice Rolling,Sports: Auto Racing,2007,3.3
Hvis du nu var...,Add a Brief Description,"Martin Nedergaard Andersen, Anne Bjerregaard Sinding",,danspil,4.0,8.0,30.0,30.0,30.0,,,2,1,Uncategorized,Party Game,"Betting and Bluffing, Voting",,2007,5.8
Crossword,Add a Brief Description,(Uncredited),,Koplow Games,1.0,10.0,15.0,15.0,15.0,,,9,6,Uncategorized,Word Game,Dice Rolling,"Category: Crossword Games, Containers: Tubes",2005,5.7
Flames of War: Villers-Bocage,Add a Brief Description,"Steven Ptak, Phil Yates",Vincent Wai,Battlefront Miniatures Ltd,2.0,4.0,,,,,3.5,27,7,Wargames,"Book, Expansion for Base-game, Miniatures, Wargame, World War II",Scenario / Mission / Campaign Game,"Country: France, Game: Flames of War, Region: Normandy (France)",2007,7.2
Flower-garden,Add a Brief Description,Theora Design,,Otto Maier Verlag,2.0,4.0,15.0,15.0,15.0,,1.0,1,1,Children's,"Children's Game, Farming",Roll / Spin and Move,Theme: Flowers,1985,4.5
,Add a Brief Description,(Uncredited),,Kärnan,2.0,2.0,20.0,20.0,20.0,,,2,2,Uncategorized,Fighting,Roll / Spin and Move,"Animals: Cats, Animals: Dogs, Components: 7 x 7 Grids, Players: Two Player Only Games",,3.0
Sequence: States & Capitals,Add a Brief Description,(Uncredited),,"Jax, Ltd.",2.0,6.0,15.0,15.0,15.0,7.0,1.0,126,47,Abstract,"Abstract Strategy, Card Game, Educational",Pattern Building,Game: Sequence,2006,5.9
Suomalainen Yleisurheilutietopeli,Add a Brief Description,(Uncredited),,Tactic,2.0,6.0,45.0,45.0,45.0,12.0,,3,0,Uncategorized,"Dice, Sports, Trivia",Roll / Spin and Move,"Country: Finland, Sports: Athletics / Track and Field, Trivia: Sports",2007,4.5
Way to the White House,Add a Brief Description,(Uncredited),,All-Fair Toys and Games (Alderman-Fairchild Co.),2.0,4.0,,,,,,1,0,Uncategorized,"Political, Trivia",,"Country: USA, Political: Elections",1927,3.5
Hopla Verstoppertje Spelen,Add a Brief Description,(Uncredited),Dick Bruna,"Bert Smets Productions, Identity Games International B.V.",2.0,4.0,10.0,10.0,10.0,,1.0,8,4,Uncategorized,"Action / Dexterity, Card Game, Movies / TV / Radio theme",,Characters: Miffy,2007,5.4
Spytak,Add a Brief Description,(Uncredited),,Dacoll Games Ltd.,2.0,6.0,,,,8.0,,1,0,Abstract,"Abstract Strategy, Electronic",Point to Point Movement,,1976,3.0
A Bug's Life Topple Hopper 3-D Game,Add a Brief Description,(Uncredited),,"Mattel, Inc.",2.0,4.0,30.0,30.0,30.0,,1.0,1,1,Uncategorized,"Children's Game, Movies / TV / Radio theme, Racing",Roll / Spin and Move,"Animals: Ants, Brands: Disney, Components: 3-Dimensional (3D)",1998,3.0
Winnie the Pooh Tip 'n' Topple Game,Add a Brief Description,(Uncredited),,Ravensburger,2.0,4.0,15.0,15.0,15.0,3.0,1.0,16,8,Children's,"Action / Dexterity, Movies / TV / Radio theme, Novel-based","Pattern Recognition, Stacking and Balancing","Admin: Better Description Needed!, Animals: Bears, Books: Winnie the Pooh, Brands: Disney",2007,4.1
AA Game of the Road,Add a Brief Description,,,Automobile Association,2.0,5.0,,,,8.0,,2,2,Uncategorized,,"Dice Rolling, Point to Point Movement",Promotional: Promo Board Games,1976,6.0
Śląsk 1939,Add a Brief Description,Wojciech Zalewski,Arkadiusz Wróbel,Taktyka i Strategia,2.0,2.0,,,,,3.0,3,3,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid","Country: Germany, Country: Poland, Country: Slovakia, History: World War II (Poland 1939), Players: Two Player Only Games, Series: Wrzesień 1939 (Dragon / Taktyka i…",2006,6.3
Bolsão de Craques,Add a Brief Description,Carlos Couto,Carlos Couto,(Self-Published),2.0,4.0,60.0,60.0,60.0,,2.0,1,2,Uncategorized,Sports,"Auction/Bidding, Hand Management, Set Collection",Sports: Football / Soccer,2006,6.5
Prawo Dżungli,Add a Brief Description,(Uncredited),,Week End Games,2.0,100.0,10.0,10.0,10.0,8.0,1.36,502,60,Party,"Action / Dexterity, Card Game, Party Game",Pattern Recognition,,2007,6.5
,Add a Brief Description,"Kevin Brusky, Rich Burlew",,APE Games,2.0,6.0,240.0,240.0,240.0,,,4,4,Uncategorized,"Adventure, Card Game, Expansion for Base-game, Fantasy","Cooperative Game, Dice Rolling, Modular Board",,,6.0
Eylau 1807,Add a Brief Description,Frédéric Bey,"Didier Bourgeois, Christophe Camilotte",Vae Victis,2.0,2.0,240.0,240.0,240.0,,2.9,63,31,Wargames,"Napoleonic, Wargame",Hexagon Grid,"Cities: Bagrationovsk (Russia), Country: Russia, Magazine: Vae Victis, Players: Two Player Only Games, Series: Jours de Gloire (Frédéric Bey)",2007,7.5
Risk 2210 A.D.: Terror Tactics Command Deck,Add a Brief Description,M. G. Smith,,Insurgency Games,2.0,5.0,90.0,90.0,90.0,,1.0,15,5,"Abstract,  Wargames","Dice, Expansion for Base-game, Miniatures, Science Fiction, Territory Building, Wargame","Area Majority / Influence, Area Movement, Auction/Bidding, Campaign / Battle Card Driven, Dice Rolling, Variable Phase Order",,2007,6.7
Mad Marbles,Add a Brief Description,Marvin Glass,,"Airfix, Lakeside",2.0,4.0,10.0,10.0,10.0,,1.0,3,5,Uncategorized,Action / Dexterity,Simultaneous Action Selection,Components: Marbles,1970,4.3
Moon Melee,Add a Brief Description,"Edward Balyka, Bobby Doran, Charlotte Doran",Bobby Doran,Simi Game Knights,2.0,4.0,20.0,20.0,20.0,,1.0,4,8,Abstract,"Abstract Strategy, Fighting, Print & Play",Open Drafting,"Components: 7 x 7 Grids, Space: Earth's Moon",2007,7.0
East vs. West (Chess),Add a Brief Description,Leong Kit Meng,,(Web published),2.0,2.0,60.0,60.0,60.0,,,1,4,Abstract,"Abstract Strategy, Civilization",Grid Movement,"Components: 8 x 10 Grids, Players: Two Player Only Games, Traditional Games: Chess",2007,4.0
Carriers: Battle of Midway,Add a Brief Description,Leong Kit Meng,,(Web published),2.0,2.0,120.0,120.0,120.0,,2.0,1,0,Wargames,"Fighting, Nautical, Wargame, World War II","Area Majority / Influence, Point to Point Movement, Simulation","History: World War II (Pacific), Players: Two Player Only Games",2005,8.0
What's a Dame To Do?!,Add a Brief Description,"Patti Larchet, Kerri Neubek",,"Games for Dames, Sisters 2 Inc.",3.0,8.0,,,,,,2,2,Uncategorized,"Humor, Party Game",,,2007,4.5
The Baron Munchausen Game,Add a Brief Description,(Uncredited),,Parker Brothers,,,,,,,1.0,4,1,Uncategorized,Dice,Dice Rolling,,1933,6.6
Camper Tour,Add a Brief Description,Spartaco Albertarelli,Floriano Bitturini,Ghenos Games,2.0,4.0,30.0,30.0,30.0,14.0,1.3,51,22,Uncategorized,"Children's Game, Dice, Racing, Travel","Betting and Bluffing, Dice Rolling, Network and Route Building, Point to Point Movement, Push Your Luck, + 2 more",,2007,5.0
Down and Out,Add a Brief Description,(Uncredited),,Milton Bradley,,,,,,,,1,2,Uncategorized,Action / Dexterity,,Components: Marbles,1909,2.0
