name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Hell: A Game of Trench Warfare,Add a Brief Description,Delmer Esau,Delmer Esau,"The Game Crafter, LLC, Warpunk Studio",2.0,2.0,5.0,15.0,10.0,12.0,,8,3,Uncategorized,"Card Game, Fighting, Wargame, World War I","Hand Management, Network and Route Building, Open Drafting","Players: Two Player Only Games, Setting: Infantry Hybrid Media Universe",2009,6.8
Ausgerechnet Unken,Add a Brief Description,"Bernhard Lach, Uwe Rapp",Volker Maas,Piatnik,2.0,6.0,20.0,20.0,20.0,10.0,,3,0,Uncategorized,"Bluffing, Educational, Trivia",Open Drafting,Series: Ausgerechnet ...,2008,6.8
,Add a Brief Description,(Uncredited),,(Unknown),1.0,4.0,15.0,15.0,15.0,6.0,1.0,1,0,Children's,"Card Game, Children's Game, Educational, Memory, Mythology","Memory, Set Collection",,,5.0
,Add a Brief Description,(Uncredited),Bertil Almqvist,Aristospel,2.0,6.0,30.0,30.0,30.0,6.0,1.0,1,1,Uncategorized,"Adventure, Children's Game","Dice Rolling, Roll / Spin and Move",Theme: Scouting / Guiding,,6.0
,Visit destinations in the Finnish town of Hämeenlinna and return to the bus station.,(Uncredited),,FC Hämeenlinna/K-team,2.0,2.0,,,,,,1,1,Uncategorized,"Racing, Travel",Roll / Spin and Move,Country: Finland,,2.0
Ya Wanna Bet?,Add a Brief Description,(Uncredited),,1300 Games,2.0,6.0,120.0,120.0,120.0,12.0,,1,1,Uncategorized,"Dice, Math","Betting and Bluffing, Dice Rolling, Roll / Spin and Move",,1979,1.0
,Bet on horses and drivers to gain the most money in this harness racing game.,(Uncredited),Toivo Kuusela,Marjatarra Oy,1.0,6.0,,,,,1.0,4,1,Uncategorized,"Racing, Sports","Betting and Bluffing, Roll / Spin and Move",Sports: Horse Racing,,2.4
Chicago Express: Narrow Gauge & Erie Railroad Company,Add a Brief Description,John Bohrer,,"G3, Queen Games, Winsome Games",2.0,6.0,60.0,60.0,60.0,12.0,2.51,506,323,Strategy,"Economic, Expansion for Base-game, Trains, Transportation","Auction/Bidding, Network and Route Building, Stock Holding","Cities: Chicago (Illinois, USA), Country: USA, Series: Historic Railroads System (Winsome Games), Series: Winsome Essen Sets",2009,7.1
Acqua Dolce,Add a Brief Description,Daniele Ragazzoni,"Paula Simonetti, Davide Tombino",Giochix.it,2.0,5.0,15.0,15.0,15.0,6.0,1.67,118,44,Family,"Animals, Card Game, Children's Game, Party Game",Open Drafting,Animals: Fish / Fishes,2009,5.9
Catan Dice Game Deluxe Edition,Add a Brief Description,Klaus Teuber,Tanja Donner,"KOSMOS, Mayfair Games",1.0,4.0,30.0,30.0,30.0,7.0,1.2,89,28,Uncategorized,Dice,"Dice Rolling, Paper-and-Pencil, Set Collection","Components: Dice with Icons, Game: Catan, Mechanism: Roll-and-Write, Versions & Editions: Dice Versions of Non-Dice…",2009,6.5
Leave Nothing Behind,Add a Brief Description,Stephen Tavener,(Uncredited),(Web published),2.0,4.0,20.0,20.0,20.0,6.0,,2,0,Uncategorized,"Card Game, Pirates, Racing","Hand Management, Set Collection",Components: Traditional Playing Cards,2009,5.5
City of Guilds,Add a Brief Description,Andy Oakey,"Andy Oakey, Todd Sanders","(Web published), Print & Play Productions",1.0,4.0,30.0,30.0,30.0,8.0,1.91,48,51,Uncategorized,"Card Game, Medieval, Print & Play","Area Majority / Influence, Hand Management, Variable Player Powers","Components: Map (City Scale), Digital Implementations: VASSAL",2009,6.6
The IF . . . game,Add a Brief Description,Richard Edelman,,(Unknown),2.0,10.0,45.0,45.0,45.0,10.0,,1,1,Uncategorized,"Educational, Trivia",Roll / Spin and Move,,1990,1.0
"Maritime Madness Trivia, Captain's Edition",Add a Brief Description,(Uncredited),,Orange Alps Inc.,2.0,4.0,45.0,45.0,45.0,10.0,,1,1,Uncategorized,Trivia,Roll / Spin and Move,,1987,6.0
Killer Bunnies and the Quest for the Magic Carrot: Remix,Add a Brief Description,Jeffrey Neil Bellinger,Jonathan Young,Playroom Entertainment,2.0,8.0,45.0,45.0,45.0,13.0,1.6,230,80,Uncategorized,"Animals, Card Game, Humor, Negotiation",Hand Management,"Animals: Rabbits, Game: Killer Bunnies",2009,5.6
EZ GRYB,Add a Brief Description,J. David Barnhart,,JDB Games,2.0,2.0,15.0,15.0,15.0,8.0,,1,1,Abstract,"Abstract Strategy, Dice","Pattern Building, Roll / Spin and Move","Players: Two Player Only Games, Series: GRYB",2001,4.0
Roll Through the Ages: The Late Bronze Age,Add a Brief Description,Matt Leacock,"Marko Fiedler, Claus Stephan","(Web published), Eagle-Gryphon Games, Pegasus Spiele",1.0,4.0,30.0,45.0,37.5,8.0,1.81,1100,363,"Family,  Strategy","Ancient, City Building, Civilization, Dice, Expansion for Base-game, Print & Play","Dice Rolling, Paper-and-Pencil, Push Your Luck, Re-rolling and Locking, Solo / Solitaire Game, Trading","Components: Dice with Icons, Mechanism: Roll-and-Write, Players: Games with Solitaire Rules, Series: Roll Through the Ages (Matt Leacock)",2009,7.3
Ex illis,Add a Brief Description,Bastion,,"(Self-Published), Chinchilla Games",2.0,2.0,60.0,60.0,60.0,8.0,3.44,43,13,Wargames,"Fantasy, Medieval, Miniatures, Wargame","Action Points, Area Movement, Hexagon Grid","Crowdfunding: Kickstarter, Players: Two Player Only Games",2009,6.5
Strange Aeons,Add a Brief Description,Mike Atkinson,"Mike Atkinson, Toren Atkinson, Brant Benoit, Matteo Bocci + 5 more",Uncle Mike's Worldwide,2.0,2.0,45.0,45.0,45.0,,2.5,43,21,"Thematic,  Wargames","Dice, Horror, Miniatures, Wargame","Action Points, Campaign / Battle Card Driven, Dice Rolling, Storytelling, Variable Player Powers","Crowdfunding: Kickstarter, Players: Two Player Only Games, Theme: Cthulhu Mythos",2009,8.2
Iceland (fan expansion for Age of Steam),Add a Brief Description,Lajos Brons,,Papercut Games,1.0,1.0,30.0,30.0,30.0,,,14,13,Uncategorized,"Expansion for Base-game, + 5 more","Network and Route Building, Pick-up and Deliver","Country: Iceland, Game: Age of Steam, Players: Games with Solitaire Rules",2006,5.7
Age of Steam Expansion: Hong Kong,Add a Brief Description,Lajos Brons,,Papercut Games,1.0,2.0,40.0,40.0,40.0,,,10,15,Uncategorized,"Economic, Expansion for Base-game, Print & Play, Trains","Network and Route Building, Pick-up and Deliver","Game: Age of Steam, Region: Hong Kong",2007,6.8
Ursaris,Add a Brief Description,Jürgen Reiche,,Siebenstein Spiele,2.0,4.0,30.0,30.0,30.0,10.0,,1,0,Abstract,"Abstract Strategy, Ancient, Animals",Point to Point Movement,Components: 7 x 7 Grids,1997,7.0
Age of Steam Expansion: Colony,Add a Brief Description,Lajos Brons,,Papercut Games,1.0,1.0,120.0,120.0,120.0,,,7,8,Uncategorized,"Civilization, Economic, Expansion for Base-game, Print & Play, Trains","Network and Route Building, Pick-up and Deliver","Game: Age of Steam, Players: Games with Solitaire Rules",2007,6.8
Mongolia (fan expansion for Age of Steam),Add a Brief Description,Lajos Brons,,Papercut Games,2.0,2.0,90.0,90.0,90.0,,3.5,10,13,Uncategorized,"Expansion for Base-game, + 5 more","Network and Route Building, Pick-up and Deliver, Tile Placement","Country: Mongolia, Game: Age of Steam, Players: Two Player Only Games",2006,7.5
Corsica (fan expansion for Age of Steam),Add a Brief Description,Lajos Brons,,Papercut Games,2.0,2.0,90.0,90.0,90.0,,4.0,10,14,Uncategorized,"Expansion for Base-game, + 5 more","Network and Route Building, Pick-up and Deliver","Game: Age of Steam, Islands: Corsica (France), Players: Two Player Only Games",2006,7.1
Age of Steam Expansion: Siberia,Add a Brief Description,Lajos Brons,,Papercut Games,2.0,3.0,120.0,120.0,120.0,,,4,6,Uncategorized,"Economic, Expansion for Base-game, Print & Play, Trains","Network and Route Building, Pick-up and Deliver","Game: Age of Steam, Region: Siberia (Russia)",2007,7.6
Age of Steam Expansion: Slovakia,Add a Brief Description,Lajos Brons,,Papercut Games,2.0,3.0,90.0,90.0,90.0,,,4,5,Uncategorized,"Expansion for Base-game, + 3 more","Network and Route Building, Pick-up and Deliver","Country: Slovakia, Game: Age of Steam",2007,7.6
Binary Playing Cards,Add a Brief Description,"Alberto Baratelli, Dario Cazzani, Stefano Emanueli, Giuseppe Tettamant",,(Self-Published),1.0,10.0,10.0,10.0,10.0,8.0,,10,7,Uncategorized,"Card Game, Deduction, Educational, Game System, Math, Number","Open Drafting, Pattern Recognition, Set Collection",Theme: Teaching Programming,2008,7.0
Ghost Stories: White Moon,"A village is under attack from ghosts, and now the villagers must be rescued.",Antoine Bauza,Pierô,Repos Production,1.0,4.0,90.0,90.0,90.0,12.0,2.96,2000,656,Strategy,"Expansion for Base-game, + 4 more","Area Movement, Cooperative Game, Dice Rolling, Modular Board, Variable Player Powers","Components: Gems/Crystals, Creatures: Ghosts, Game: Ghost Stories, Players: Games with Solitaire Rules",2009,7.8
Frontline (fan expansion for Age of Steam),Add a Brief Description,Lajos Brons,,Papercut Games,3.0,3.0,120.0,120.0,120.0,,,2,6,Wargames,"Expansion for Base-game, + 6 more","Network and Route Building, Pick-up and Deliver",Game: Age of Steam,2006,7.7
Card Cricket,Add a Brief Description,"Graeme Levin, Arnold Witkin",,"Edu Games Ltd (UK), Games and Puzzles (magazine)",2.0,2.0,120.0,120.0,120.0,,,2,1,Uncategorized,"Card Game, Sports",Hand Management,"Players: Two Player Only Games, Sports: Cricket",1972,6.5
Brian's Brain Game,Add a Brief Description,(Uncredited),,(Unknown),2.0,2.0,15.0,15.0,15.0,4.0,1.0,1,1,Children's,"Children's Game, Memory",Memory,,2008,4.0
"Age of Steam Expansion: Alabama Railways, Antebellum Louisiana & Four Corners",Add a Brief Description,Ted Alspach,Ted Alspach,Bézier Games,2.0,5.0,120.0,120.0,120.0,10.0,3.91,81,59,Strategy,"Expansion for Base-game, Trains, Transportation","Auction/Bidding, Commodity Speculation, Network and Route Building, Pick-up and Deliver, Tile Placement","Country: USA, Game: Age of Steam, States: Alabama, States: Louisiana",2009,7.7
Age of Steam Expansion: Beer & Pretzels,Add a Brief Description,Ted Alspach,Ted Alspach,Bézier Games,3.0,6.0,90.0,90.0,90.0,8.0,3.0,16,13,Strategy,"Expansion for Base-game, Trains, Transportation","Auction/Bidding, Commodity Speculation, Network and Route Building, Pick-up and Deliver, Tile Placement",Game: Age of Steam,2009,7.2
"Age of Steam Expansion: 1867 Georgia Reconstruction, South Carolina & Oklahoma Land Rush",Add a Brief Description,Ted Alspach,Ted Alspach,Bézier Games,2.0,5.0,120.0,120.0,120.0,10.0,3.71,77,50,Strategy,"Expansion for Base-game, Trains, Transportation","Auction/Bidding, Commodity Speculation, Network and Route Building, Pick-up and Deliver, Tile Placement","Game: Age of Steam, States: Georgia, States: Oklahoma, States: South Carolina",2009,7.6
Verzekeringsspel,Add a Brief Description,(Uncredited),,Nationale Nederlanden,2.0,7.0,60.0,60.0,60.0,6.0,1.0,11,1,Uncategorized,"Children's Game, Dice, Economic, Educational","Commodity Speculation, Dice Rolling, Roll / Spin and Move",,1970,4.7
LETZ FETZ,Add a Brief Description,Manfred Keller,Dennis Lohausen,Spiel Spass,4.0,8.0,40.0,40.0,40.0,8.0,,2,1,Uncategorized,Party Game,"Acting, Team-Based Game",,2009,8.5
Cold Snap Canadian Pro Football Simulation Board Game,"Three downs, two conferences, and one goal: to hoist the Grey Cup!",Keith Avallone,,PLAAY,1.0,2.0,60.0,60.0,60.0,,3.0,24,13,Uncategorized,Sports,,,2009,8.0
"Warhammer 40,000 Expansion: Planetstrike",Add a Brief Description,Phil Kelly,Robin Carey,Games Workshop Ltd.,1.0,12.0,,,,,3.33,50,7,Wargames,"Expansion for Base-game, Miniatures, Science Fiction","Dice Rolling, Modular Board, Variable Player Powers","Game: Warhammer 40,000 (Fifth Edition), Setting: Warhammer 40,000 Wargames",2009,6.2
Safari Rummy,Add a Brief Description,(Uncredited),,Pavilion,,,,,,,1.0,1,0,Children's,"Animals, Card Game, Children's Game",Set Collection,"Theme: Safaris, Traditional Card Games: Rummy",1992,4.5
Five-up,Build a chain of dominoes where the ends are a multiple of 5.,Dominic C. Armanino,Syd Winchester,"(Public Domain), Five-Up Company, Fundex, NamuHana",2.0,4.0,30.0,30.0,30.0,10.0,1.5,41,19,Abstract,Abstract Strategy,"Pattern Building, Pattern Recognition, Team-Based Game, Tile Placement",Traditional Games: Dominoes,1959,6.1
,Add a Brief Description,(Uncredited),,Larousse,2.0,6.0,20.0,20.0,20.0,12.0,,2,1,Uncategorized,"Card Game, Word Game",Hand Management,,,5.3
Spurt að leikslokum,Add a Brief Description,"Ölvir Gíslason, Steinþór Steingrímsson",Arna Fríða Ingvarsdóttir,Ekki spurning ehf.,2.0,12.0,30.0,30.0,30.0,,2.0,13,3,Uncategorized,Trivia,,,2009,6.4
Transactie,Add a Brief Description,(Uncredited),,Identity Games International B.V.,2.0,4.0,60.0,60.0,60.0,12.0,,1,0,Uncategorized,"Economic, Industry / Manufacturing","Dice Rolling, Open Drafting, Stock Holding",,1994,5.0
Undead States of America,Add a Brief Description,Steve Metze,Cameron Petri,Über Goober Games,2.0,2.0,,,,,,3,3,Wargames,"Horror, Miniatures, Wargame, Zombies","Action Points, Dice Rolling, Storytelling",,2009,5.3
Take a Chance,Add a Brief Description,(Uncredited),,Winning Moves Games (USA),2.0,5.0,30.0,30.0,30.0,8.0,1.2,32,12,Uncategorized,Dice,,,2009,5.6
Railway Rivals,"Design railroads through towns and terrain, then race against your opponents rails!",David G. Watts,,Rostherne Games,2.0,8.0,120.0,120.0,120.0,11.0,,16,10,Uncategorized,"Racing, Trains, Transportation","Crayon Rail System, Dice Rolling","Containers: Tubes, Game: Railway Rivals",1973,7.8
Railway Rivals Map A: South Wales Coalfield (East),Add a Brief Description,David G. Watts,,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,5.0,120.0,120.0,120.0,11.0,,5,3,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Wales, Game: Railway Rivals",1973,7.4
Railway Rivals Map B: London to Liverpool,Add a Brief Description,David G. Watts,Andrew Poole,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,8.0,120.0,120.0,120.0,11.0,3.0,12,7,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Cities: Liverpool (England, UK), Cities: London (England, UK), Containers: Tubes, Country: England, Game: Railway Rivals",1973,7.3
Railway Rivals Map C: Western USA,Add a Brief Description,David G. Watts,C. Jenkins,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,6.0,120.0,120.0,120.0,11.0,,6,3,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: USA, Game: Railway Rivals",1973,7.5
Railway Rivals Map D: New York and Chicago,Add a Brief Description,David G. Watts,,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,6.0,120.0,120.0,120.0,11.0,,5,3,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Cities: Chicago (Illinois, USA), Cities: New York (New York, USA), Containers: Tubes, Country: USA, Game: Railway Rivals",1973,7.0
Railway Rivals Map E: Atlantic and Lake Erie,Add a Brief Description,David G. Watts,,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,6.0,120.0,120.0,120.0,11.0,3.0,6,3,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Canada, Country: USA, Game: Railway Rivals",1973,7.8
Railway Rivals Map F: South Scotland,Add a Brief Description,David G. Watts,J. G. Watts,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,5.0,120.0,120.0,120.0,11.0,3.0,6,2,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Scotland, Game: Railway Rivals",1974,7.7
Railway Riot,Add a Brief Description,(Uncredited),,"G. N. Raymond, Universal Publications Ltd",2.0,500.0,60.0,60.0,60.0,7.0,,2,6,Uncategorized,"Party Game, Trains",,,1952,5.5
Railway Rivals Map G: Central Scotland,Add a Brief Description,David G. Watts,,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,5.0,120.0,120.0,120.0,11.0,,6,2,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Scotland, Game: Railway Rivals",1976,7.2
Railway Rivals Map H: Western Canada,Add a Brief Description,David G. Watts,,Rostherne Games,2.0,5.0,120.0,120.0,120.0,11.0,,2,0,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Country: Canada, Game: Railway Rivals",1976,7.5
Railway Rivals Map I: Ireland,Add a Brief Description,David G. Watts,,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,5.0,120.0,120.0,120.0,11.0,2.0,12,7,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Ireland, Game: Railway Rivals",1973,7.1
Railway Rivals Map J: Mersey & Humber,Add a Brief Description,David G. Watts,G. B. Lewis,Rostherne Games,3.0,6.0,120.0,120.0,120.0,11.0,,5,3,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: England, Game: Railway Rivals",1981,7.4
Railway Rivals Map K: London and South Eastern,Add a Brief Description,David G. Watts,"G. B. Lewis, J. G. Watts","Fairmount Gaming Simulations Co., Rostherne Games",2.0,6.0,120.0,120.0,120.0,11.0,,7,3,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Cities: London (England, UK), Containers: Tubes, Country: England, Game: Railway Rivals",1973,7.7
Railway Rivals Map L: France,Add a Brief Description,David G. Watts,G. B. Lewis,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,6.0,120.0,120.0,120.0,11.0,,5,4,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: France, Game: Railway Rivals",1977,7.7
Railway Rivals Map M: London and the Midlands,Add a Brief Description,David G. Watts,,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,6.0,120.0,120.0,120.0,11.0,,6,4,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Cities: London (England, UK), Containers: Tubes, Country: England, Game: Railway Rivals",1973,7.8
Star Trek The Motion Picture: Rules for Adventures in the Final Frontier,A miniatures game of tactical man-to-man combat in the Star Trek universe.,"Steve Jackson (II), Tony Yates",,Games Workshop Ltd.,2.0,2.0,,,,,,4,2,Uncategorized,"Miniatures, Movies / TV / Radio theme, Science Fiction",,"Magazine: White Dwarf, TV Shows: Star Trek (various)",1980,5.5
Railway Rivals Map O: South Wales Coalfield (West),Add a Brief Description,David G. Watts,,"Fairmount Gaming Simulations Co., Rostherne Games",2.0,6.0,120.0,120.0,120.0,11.0,,4,1,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Wales, Game: Railway Rivals",1978,7.5
Railway Rivals Map N: New England,Add a Brief Description,David G. Watts,,Rostherne Games,2.0,6.0,120.0,120.0,120.0,11.0,,5,1,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: USA, Game: Railway Rivals, Region: New England (USA)",1980,7.6
Railway Rivals Map SZ: Switzerland,Add a Brief Description,David G. Watts,,Rostherne Games,3.0,4.0,120.0,120.0,120.0,11.0,,5,1,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Switzerland, Game: Railway Rivals",1984,7.2
Railway Rivals Map AUS: Austria,Add a Brief Description,David G. Watts,,Rostherne Games,3.0,4.0,120.0,120.0,120.0,11.0,,6,2,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Austria, Game: Railway Rivals",1984,6.8
Railway Rivals Map IOW: Isle of Wight,Add a Brief Description,David G. Watts,,Rostherne Games,3.0,4.0,120.0,120.0,120.0,11.0,,3,0,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Country: United Kingdom, Game: Railway Rivals, Islands: Isle of Wight (England)",1976,7.7
Das Geisterhaus,Add a Brief Description,(Uncredited),,ASS Altenburger Spielkarten,2.0,4.0,30.0,30.0,30.0,6.0,,1,2,Children's,"Children's Game, Exploration, Horror",Roll / Spin and Move,"Components: 3-Dimensional (3D), Creatures: Ghosts",1985,6.8
Das 1000-Fragen-Spiel,Add a Brief Description,Johann Rüttinger,,Noris Spiele,2.0,6.0,,,,10.0,,1,2,Uncategorized,Trivia,,Admin: Better Description Needed!,1985,5.0
Make-a-snake Game,Add a Brief Description,"Malcolm Goldsmith, Michael Kindred",,Waddingtons,2.0,4.0,,,,4.0,,1,0,Children's,"Animals, Children's Game",Tile Placement,Animals: Snakes,1985,4.0
Alamo,Add a Brief Description,Blaise Sciurba,,(Web published),2.0,8.0,30.0,30.0,30.0,6.0,,2,1,Uncategorized,"Bluffing, Card Game",Betting and Bluffing,"Components: Traditional Playing Cards, Digital Implementations: VASSAL",2004,6.0
PowerMage 54,Add a Brief Description,Corey L. Kliewer,Corey L. Kliewer,CLiK Productions LLC,2.0,6.0,15.0,15.0,15.0,8.0,1.67,21,11,Uncategorized,"Card Game, Fighting, Science Fiction",Hand Management,,2009,5.5
Novo Mundo,Add a Brief Description,(Uncredited),,Estrela,2.0,6.0,60.0,60.0,60.0,8.0,,1,0,Uncategorized,"Educational, Trivia",,,2008,5.0
Monopoly: Houston Astros 2005 National League Champions Edition,Add a Brief Description,(Uncredited),,The Op,2.0,6.0,60.0,60.0,60.0,8.0,,3,0,Uncategorized,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading","Cities: Houston (Texas, USA), Country: USA, Series: Monopoly-Like, Sports: Baseball, States: Texas",2005,7.3
Vento Forza 6: Corsari in Vista,Add a Brief Description,(Uncredited),,Giochiclub,2.0,4.0,,,,,,1,2,Wargames,"Adventure, Nautical, Pirates, Racing, Transportation, Wargame","Dice Rolling, Pick-up and Deliver, Point to Point Movement, Role Playing",,1969,6.0
Railway Rivals Map SWE: Southern Sweden,Add a Brief Description,David G. Watts,,Rostherne Games,3.0,4.0,120.0,120.0,120.0,11.0,,4,1,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: Sweden, Game: Railway Rivals",1984,6.8
Inchiesta Aperta,Add a Brief Description,(Uncredited),,Giochiclub,2.0,6.0,,,,8.0,,2,1,Uncategorized,"Deduction, Murder/Mystery","Deduction, Grid Movement, Roll / Spin and Move, Square Grid",Theme: Mystery / Crime,1969,7.0
SphereWars,Add a Brief Description,(Uncredited),,(Unknown),2.0,2.0,,,,,3.0,13,6,Wargames,"Bluffing, Fantasy, Miniatures, Wargame","Dice Rolling, Simultaneous Action Selection, Variable Player Powers",Players: Two Player Only Games,2009,8.2
Panzer Grenadier: Roer River Battles – Germany Under Siege,Add a Brief Description,Mike Perryman,Shane Ivey,Avalanche Press Ltd.,2.0,2.0,,,,,,8,4,Wargames,"Expansion for Base-game, Wargame, World War II",Hexagon Grid,"Country: Germany, Players: Two Player Only Games, Series: Panzer Grenadier (Avalanche)",2009,7.1
Batalha Territorial,Add a Brief Description,(Uncredited),,Brinquedos Toia,2.0,4.0,30.0,30.0,30.0,10.0,1.0,7,1,Uncategorized,"Card Game, Civilization, Medieval","Area Majority / Influence, Dice Rolling, Open Drafting, Worker Placement",Components: Map (Continental / National scale),2009,3.1
Town Dump,Add a Brief Description,(Uncredited),,Milton Bradley,1.0,2.0,,,,3.0,,1,2,Children's,Children's Game,,,1977,5.0
My Truckin' Luck,Add a Brief Description,Randy Cox (III),,(Unknown),,,,,,14.0,2.0,2,2,Uncategorized,Transportation,Roll / Spin and Move,,2009,8.5
Bazyliszek,Add a Brief Description,Krzysztof Matusik,Krzysztof Matusik,Lizardy,2.0,2.0,30.0,30.0,30.0,8.0,1.0,1,0,Uncategorized,"Adventure, Exploration, Fantasy, Maze, Print & Play","Area Movement, Paper-and-Pencil",Players: Two Player Only Games,2006,5.0
Trivia Pittsburgh,Add a Brief Description,(Uncredited),,MetrOtrivia,2.0,16.0,,,,8.0,,1,2,Uncategorized,Trivia,,"Cities: Pittsburgh (Pennsylvania, USA)",1992,4.0
,Add a Brief Description,(Uncredited),,Carjulin Corporation,2.0,14.0,,,,13.0,,1,0,Uncategorized,Party Game,,,,6.0
Shalom,Add a Brief Description,Johannes Vogel,Mario Anastasini,Uljö,2.0,6.0,,,,9.0,2.0,5,3,Uncategorized,Religious,"Auction/Bidding, Roll / Spin and Move",,1992,4.3
Zulus on the Ramparts!: Expansion Kit,Add a Brief Description,"Alan Emrich, Joseph Miranda",Alan Emrich,Victory Point Games,1.0,1.0,20.0,20.0,20.0,12.0,2.27,66,23,Wargames,"Expansion for Base-game, Wargame","Action Points, Campaign / Battle Card Driven, Chit-Pull System, Dice Rolling, Point to Point Movement, Solo / Solitaire Game","Category: Tower Defense, Players: Games with Solitaire Rules, Players: Wargames with Solitaire Rules, Series: States of Siege",2009,7.5
,Add a Brief Description,(Uncredited),,Cheatwell Games,2.0,2.0,,,,14.0,,1,1,Uncategorized,"Party Game, Trivia",,"Theme: Pub, Bars, Bistros...",,3.0
Pettersson und Findus: Suchfix,Add a Brief Description,Renate Emrich,Sven Nordqvist,Ravensburger,2.0,4.0,10.0,10.0,10.0,5.0,,1,1,Uncategorized,"Animals, Children's Game, Educational, Novel-based, Puzzle","Pattern Recognition, Set Collection",Characters: Pettson & Findus,2000,4.0
Conquest of the World,Strategic conflict simulation boardgame facilitated by the Odyssey^2 game console.,(Uncredited),,Magnavox Consumer Electronics Co,2.0,6.0,45.0,45.0,45.0,8.0,,2,2,Wargames,Wargame,Simulation,,1982,5.3
Battle for Brikopolis,Add a Brief Description,Dan Enders,,(Web published),2.0,6.0,60.0,60.0,60.0,10.0,3.0,1,2,Uncategorized,"Dice, Fighting, Miniatures, Print & Play","Area Movement, Dice Rolling, Variable Player Powers",Components: Construction Toys,2009,8.0
The Great Wall Street Fortune Hunt,Stock market simulation boardgame facilitated by the Odyssey^2 game console.,(Uncredited),,Magnavox Consumer Electronics Co,1.0,10.0,75.0,75.0,75.0,10.0,,2,1,Uncategorized,"Electronic, Real-time","Commodity Speculation, Simulation, Stock Holding, Trading",,1982,4.5
Alien Frontiers,Race to develop and colonise the surface of planet Maxwell.,Tory Niemann,"Piotr Burzykowski, Karim Chakroun, Ross Grams, Mark Maxwell",Clever Mojo Games + 5 more,2.0,4.0,90.0,90.0,90.0,13.0,2.57,15000,3700,Strategy,"Dice, Science Fiction, Space Exploration","Area Majority / Influence, Dice Rolling, Open Drafting, Worker Placement with Dice Workers","Components: Dice as Playing Units, Creatures: Aliens / Extraterrestrials, Crowdfunding: Kickstarter, Crowdfunding: Ulule, Digital Implementations: Tabletopia, Digital Implementations: VASSAL, + 1 more",2010,7.4
"Pandemie: Uitbreiding ""De Generalist""",Add a Brief Description,"Matt Leacock, Thomas Lehmann",,Quined White Goblin Games,2.0,5.0,45.0,45.0,45.0,10.0,2.0,71,41,Uncategorized,"Expansion for Base-game, Medical, Science Fiction","Action Points, Cooperative Game, Hand Management, Point to Point Movement, Secret Unit Deployment, + 2 more",Game: Pandemic,2009,6.5
